Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
NewLearningBrain,0.053,10.785,0.079,127,1.260
NewLearningBrain,0.114,10.975,0.064,257,1.570
NewLearningBrain,0.053,11.201,0.146,130,nan
NewLearningBrain,0.055,11.300,0.038,130,nan
NewLearningBrain,0.056,11.415,0.049,130,nan
NewLearningBrain,0.066,11.550,0.059,155,1.850
NewLearningBrain,0.054,11.682,0.069,130,nan
NewLearningBrain,0.053,11.868,0.114,130,nan
NewLearningBrain,0.053,11.977,0.046,130,nan
NewLearningBrain,0.040,12.055,0.033,107,1.370
NewLearningBrain,0.056,12.145,0.030,130,nan
NewLearningBrain,0.063,12.402,0.168,158,-1.470
NewLearningBrain,0.057,12.553,0.081,130,nan
NewLearningBrain,0.055,12.646,0.037,130,nan
NewLearningBrain,0.054,12.733,0.031,130,nan
NewLearningBrain,0.055,12.867,0.070,130,nan
NewLearningBrain,0.063,13.069,0.118,156,-0.190
NewLearningBrain,0.108,13.279,0.090,253,-2.470
NewLearningBrain,0.054,13.443,0.097,130,nan
NewLearningBrain,0.056,13.615,0.096,130,nan
NewLearningBrain,0.059,13.756,0.073,133,-1.720
NewLearningBrain,0.054,13.846,0.030,128,0.930
NewLearningBrain,0.052,13.931,0.028,130,nan
NewLearningBrain,0.053,14.130,0.125,130,nan
NewLearningBrain,0.052,14.241,0.052,120,0.525
NewLearningBrain,0.054,14.371,0.066,130,nan
NewLearningBrain,0.054,14.465,0.037,130,nan
NewLearningBrain,0.049,14.640,0.109,121,0.860
NewLearningBrain,0.055,14.797,0.088,130,nan
NewLearningBrain,0.055,14.900,0.043,130,nan
NewLearningBrain,0.051,15.020,0.060,126,0.810
NewLearningBrain,0.056,15.089,0.012,130,nan
NewLearningBrain,0.054,15.340,0.166,130,nan
NewLearningBrain,0.057,15.437,0.035,130,nan
NewLearningBrain,0.058,15.583,0.080,130,nan
NewLearningBrain,0.059,15.695,0.045,130,nan
NewLearningBrain,0.055,15.876,0.112,137,-2.330
NewLearningBrain,0.065,16.031,0.077,158,-0.170
NewLearningBrain,0.057,16.138,0.042,130,nan
NewLearningBrain,0.057,16.234,0.035,135,1.250
NewLearningBrain,0.064,16.465,0.146,153,1.180
NewLearningBrain,0.050,16.563,0.041,125,1.550
NewLearningBrain,0.056,16.723,0.089,130,nan
NewLearningBrain,0.058,16.809,0.026,130,nan
NewLearningBrain,0.056,16.943,0.065,130,nan
NewLearningBrain,0.055,17.100,0.089,130,nan
NewLearningBrain,0.053,17.257,0.092,130,nan
NewLearningBrain,0.059,17.337,0.018,154,0.540
NewLearningBrain,0.055,17.466,0.063,133,1.630
NewLearningBrain,0.055,17.632,0.094,130,nan
NewLearningBrain,0.047,17.807,0.107,119,0.840
NewLearningBrain,0.080,17.921,0.031,195,nan
NewLearningBrain,0.056,18.057,0.069,130,nan
NewLearningBrain,0.055,18.221,0.093,130,nan
NewLearningBrain,0.051,18.380,0.094,125,4.150
NewLearningBrain,0.079,18.504,0.038,195,nan
NewLearningBrain,0.054,18.645,0.074,130,nan
NewLearningBrain,0.043,18.741,0.046,109,-2.610
NewLearningBrain,0.068,18.982,0.150,158,1.880
NewLearningBrain,0.054,19.068,0.027,128,-3.070
NewLearningBrain,0.055,19.211,0.074,130,nan
NewLearningBrain,0.054,19.325,0.052,130,nan
NewLearningBrain,0.058,19.493,0.052,130,nan
NewLearningBrain,0.053,19.660,0.104,131,-1.095
NewLearningBrain,0.055,19.749,0.030,130,nan
NewLearningBrain,0.064,19.956,0.120,152,-2.830
NewLearningBrain,0.055,20.066,0.047,130,nan
NewLearningBrain,0.056,20.218,0.084,130,nan
NewLearningBrain,0.056,20.332,0.047,130,nan
NewLearningBrain,0.059,20.492,0.089,130,nan
NewLearningBrain,0.060,20.611,0.055,147,-1.580
NewLearningBrain,0.057,20.779,0.097,130,nan
NewLearningBrain,0.059,20.882,0.036,130,nan
NewLearningBrain,0.059,21.075,0.115,143,-2.270
NewLearningBrain,0.051,21.168,0.036,130,nan
NewLearningBrain,0.048,21.253,0.031,127,2.120
NewLearningBrain,0.053,21.411,0.088,130,nan
NewLearningBrain,0.056,21.567,0.084,127,-2.430
NewLearningBrain,0.056,21.712,0.078,130,nan
NewLearningBrain,0.051,21.780,0.014,125,-1.800
NewLearningBrain,0.053,21.957,0.102,130,1.600
NewLearningBrain,0.051,22.065,0.048,130,nan
NewLearningBrain,0.055,22.221,0.088,142,-2.280
NewLearningBrain,0.051,22.307,0.031,130,nan
NewLearningBrain,0.053,22.408,0.045,130,nan
NewLearningBrain,0.055,22.615,0.132,130,nan
NewLearningBrain,0.041,22.680,0.021,102,-0.730
NewLearningBrain,0.056,22.827,0.079,130,nan
NewLearningBrain,0.054,22.921,0.035,130,nan
NewLearningBrain,0.047,23.068,0.083,112,0.770
NewLearningBrain,0.043,23.190,0.068,105,-1.350
NewLearningBrain,0.043,23.272,0.035,107,-1.980
NewLearningBrain,0.069,23.380,0.034,165,-2.700
NewLearningBrain,0.059,23.635,0.165,142,-2.280
NewLearningBrain,0.068,23.778,0.063,160,-2.750
NewLearningBrain,0.081,23.899,0.033,195,nan
NewLearningBrain,0.056,24.061,0.093,130,nan
NewLearningBrain,0.061,24.283,0.137,130,nan
NewLearningBrain,0.061,24.385,0.036,130,nan
NewLearningBrain,0.081,24.503,0.031,195,-3.050
NewLearningBrain,0.054,24.654,0.084,130,nan
NewLearningBrain,0.059,24.850,0.121,145,-3.300
NewLearningBrain,0.054,24.963,0.051,130,nan
NewLearningBrain,0.065,25.082,0.045,150,1.150
NewLearningBrain,0.055,25.228,0.081,135,-3.025
NewLearningBrain,0.057,25.395,0.094,130,nan
NewLearningBrain,0.052,25.535,0.076,118,-1.220
NewLearningBrain,0.054,25.648,0.051,130,nan
NewLearningBrain,0.056,25.772,0.060,130,nan
NewLearningBrain,0.055,25.957,0.113,130,nan
NewLearningBrain,0.054,26.081,0.058,130,nan
NewLearningBrain,0.061,26.170,0.026,130,nan
NewLearningBrain,0.075,26.305,0.052,170,-1.875
NewLearningBrain,0.056,26.458,0.081,130,nan
NewLearningBrain,0.042,26.656,0.137,105,-2.850
NewLearningBrain,0.051,26.741,0.031,129,-1.760
NewLearningBrain,0.056,26.855,0.051,130,nan
NewLearningBrain,0.057,26.976,0.055,130,nan
NewLearningBrain,0.057,27.130,0.087,130,nan
NewLearningBrain,0.042,27.267,0.082,104,-2.660
NewLearningBrain,0.054,27.356,0.029,130,nan
NewLearningBrain,0.054,27.463,0.048,130,nan
NewLearningBrain,0.064,27.608,0.071,153,-2.820
NewLearningBrain,0.062,27.785,0.100,157,-3.430
NewLearningBrain,0.055,27.919,0.067,130,nan
NewLearningBrain,0.073,28.108,0.096,179,-2.480
NewLearningBrain,0.055,28.238,0.066,130,nan
NewLearningBrain,0.055,28.367,0.063,130,nan
NewLearningBrain,0.055,28.552,0.076,130,nan
NewLearningBrain,0.051,28.670,0.063,121,2.810
NewLearningBrain,0.055,28.779,0.047,130,nan
NewLearningBrain,0.046,28.900,0.064,117,-3.180
NewLearningBrain,0.051,29.068,0.099,129,-2.410
NewLearningBrain,0.054,29.165,0.038,130,nan
NewLearningBrain,0.080,29.363,0.104,195,nan
NewLearningBrain,0.055,29.497,0.069,130,nan
NewLearningBrain,0.057,29.667,0.097,130,nan
NewLearningBrain,0.057,29.766,0.036,130,nan
NewLearningBrain,0.076,29.948,0.093,195,nan
NewLearningBrain,0.054,30.094,0.079,130,nan
NewLearningBrain,0.055,30.258,0.094,130,nan
NewLearningBrain,0.044,30.335,0.028,105,-2.650
NewLearningBrain,0.056,30.465,0.064,130,nan
NewLearningBrain,0.056,30.640,0.099,130,nan
NewLearningBrain,0.054,30.719,0.021,130,nan
NewLearningBrain,0.051,30.879,0.095,128,-1.110
NewLearningBrain,0.055,30.977,0.036,130,-1.750
NewLearningBrain,0.047,31.166,0.120,119,1.490
NewLearningBrain,0.049,31.255,0.034,122,1.520
NewLearningBrain,0.054,31.364,0.047,130,nan
NewLearningBrain,0.058,31.516,0.078,130,nan
NewLearningBrain,0.059,31.661,0.071,130,nan
NewLearningBrain,0.067,31.819,0.076,155,0.450
NewLearningBrain,0.055,31.932,0.051,130,nan
NewLearningBrain,0.053,32.102,0.101,130,nan
NewLearningBrain,0.075,32.257,0.070,162,0.620
NewLearningBrain,0.058,32.406,0.077,130,nan
NewLearningBrain,0.056,32.494,0.026,130,nan
NewLearningBrain,0.055,32.690,0.123,130,nan
NewLearningBrain,0.053,32.796,0.048,130,nan
NewLearningBrain,0.044,32.884,0.036,118,0.830
NewLearningBrain,0.050,32.987,0.045,130,nan
NewLearningBrain,0.050,33.122,0.075,130,nan
NewLearningBrain,0.048,33.284,0.101,125,-1.800
NewLearningBrain,0.053,33.396,0.051,130,nan
NewLearningBrain,0.052,33.481,0.030,130,nan
NewLearningBrain,0.055,33.621,0.072,130,nan
NewLearningBrain,0.065,33.824,0.124,143,2.380
NewLearningBrain,0.051,33.919,0.037,121,0.860
NewLearningBrain,0.080,34.091,0.079,193,0.830
NewLearningBrain,0.056,34.234,0.074,130,nan
NewLearningBrain,0.068,34.429,0.111,168,1.415
NewLearningBrain,0.057,34.531,0.039,130,nan
NewLearningBrain,0.049,34.643,0.056,114,2.090
NewLearningBrain,0.055,34.830,0.110,130,nan
NewLearningBrain,0.085,35.031,0.096,195,nan
NewLearningBrain,0.056,35.129,0.034,130,nan
NewLearningBrain,0.055,35.235,0.043,130,nan
NewLearningBrain,0.071,35.463,0.136,130,nan
NewLearningBrain,0.061,35.653,0.111,131,2.255
NewLearningBrain,0.055,35.758,0.044,130,nan
NewLearningBrain,0.060,35.836,0.017,130,nan
NewLearningBrain,0.055,36.063,0.152,139,4.290
NewLearningBrain,0.055,36.187,0.058,130,nan
NewLearningBrain,0.059,36.302,0.047,130,nan
NewLearningBrain,0.056,36.413,0.049,130,nan
NewLearningBrain,0.056,36.514,0.040,139,1.690
NewLearningBrain,0.058,36.734,0.137,130,nan
NewLearningBrain,0.063,36.877,0.070,130,nan
NewLearningBrain,0.059,37.007,0.061,130,nan
NewLearningBrain,0.086,37.137,0.040,195,0.300
NewLearningBrain,0.055,37.346,0.132,130,nan
NewLearningBrain,0.057,37.488,0.075,130,nan
NewLearningBrain,0.061,37.616,0.058,130,nan
NewLearningBrain,0.060,37.719,0.035,130,nan
NewLearningBrain,0.053,37.961,0.121,130,nan
NewLearningBrain,0.045,38.048,0.038,119,2.790
NewLearningBrain,0.054,38.168,0.056,130,nan
NewLearningBrain,0.057,38.315,0.074,130,nan
NewLearningBrain,0.058,38.386,0.011,148,0.380
NewLearningBrain,0.055,38.597,0.135,130,nan
NewLearningBrain,0.057,38.694,0.035,130,nan
NewLearningBrain,0.052,38.898,0.133,117,3.420
NewLearningBrain,0.100,39.012,0.013,195,nan
NewLearningBrain,0.054,39.246,0.159,131,0.960
NewLearningBrain,0.057,39.342,0.034,130,nan
NewLearningBrain,0.044,39.436,0.043,107,0.620
NewLearningBrain,0.072,39.653,0.124,158,0.480
NewLearningBrain,0.061,39.873,0.135,130,nan
NewLearningBrain,0.066,39.986,0.042,130,nan
NewLearningBrain,0.059,40.094,0.045,130,nan
NewLearningBrain,0.056,40.210,0.053,121,2.810
NewLearningBrain,0.058,40.349,0.069,123,0.880
NewLearningBrain,0.056,40.553,0.128,122,1.520
NewLearningBrain,0.079,40.758,0.109,130,nan
NewLearningBrain,0.077,40.922,0.076,130,nan
NewLearningBrain,0.146,41.109,0.037,130,nan
NewLearningBrain,0.064,41.457,0.246,151,-2.840
NewLearningBrain,0.046,41.515,0.011,122,0.770
NewLearningBrain,0.053,41.648,0.071,130,nan
NewLearningBrain,0.062,41.775,0.058,153,1.080
NewLearningBrain,0.055,42.014,0.159,130,nan
NewLearningBrain,0.055,42.098,0.024,130,nan
NewLearningBrain,0.050,42.224,0.066,112,0.770
NewLearningBrain,0.089,42.374,0.054,195,nan
NewLearningBrain,0.063,42.617,0.154,155,2.500
NewLearningBrain,0.054,42.700,0.026,130,nan
NewLearningBrain,0.058,42.824,0.058,135,1.000
NewLearningBrain,0.059,42.948,0.058,130,nan
NewLearningBrain,0.061,43.107,0.081,130,nan
NewLearningBrain,0.062,43.295,0.112,130,nan
NewLearningBrain,0.074,43.436,0.061,195,nan
NewLearningBrain,0.058,43.552,0.051,140,3.000
NewLearningBrain,0.055,43.697,0.078,130,nan
NewLearningBrain,0.056,43.882,0.113,130,nan
NewLearningBrain,0.060,44.012,0.063,147,-2.230
NewLearningBrain,0.092,44.164,0.048,195,nan
NewLearningBrain,0.062,44.339,0.098,130,nan
NewLearningBrain,0.056,44.557,0.138,130,nan
NewLearningBrain,0.056,44.662,0.042,130,nan
NewLearningBrain,0.090,44.811,0.054,219,2.045
NewLearningBrain,0.100,45.032,0.105,151,-2.840
NewLearningBrain,0.056,45.331,0.211,130,nan
NewLearningBrain,0.111,45.483,0.034,260,nan
NewLearningBrain,0.053,45.553,0.016,130,nan
NewLearningBrain,0.064,45.833,0.185,111,2.805
NewLearningBrain,0.070,46.001,0.085,130,nan
NewLearningBrain,0.100,46.144,0.038,195,nan
NewLearningBrain,0.058,46.252,0.043,130,nan
NewLearningBrain,0.047,46.458,0.138,114,-2.560
NewLearningBrain,0.046,46.561,0.049,113,5.980
NewLearningBrain,0.056,46.696,0.070,130,nan
NewLearningBrain,0.071,46.791,0.021,130,nan
NewLearningBrain,0.092,46.984,0.088,130,nan
NewLearningBrain,0.057,47.200,0.136,130,nan
NewLearningBrain,0.057,47.338,0.066,130,nan
NewLearningBrain,0.064,47.442,0.034,152,0.520
NewLearningBrain,0.055,47.539,0.036,130,nan
NewLearningBrain,0.084,47.803,0.157,162,-2.080
NewLearningBrain,0.071,48.061,0.123,163,4.530
NewLearningBrain,0.054,48.128,0.011,130,nan
NewLearningBrain,0.053,48.213,0.029,128,-2.420
NewLearningBrain,0.058,48.447,0.154,130,nan
NewLearningBrain,0.074,48.584,0.054,130,nan
NewLearningBrain,0.092,48.767,0.081,195,nan
NewLearningBrain,0.049,48.855,0.032,130,nan
NewLearningBrain,0.044,48.998,0.089,104,-2.660
NewLearningBrain,0.043,49.134,0.080,106,-0.690
NewLearningBrain,0.052,49.262,0.064,123,-0.520
NewLearningBrain,0.069,49.383,0.043,144,0.440
NewLearningBrain,0.059,49.589,0.127,132,-3.680
NewLearningBrain,0.056,49.725,0.068,130,nan
NewLearningBrain,0.060,49.880,0.083,147,-1.580
NewLearningBrain,0.059,49.984,0.039,130,nan
NewLearningBrain,0.057,50.098,0.048,133,1.630
NewLearningBrain,0.058,50.241,0.075,130,nan
NewLearningBrain,0.086,50.495,0.142,195,nan
NewLearningBrain,0.050,50.598,0.045,133,0.330
NewLearningBrain,0.085,50.743,0.053,130,nan
NewLearningBrain,0.056,50.892,0.081,130,nan
NewLearningBrain,0.067,51.128,0.149,162,0.620
NewLearningBrain,0.061,51.233,0.038,130,nan
NewLearningBrain,0.059,51.315,0.022,130,nan
NewLearningBrain,0.063,51.493,0.097,145,8.900
NewLearningBrain,0.056,51.642,0.083,130,nan
NewLearningBrain,0.063,51.796,0.078,145,-2.250
NewLearningBrain,0.056,51.896,0.039,130,nan
NewLearningBrain,0.057,52.063,0.095,130,nan
NewLearningBrain,0.043,52.160,0.047,103,-3.320
NewLearningBrain,0.049,52.295,0.070,117,-1.115
NewLearningBrain,0.056,52.406,0.048,130,nan
NewLearningBrain,0.056,52.573,0.095,130,nan
NewLearningBrain,0.065,52.699,0.055,158,-2.120
NewLearningBrain,0.044,52.835,0.079,102,1.735
NewLearningBrain,0.054,52.927,0.032,130,nan
NewLearningBrain,0.089,53.108,0.082,130,nan
NewLearningBrain,0.063,53.294,0.105,130,nan
NewLearningBrain,0.042,53.414,0.066,103,0.680
NewLearningBrain,0.059,53.533,0.053,130,nan
NewLearningBrain,0.054,53.622,0.030,130,nan
NewLearningBrain,0.059,53.810,0.108,123,-2.470
NewLearningBrain,0.065,54.009,0.117,154,-0.210
NewLearningBrain,0.051,54.113,0.048,130,nan
NewLearningBrain,0.053,54.199,0.030,130,nan
NewLearningBrain,0.063,54.397,0.121,147,-2.880
NewLearningBrain,0.069,54.575,0.093,161,-2.740
NewLearningBrain,0.052,54.676,0.044,130,nan
NewLearningBrain,0.057,54.787,0.048,130,nan
NewLearningBrain,0.061,55.007,0.134,155,-2.600
NewLearningBrain,0.057,55.128,0.057,130,nan
NewLearningBrain,0.056,55.253,0.061,130,nan
NewLearningBrain,0.057,55.397,0.075,130,nan
NewLearningBrain,0.053,55.553,0.086,130,nan
NewLearningBrain,0.055,55.676,0.056,130,nan
NewLearningBrain,0.055,55.780,0.041,130,nan
NewLearningBrain,0.057,55.940,0.088,130,nan
NewLearningBrain,0.050,56.026,0.030,110,-3.250
NewLearningBrain,0.063,56.128,0.036,144,-2.005
NewLearningBrain,0.067,56.380,0.161,148,-2.090
NewLearningBrain,0.062,56.544,0.090,130,nan
NewLearningBrain,0.059,56.676,0.065,130,nan
NewLearningBrain,0.059,56.766,0.028,130,nan
NewLearningBrain,0.044,56.866,0.049,103,1.980
NewLearningBrain,0.059,57.069,0.121,130,nan
NewLearningBrain,0.055,57.214,0.077,130,nan
NewLearningBrain,0.053,57.305,0.035,130,nan
NewLearningBrain,0.054,57.402,0.038,130,nan
NewLearningBrain,0.060,57.579,0.061,145,0.450
NewLearningBrain,0.064,57.810,0.140,159,-1.930
NewLearningBrain,0.059,57.958,0.077,140,-2.950
NewLearningBrain,0.067,58.088,0.055,130,nan
NewLearningBrain,0.056,58.179,0.031,130,nan
NewLearningBrain,0.074,58.370,0.103,148,-3.520
NewLearningBrain,0.086,58.622,0.147,195,nan
NewLearningBrain,0.055,58.740,0.055,130,nan
NewLearningBrain,0.096,58.899,0.055,140,-3.600
NewLearningBrain,0.053,59.030,0.069,130,nan
NewLearningBrain,0.044,59.140,0.055,109,2.040
NewLearningBrain,0.066,59.367,0.135,153,5.730
NewLearningBrain,0.081,59.511,0.053,195,nan
NewLearningBrain,0.055,59.644,0.069,130,nan
NewLearningBrain,0.064,59.862,0.131,150,-3.500
NewLearningBrain,0.056,59.977,0.053,130,nan
NewLearningBrain,0.056,60.097,0.055,130,nan
NewLearningBrain,0.058,60.229,0.064,130,nan
NewLearningBrain,0.072,60.349,0.040,130,nan
NewLearningBrain,0.070,60.579,0.134,130,nan
NewLearningBrain,0.068,60.699,0.047,162,-3.380
NewLearningBrain,0.058,60.819,0.055,130,nan
NewLearningBrain,0.080,61.021,0.109,161,-2.090
NewLearningBrain,0.045,61.250,0.155,109,-3.260
NewLearningBrain,0.058,61.336,0.026,130,nan
NewLearningBrain,0.080,61.471,0.047,132,-2.380
NewLearningBrain,0.104,61.686,0.099,130,nan
NewLearningBrain,0.073,61.866,0.094,130,nan
NewLearningBrain,0.059,62.090,0.139,130,nan
NewLearningBrain,0.093,62.260,0.066,195,nan
NewLearningBrain,0.060,62.390,0.061,130,nan
NewLearningBrain,0.064,62.534,0.069,130,nan
NewLearningBrain,0.054,62.739,0.129,130,nan
NewLearningBrain,0.082,62.887,0.056,195,nan
NewLearningBrain,0.052,62.995,0.045,130,nan
NewLearningBrain,0.052,63.121,0.063,130,nan
NewLearningBrain,0.051,63.302,0.112,128,3.510
NewLearningBrain,0.083,63.467,0.069,207,1.720
NewLearningBrain,0.054,63.580,0.052,130,nan
NewLearningBrain,0.056,63.735,0.084,130,nan
NewLearningBrain,0.075,63.927,0.104,156,1.860
NewLearningBrain,0.091,64.103,0.071,195,nan
NewLearningBrain,0.056,64.306,0.127,130,nan
NewLearningBrain,0.054,64.399,0.033,130,nan
NewLearningBrain,0.060,64.551,0.079,130,nan
NewLearningBrain,0.086,64.710,0.062,195,nan
NewLearningBrain,0.058,64.909,0.122,130,nan
NewLearningBrain,0.059,65.016,0.042,130,nan
NewLearningBrain,0.058,65.172,0.082,145,1.100
NewLearningBrain,0.087,65.334,0.064,200,-3.000
NewLearningBrain,0.075,65.546,0.118,145,4.875
NewLearningBrain,0.053,65.701,0.092,130,nan
NewLearningBrain,0.055,65.825,0.059,130,nan
NewLearningBrain,0.055,65.925,0.040,130,nan
NewLearningBrain,0.056,66.097,0.100,130,nan
NewLearningBrain,0.043,66.163,0.019,109,-1.960
NewLearningBrain,0.055,66.323,0.087,130,nan
NewLearningBrain,0.082,66.516,0.098,195,nan
NewLearningBrain,0.043,66.594,0.031,108,4.630
NewLearningBrain,0.061,66.751,0.083,138,-1.670
NewLearningBrain,0.064,66.937,0.108,130,nan
NewLearningBrain,0.056,67.109,0.098,130,nan
NewLearningBrain,0.054,67.196,0.029,130,nan
NewLearningBrain,0.084,67.427,0.078,193,0.280
NewLearningBrain,0.051,67.535,0.047,114,-2.560
NewLearningBrain,0.058,67.756,0.144,146,1.110
NewLearningBrain,0.054,67.842,0.028,130,nan
NewLearningBrain,0.055,67.982,0.074,130,nan
NewLearningBrain,0.057,68.079,0.034,148,4.615
NewLearningBrain,0.053,68.274,0.123,130,nan
NewLearningBrain,0.061,68.411,0.065,130,nan
NewLearningBrain,0.062,68.561,0.074,159,-1.460
NewLearningBrain,0.054,68.638,0.021,130,nan
NewLearningBrain,0.064,68.772,0.059,157,-2.780
NewLearningBrain,0.066,69.098,0.223,164,-2.710
NewLearningBrain,0.054,69.159,0.007,127,0.270
NewLearningBrain,0.057,69.253,0.034,130,nan
NewLearningBrain,0.062,69.362,0.042,130,nan
NewLearningBrain,0.045,69.435,0.024,103,-0.720
NewLearningBrain,0.066,69.754,0.220,165,-1.600
NewLearningBrain,0.059,69.857,0.036,130,nan
NewLearningBrain,0.066,70.005,0.069,139,-1.655
NewLearningBrain,0.056,70.113,0.045,130,nan
NewLearningBrain,0.057,70.286,0.100,130,nan
NewLearningBrain,0.056,70.446,0.088,130,nan
NewLearningBrain,0.064,70.523,0.011,128,0.930
NewLearningBrain,0.055,70.647,0.061,130,nan
NewLearningBrain,0.056,70.796,0.081,130,nan
NewLearningBrain,0.055,70.986,0.113,138,0.665
NewLearningBrain,0.057,71.083,0.033,131,-3.040
NewLearningBrain,0.059,71.154,0.011,130,nan
NewLearningBrain,0.056,71.372,0.140,130,nan
NewLearningBrain,0.060,71.555,0.106,130,nan
NewLearningBrain,0.058,71.647,0.030,130,nan
NewLearningBrain,0.086,71.770,0.032,195,nan
NewLearningBrain,0.055,71.991,0.143,130,nan
NewLearningBrain,0.065,72.186,0.112,145,-2.250
NewLearningBrain,0.063,72.286,0.031,130,nan
NewLearningBrain,0.085,72.409,0.035,195,nan
NewLearningBrain,0.066,72.716,0.207,130,nan
NewLearningBrain,0.058,72.825,0.045,130,nan
NewLearningBrain,0.061,72.919,0.028,130,nan
NewLearningBrain,0.088,73.043,0.031,195,nan
NewLearningBrain,0.045,73.189,0.086,114,-1.505
NewLearningBrain,0.055,73.418,0.149,130,nan
NewLearningBrain,0.053,73.511,0.035,130,nan
NewLearningBrain,0.054,73.599,0.028,130,nan
NewLearningBrain,0.059,73.727,0.061,130,nan
NewLearningBrain,0.051,73.880,0.088,116,-1.495
NewLearningBrain,0.057,74.057,0.103,130,nan
NewLearningBrain,0.057,74.172,0.050,137,-1.680
NewLearningBrain,0.064,74.296,0.051,152,-2.830
NewLearningBrain,0.061,74.458,0.092,130,nan
NewLearningBrain,0.062,74.695,0.146,130,nan
NewLearningBrain,0.043,74.760,0.019,105,-3.300
NewLearningBrain,0.054,74.836,0.018,130,nan
NewLearningBrain,0.055,74.939,0.042,130,nan
NewLearningBrain,0.055,75.128,0.117,130,nan
NewLearningBrain,0.061,75.339,0.130,130,nan
NewLearningBrain,0.060,75.411,0.011,130,nan
NewLearningBrain,0.070,75.513,0.027,130,nan
NewLearningBrain,0.090,75.728,0.104,217,-3.265
NewLearningBrain,0.069,75.985,0.163,161,7.760
NewLearningBrain,0.061,76.085,0.035,142,4.320
NewLearningBrain,0.053,76.249,0.094,130,nan
NewLearningBrain,0.064,76.332,0.016,158,1.130
NewLearningBrain,0.054,76.569,0.150,130,nan
NewLearningBrain,0.057,76.727,0.044,130,nan
NewLearningBrain,0.064,76.898,0.094,130,nan
NewLearningBrain,0.065,76.981,0.018,130,nan
NewLearningBrain,0.064,77.058,0.013,130,nan
NewLearningBrain,0.056,77.318,0.182,130,nan
NewLearningBrain,0.060,77.408,0.028,130,nan
NewLearningBrain,0.065,77.573,0.086,140,0.300
NewLearningBrain,0.058,77.654,0.020,130,nan
NewLearningBrain,0.077,77.949,0.185,160,1.250
NewLearningBrain,0.054,78.031,0.025,130,nan
NewLearningBrain,0.058,78.158,0.062,130,nan
NewLearningBrain,0.054,78.245,0.029,130,nan
NewLearningBrain,0.056,78.471,0.146,130,nan
NewLearningBrain,0.049,78.567,0.039,128,3.530
NewLearningBrain,0.056,78.671,0.044,130,nan
NewLearningBrain,0.061,78.794,0.054,130,nan
NewLearningBrain,0.060,78.878,0.020,130,nan
NewLearningBrain,0.056,79.154,0.188,136,-1.690
