Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.329,88.854,0.578,1055,8.128
bar,0.345,90.019,0.713,1055,9.678
bar,0.335,91.140,0.677,1071,11.319
bar,0.351,92.172,0.594,1105,nan
bar,0.361,93.368,0.712,1136,11.319
bar,0.334,94.493,0.692,1065,8.435
bar,0.362,95.661,0.693,1071,11.319
bar,0.315,96.686,0.612,1041,11.596
bar,0.321,97.682,0.587,1048,12.147
bar,0.348,98.772,0.636,1035,5.550
bar,0.342,99.884,0.675,1068,5.129
bar,0.329,101.006,0.679,1033,18.667
bar,0.359,102.042,0.576,1071,11.319
bar,0.331,103.163,0.686,1041,11.596
bar,0.352,104.244,0.624,1108,7.197
bar,0.355,105.367,0.663,1040,nan
bar,0.330,106.447,0.641,1040,nan
bar,0.328,107.469,0.598,1071,11.319
bar,0.334,108.615,0.703,1044,11.595
bar,0.316,109.707,0.660,1025,8.858
bar,0.327,110.704,0.581,1041,11.596
bar,0.324,111.800,0.664,1040,nan
bar,0.330,112.843,0.635,1040,nan
bar,0.336,113.891,0.636,1064,8.436
bar,0.325,114.995,0.672,1044,11.595
bar,0.334,116.102,0.663,1070,3.063
bar,0.326,117.202,0.664,1033,11.321
bar,0.329,118.235,0.613,1048,12.147
bar,0.330,119.302,0.630,1059,6.396
bar,0.325,120.399,0.663,1037,11.319
bar,0.339,121.497,0.654,1070,11.320
bar,0.319,122.536,0.656,1029,-0.249
bar,0.348,123.618,0.631,1074,9.672
bar,0.337,124.741,0.686,1045,12.150
bar,0.318,125.754,0.598,1034,13.901
bar,0.354,126.785,0.583,1079,11.733
bar,0.354,127.974,0.721,1129,8.436
bar,0.324,129.108,0.692,1071,11.319
bar,0.356,130.265,0.690,1071,11.319
bar,0.348,131.265,0.573,1048,12.147
bar,0.354,132.435,0.702,1136,9.673
bar,0.367,133.652,0.721,1136,11.319
bar,0.363,134.850,0.723,1139,12.203
bar,0.331,135.961,0.666,1068,5.129
bar,0.329,136.996,0.620,1040,nan
bar,0.360,138.051,0.598,1030,7.200
bar,0.321,139.182,0.700,1067,3.064
bar,0.341,140.361,0.724,1073,3.960
bar,0.335,141.467,0.674,1025,-1.062
bar,0.327,142.450,0.566,1028,-1.062
bar,0.340,143.491,0.617,1037,-1.062
bar,0.326,144.611,0.685,1031,5.129
bar,0.328,145.628,0.590,1032,7.726
bar,0.323,146.719,0.667,1060,2.034
bar,0.321,147.861,0.707,1056,-0.955
bar,0.340,148.942,0.637,1085,0.997
bar,0.325,150.100,0.720,1039,2.240
bar,0.325,151.073,0.566,1037,-1.062
bar,0.316,152.127,0.647,1037,11.319
bar,0.335,153.282,0.714,1066,8.435
bar,0.313,154.342,0.649,1029,13.906
bar,0.352,155.314,0.535,1097,11.322
bar,0.334,156.468,0.710,1078,-1.084
bar,0.336,157.594,0.686,1040,5.545
bar,0.347,158.674,0.652,1034,-1.062
bar,0.317,159.691,0.594,1054,9.363
bar,0.331,160.747,0.629,1040,nan
bar,0.355,161.830,0.627,1030,0.425
bar,0.317,162.847,0.615,1027,7.978
bar,0.333,163.989,0.696,1068,5.739
bar,0.347,165.066,0.616,1040,nan
bar,0.326,166.138,0.649,1071,11.319
bar,0.322,167.241,0.676,1049,12.151
bar,0.355,168.276,0.585,1068,9.674
bar,0.345,169.383,0.661,1071,11.319
bar,0.336,170.501,0.676,1048,12.147
bar,0.326,171.522,0.602,1035,5.550
bar,0.343,172.671,0.699,1079,11.733
bar,0.333,173.736,0.636,1057,11.268
bar,0.336,174.936,0.752,1088,4.898
bar,0.355,176.020,0.618,1080,2.246
bar,0.324,177.041,0.612,1040,nan
bar,0.320,178.147,0.679,1032,9.954
bar,0.319,179.209,0.644,1040,nan
bar,0.336,180.268,0.625,1081,-0.236
bar,0.321,181.343,0.660,1028,5.495
bar,0.326,182.413,0.652,1029,3.064
bar,0.334,183.519,0.665,1040,-1.065
bar,0.326,184.619,0.675,1045,12.150
bar,0.336,185.607,0.563,1040,nan
bar,0.328,186.694,0.679,1043,8.849
bar,0.331,187.786,0.655,1036,11.320
bar,0.320,188.812,0.613,1034,11.319
bar,0.328,189.933,0.682,1040,nan
bar,0.320,190.990,0.639,1040,nan
bar,0.350,192.045,0.603,1040,nan
bar,0.331,193.065,0.604,1059,6.396
bar,0.330,194.231,0.722,1032,11.513
bar,0.331,195.367,0.700,1079,11.733
bar,0.353,196.417,0.617,1039,13.026
bar,0.329,197.388,0.547,1045,5.543
bar,0.368,198.617,0.754,1140,6.380
bar,0.345,199.779,0.699,1040,nan
bar,0.361,200.905,0.659,1070,11.320
bar,0.407,202.095,0.692,1064,11.773
bar,0.318,203.167,0.647,1043,11.596
bar,0.347,204.205,0.595,1059,6.396
bar,0.328,205.349,0.715,1052,5.993
bar,0.335,206.502,0.713,1098,5.114
bar,0.334,207.559,0.623,1067,11.323
bar,0.331,208.593,0.608,1040,nan
bar,0.343,209.762,0.721,1079,11.733
bar,0.330,210.811,0.619,1048,12.147
bar,0.338,211.918,0.662,1081,7.735
bar,0.326,212.952,0.613,1040,nan
bar,0.334,214.100,0.703,1053,12.181
bar,0.317,215.181,0.662,1048,12.147
bar,0.323,216.188,0.592,1040,nan
bar,0.326,217.306,0.691,1039,12.253
bar,0.333,218.422,0.666,1034,5.028
bar,0.346,219.411,0.560,1056,12.147
bar,0.340,220.494,0.633,1033,11.321
bar,0.362,221.673,0.709,1135,11.320
bar,0.346,222.829,0.707,1040,nan
bar,0.323,223.786,0.545,1053,6.993
bar,0.342,224.892,0.662,1040,nan
bar,0.326,226.015,0.686,1044,11.595
bar,0.321,227.037,0.613,1032,11.322
bar,0.341,228.072,0.594,1035,5.550
bar,0.329,229.193,0.680,1040,nan
bar,0.322,230.246,0.629,1071,11.319
bar,0.360,231.336,0.625,1040,nan
bar,0.351,232.457,0.673,1056,11.591
bar,0.348,233.532,0.644,1048,12.147
bar,0.350,234.623,0.638,1045,12.150
bar,0.335,235.608,0.561,1048,12.147
bar,0.319,236.748,0.710,1028,5.259
bar,0.352,237.809,0.619,1040,nan
bar,0.342,238.902,0.648,1068,11.319
bar,0.347,240.004,0.649,1089,7.689
bar,0.333,241.113,0.676,1067,11.323
bar,0.328,242.213,0.684,1071,11.319
bar,0.363,243.333,0.652,1105,nan
bar,0.346,244.487,0.697,1083,8.589
bar,0.310,245.529,0.636,1037,-1.062
bar,0.339,246.625,0.645,1065,7.331
bar,0.334,247.758,0.691,1100,-1.060
bar,0.327,248.752,0.571,1040,nan
bar,0.325,249.807,0.626,1057,10.309
bar,0.332,250.951,0.706,1040,nan
bar,0.449,252.232,0.731,1061,5.275
bar,0.351,253.431,0.756,1071,11.319
bar,0.333,254.486,0.621,1067,11.323
bar,0.319,255.545,0.634,1039,13.026
bar,0.360,256.680,0.672,1043,6.219
bar,0.326,257.746,0.634,1040,nan
bar,0.364,258.803,0.603,1078,7.026
bar,0.373,259.994,0.705,1071,11.319
bar,0.319,261.056,0.645,1041,8.850
bar,0.317,262.169,0.683,1041,11.596
bar,0.346,263.455,0.823,1040,nan
bar,0.337,264.459,0.570,1040,nan
bar,0.332,265.568,0.671,1036,11.320
bar,0.325,266.687,0.697,1025,8.858
bar,0.347,267.833,0.695,1080,12.180
bar,0.334,268.891,0.628,1070,11.320
bar,0.338,270.115,0.774,1053,21.127
bar,0.342,271.266,0.716,1035,5.550
bar,0.355,272.303,0.589,1040,nan
bar,0.363,273.393,0.628,1079,11.733
bar,0.346,274.561,0.713,1084,7.669
bar,0.366,275.694,0.659,1040,nan
bar,0.342,276.850,0.704,1069,11.321
bar,0.337,277.972,0.680,1085,7.240
bar,0.329,279.057,0.651,1037,-1.062
bar,0.343,280.117,0.634,1098,11.321
bar,0.343,281.250,0.679,1036,12.636
bar,0.340,282.490,0.782,1082,9.743
bar,0.337,283.625,0.696,1075,8.865
bar,0.322,284.681,0.630,1040,nan
bar,0.326,285.651,0.562,1033,0.678
bar,0.337,286.889,0.782,1071,11.319
bar,0.348,288.042,0.689,1062,5.269
bar,0.334,289.123,0.643,1032,6.534
bar,0.348,290.265,0.698,1089,-1.061
bar,0.405,291.462,0.680,1092,2.444
bar,0.423,292.839,0.849,1039,1.714
bar,0.450,294.117,0.732,1057,1.781
bar,0.359,295.403,0.816,1075,-1.062
bar,0.343,296.501,0.658,1057,-0.049
bar,0.358,297.574,0.612,1031,-0.109
bar,0.336,298.698,0.670,1056,-1.062
bar,0.349,299.872,0.718,1053,-1.062
bar,0.349,300.962,0.632,1065,-1.062
bar,0.349,302.072,0.662,1068,-1.062
bar,0.351,303.220,0.688,1086,-0.451
bar,0.349,304.303,0.627,1072,-1.062
bar,0.332,305.357,0.610,1069,-1.062
bar,0.330,306.484,0.682,1069,-1.062
bar,0.341,307.639,0.698,1040,-0.936
bar,0.330,308.771,0.687,1062,-1.062
bar,0.352,309.838,0.618,1073,0.351
bar,0.341,310.909,0.630,1056,-1.062
bar,0.315,311.974,0.636,1053,-1.062
bar,0.337,313.000,0.587,1056,-1.062
bar,0.322,314.090,0.661,1056,-1.062
bar,0.321,314.997,0.498,1056,-1.062
bar,0.323,316.062,0.627,1056,-1.062
bar,0.314,317.109,0.631,1036,-1.070
bar,0.371,318.163,0.575,1053,-1.062
bar,0.340,319.202,0.594,1056,-1.062
bar,0.328,320.283,0.646,1056,-1.062
bar,0.315,321.324,0.624,1056,-1.062
bar,0.322,322.386,0.630,1056,-1.062
bar,0.335,323.476,0.637,1056,-1.062
bar,0.319,324.499,0.593,1053,-1.062
bar,0.332,325.517,0.583,1070,-0.675
bar,0.316,326.596,0.649,1050,-1.062
bar,0.318,327.587,0.569,1050,-1.062
bar,0.316,328.613,0.612,1050,-1.062
bar,0.324,329.671,0.634,1050,-1.062
bar,0.348,330.792,0.655,1112,-1.062
bar,0.352,331.891,0.639,1112,-1.062
bar,0.346,332.996,0.652,1112,-1.062
bar,0.337,334.085,0.643,1112,-1.062
bar,0.336,335.170,0.641,1112,-1.062
bar,0.363,336.297,0.653,1172,-1.062
bar,0.345,337.387,0.633,1112,-1.062
bar,0.341,338.466,0.641,1112,-1.062
bar,0.336,339.566,0.653,1112,-1.062
bar,0.338,340.656,0.638,1112,-1.062
bar,0.352,341.749,0.632,1112,-1.062
bar,0.335,342.851,0.653,1112,-1.062
bar,0.345,343.956,0.654,1112,-1.062
bar,0.368,345.076,0.638,1112,-1.062
bar,0.334,346.151,0.626,1053,-1.062
bar,0.322,347.173,0.596,1056,-1.062
bar,0.356,348.266,0.630,1056,-1.062
bar,0.315,349.173,0.509,1056,-1.062
bar,0.346,350.270,0.634,1130,-1.062
bar,0.367,351.430,0.682,1077,-1.062
bar,0.336,352.502,0.629,1057,-1.067
bar,0.317,353.528,0.609,1031,-1.062
bar,0.352,354.692,0.706,1040,nan
bar,0.319,355.946,0.849,1040,nan
bar,0.326,357.041,0.676,1076,7.468
bar,0.322,358.130,0.662,1058,2.825
bar,0.330,359.161,0.600,1059,1.414
bar,0.333,360.314,0.703,1075,11.735
bar,0.344,361.507,0.739,1040,nan
bar,0.332,362.528,0.609,1040,-0.520
bar,0.331,363.544,0.588,1055,2.250
bar,0.313,364.650,0.690,1031,-1.062
bar,0.320,365.774,0.693,1025,3.065
bar,0.314,366.749,0.563,1027,7.194
bar,0.315,367.795,0.633,1037,2.241
bar,0.352,368.929,0.669,1034,-1.062
bar,0.330,369.974,0.614,1055,1.002
bar,0.359,371.153,0.720,1129,-0.813
bar,0.348,372.175,0.577,1051,1.002
bar,0.320,373.266,0.662,1047,0.783
bar,0.328,374.430,0.724,1082,0.259
bar,0.339,375.550,0.675,1071,-1.062
bar,0.387,376.738,0.691,1205,-1.061
bar,0.368,377.922,0.695,1096,-1.062
bar,0.338,379.036,0.669,1064,3.065
bar,0.335,380.036,0.574,1058,1.414
bar,0.339,381.157,0.676,1083,-0.102
bar,0.323,382.180,0.601,1063,5.269
bar,0.324,383.342,0.724,1069,-1.105
bar,0.323,384.430,0.665,1037,-1.062
bar,0.334,385.360,0.509,1045,12.150
bar,0.306,386.450,0.683,1035,5.550
bar,0.352,387.580,0.665,1089,12.501
bar,0.340,388.715,0.684,1077,11.734
bar,0.321,389.833,0.711,1066,13.064
bar,0.323,390.766,0.547,1067,8.434
bar,0.368,391.953,0.697,1175,12.150
bar,0.368,393.170,0.730,1170,nan
bar,0.355,394.346,0.709,1136,11.319
bar,0.370,395.552,0.719,1138,9.672
bar,0.354,396.711,0.695,1170,nan
bar,0.334,397.863,0.703,1074,11.736
bar,0.350,398.894,0.605,1046,2.574
bar,0.319,399.956,0.640,1071,11.319
bar,0.321,401.082,0.682,1070,11.320
bar,0.323,402.103,0.599,1040,nan
bar,0.332,403.196,0.657,1062,8.437
bar,0.346,404.332,0.683,1105,nan
bar,0.335,405.503,0.714,1071,11.319
bar,0.324,406.486,0.564,1070,11.320
bar,0.323,407.574,0.657,1027,20.447
bar,0.331,408.591,0.594,1056,2.667
bar,0.317,409.701,0.677,1048,12.147
bar,0.312,410.693,0.583,1031,-1.186
bar,0.322,411.807,0.691,1045,12.150
bar,0.341,412.936,0.683,1079,11.733
bar,0.314,413.927,0.587,1047,12.148
bar,0.320,415.079,0.715,1059,6.396
bar,0.318,416.050,0.567,1048,12.147
bar,0.327,417.123,0.652,1041,17.277
bar,0.326,418.249,0.690,1043,8.849
bar,0.322,419.272,0.598,1071,11.319
bar,0.320,420.357,0.663,1040,nan
bar,0.331,421.388,0.609,1086,12.632
bar,0.322,422.511,0.688,1040,nan
bar,0.331,423.571,0.625,1079,11.733
bar,0.336,424.654,0.641,1059,6.396
bar,0.354,425.840,0.713,1141,11.735
bar,0.323,426.821,0.569,1048,12.147
bar,0.333,427.947,0.683,1071,11.319
bar,0.324,429.048,0.667,1040,nan
bar,0.346,430.207,0.685,1048,12.147
bar,0.346,431.266,0.614,1080,11.873
bar,0.331,432.294,0.606,1040,nan
bar,0.365,433.407,0.645,1048,12.147
bar,0.327,434.456,0.629,1047,12.184
bar,0.327,435.577,0.690,1067,8.544
bar,0.342,436.663,0.647,1040,nan
bar,0.345,437.818,0.702,1097,11.322
bar,0.323,438.758,0.543,1048,12.147
bar,0.351,439.833,0.622,1066,8.435
bar,0.317,440.955,0.695,1040,nan
bar,0.354,442.134,0.712,1152,11.871
bar,0.336,443.304,0.716,1105,nan
bar,0.328,444.359,0.627,1032,11.322
bar,0.326,445.355,0.588,1054,9.679
bar,0.332,446.497,0.704,1040,nan
bar,0.326,447.578,0.650,1040,nan
bar,0.352,448.619,0.588,1067,11.319
bar,0.334,449.715,0.670,1040,nan
bar,0.371,450.969,0.761,1087,8.859
bar,0.327,452.124,0.706,1036,11.320
bar,0.326,453.123,0.580,1040,nan
bar,0.339,454.269,0.704,1040,nan
bar,0.342,455.400,0.684,1067,11.319
bar,0.345,456.494,0.653,1089,8.858
bar,0.333,457.640,0.700,1040,nan
bar,0.356,458.750,0.644,1040,nan
bar,0.334,459.908,0.717,1056,12.147
bar,0.357,461.020,0.648,1031,9.396
bar,0.355,462.086,0.619,1040,nan
bar,0.333,463.135,0.625,1070,11.320
bar,0.366,464.479,0.783,1040,nan
bar,0.329,465.577,0.686,1029,13.906
bar,0.339,466.672,0.650,1037,11.319
bar,0.328,467.783,0.684,1070,11.320
bar,0.348,468.977,0.731,1082,3.089
bar,0.338,470.122,0.702,1078,11.734
bar,0.339,471.245,0.671,1040,nan
bar,0.342,472.285,0.613,1071,11.319
bar,0.321,473.401,0.692,1037,11.319
bar,0.362,474.647,0.772,1040,nan
bar,0.329,475.715,0.653,1040,nan
bar,0.341,476.874,0.718,1081,9.605
bar,0.352,478.019,0.680,1063,4.701
bar,0.349,479.034,0.573,1040,nan
bar,0.337,480.161,0.688,1071,11.319
bar,0.330,481.310,0.708,1043,8.849
bar,0.344,482.494,0.724,1071,11.319
bar,0.343,483.571,0.637,1069,16.866
bar,0.346,484.758,0.728,1075,11.735
bar,0.335,485.736,0.552,1035,5.550
bar,0.351,486.896,0.695,1066,2.032
bar,0.360,488.119,0.744,1127,2.033
bar,0.353,489.322,0.724,1136,11.319
bar,0.383,490.565,0.743,1136,11.319
bar,0.352,491.856,0.815,1132,5.129
bar,0.381,492.944,0.608,1061,5.828
bar,0.328,494.043,0.679,1040,nan
bar,0.330,495.212,0.714,1071,11.319
bar,0.331,496.328,0.682,1042,8.431
bar,0.334,497.500,0.733,1026,0.591
bar,0.324,498.555,0.628,1034,-1.062
bar,0.342,499.595,0.603,1040,nan
bar,0.335,500.762,0.718,1048,12.147
bar,0.336,501.871,0.670,1071,11.319
bar,0.376,503.100,0.737,1111,5.544
bar,0.329,504.151,0.618,1037,-1.062
bar,0.333,505.361,0.768,1076,13.119
bar,0.345,506.429,0.630,1062,13.198
bar,0.345,507.583,0.699,1071,11.319
bar,0.324,508.712,0.691,1028,0.898
bar,0.350,509.944,0.762,1075,2.034
bar,0.347,511.047,0.651,1076,-1.061
bar,0.342,512.132,0.643,1052,1.416
bar,0.352,513.194,0.614,1089,-1.061
bar,0.360,514.314,0.653,1050,-1.068
bar,0.361,515.532,0.756,1040,13.025
bar,0.345,516.712,0.717,1070,11.320
bar,0.328,517.773,0.630,1071,11.319
bar,0.356,518.874,0.637,1071,11.319
bar,0.339,519.981,0.668,1040,nan
bar,0.344,521.172,0.729,1076,8.702
bar,0.343,522.319,0.700,1092,3.891
bar,0.348,523.460,0.686,1093,-1.062
bar,0.340,524.460,0.566,1033,4.211
bar,0.342,525.658,0.761,1069,0.981
bar,0.327,526.718,0.635,1031,-0.233
bar,0.336,527.854,0.684,1076,-1.061
bar,0.321,528.994,0.713,1038,0.994
bar,0.336,530.069,0.625,1033,-1.062
bar,0.343,531.127,0.619,1068,5.596
bar,0.318,532.254,0.704,1037,-1.062
bar,0.337,533.371,0.671,1037,-1.062
bar,0.368,534.562,0.710,1071,11.319
bar,0.348,535.625,0.619,1073,5.336
bar,0.332,536.625,0.573,1042,2.239
bar,0.344,537.786,0.711,1064,3.065
bar,0.346,538.922,0.688,1105,nan
bar,0.321,540.002,0.644,1033,0.276
bar,0.335,541.079,0.640,1068,5.129
bar,0.311,542.099,0.608,1027,7.354
bar,0.327,543.198,0.660,1078,1.465
bar,0.332,544.173,0.553,1037,-1.062
bar,0.323,545.273,0.664,1048,12.147
bar,0.315,546.342,0.647,1040,nan
bar,0.349,547.441,0.644,1069,11.321
bar,0.335,548.448,0.590,1068,5.129
bar,0.322,549.513,0.644,1029,2.903
bar,0.356,550.720,0.729,1040,nan
bar,0.330,551.883,0.712,1048,12.147
bar,0.316,552.812,0.532,1040,nan
bar,0.321,553.860,0.636,1035,5.550
bar,0.326,554.929,0.644,1043,12.186
bar,0.336,555.995,0.631,1047,11.314
bar,0.342,557.108,0.664,1040,nan
bar,0.321,558.232,0.704,1066,8.435
bar,0.316,559.173,0.562,1040,nan
bar,0.329,560.246,0.678,1070,11.320
bar,0.315,561.367,0.694,1032,5.984
bar,0.314,562.354,0.578,1040,nan
bar,0.313,563.358,0.606,1045,12.150
bar,0.335,564.459,0.658,1068,5.129
bar,0.313,565.526,0.644,1035,5.550
bar,0.315,566.553,0.620,1070,11.320
bar,0.322,567.628,0.671,1040,nan
bar,0.317,568.670,0.658,1040,nan
bar,0.342,569.705,0.604,1057,4.724
bar,0.318,570.842,0.713,1068,5.129
bar,0.325,571.919,0.646,1040,nan
bar,0.322,572.989,0.648,1070,11.320
bar,0.318,573.898,0.506,1037,-1.062
bar,0.345,575.037,0.690,1072,2.996
bar,0.320,576.149,0.692,1037,11.319
bar,0.331,577.248,0.668,1084,2.213
bar,0.334,578.261,0.594,1043,-0.133
bar,0.350,579.449,0.718,1135,11.320
bar,0.322,580.518,0.649,1056,2.667
bar,0.348,581.605,0.633,1111,-0.526
bar,0.328,582.767,0.722,1073,5.126
bar,0.332,583.835,0.628,1071,11.319
bar,0.316,584.865,0.616,1034,-1.062
bar,0.351,586.033,0.726,1089,8.858
bar,0.318,587.078,0.622,1039,2.240
bar,0.373,588.130,0.579,1141,1.920
bar,0.328,589.262,0.684,1054,1.002
bar,0.315,590.339,0.654,1031,-1.062
bar,0.345,591.424,0.623,1026,0.591
bar,0.321,592.423,0.581,1037,-1.062
bar,0.321,593.454,0.611,1040,nan
bar,0.347,594.529,0.631,1064,3.651
bar,0.326,595.628,0.671,1028,11.726
bar,0.322,596.652,0.602,1060,-0.800
bar,0.349,597.721,0.624,1040,nan
bar,0.336,598.773,0.624,1074,9.672
bar,0.321,599.858,0.656,1056,0.264
bar,0.334,600.950,0.655,1040,nan
bar,0.328,602.032,0.652,1066,8.435
bar,0.328,603.108,0.637,1077,5.124
bar,0.348,604.163,0.605,1065,3.065
bar,0.324,605.292,0.699,1065,3.065
bar,0.330,606.373,0.647,1045,0.586
bar,0.318,607.486,0.688,1044,3.652
bar,0.333,608.513,0.594,1080,-0.767
bar,0.321,609.526,0.597,1042,3.341
bar,0.333,610.696,0.728,1071,11.319
bar,0.329,611.737,0.615,1025,-0.188
bar,0.322,612.815,0.650,1040,-0.793
bar,0.317,613.813,0.586,1035,5.550
bar,0.329,614.901,0.643,1048,12.147
bar,0.324,616.011,0.672,1071,11.319
bar,0.320,617.093,0.655,1071,11.319
bar,0.325,618.264,0.729,1060,3.686
bar,0.352,619.358,0.640,1105,nan
bar,0.316,620.430,0.636,1040,nan
bar,0.316,621.369,0.538,1045,5.543
bar,0.335,622.453,0.649,1043,8.849
bar,0.331,623.583,0.694,1079,11.733
bar,0.325,624.699,0.675,1044,4.319
bar,0.325,625.574,0.476,1037,-1.062
bar,0.336,626.676,0.657,1040,nan
bar,0.312,627.742,0.638,1028,-9.843
bar,0.330,628.835,0.653,1067,-6.339
bar,0.354,630.060,0.747,1141,7.468
bar,0.330,631.085,0.591,1068,5.129
bar,0.318,632.102,0.601,1037,-1.062
bar,0.320,633.234,0.699,1040,nan
bar,0.322,634.263,0.604,1032,2.244
bar,0.339,635.401,0.683,1076,11.735
bar,0.335,636.404,0.571,1083,4.241
bar,0.320,637.468,0.638,1037,-1.062
bar,0.338,638.583,0.667,1066,8.435
bar,0.330,639.669,0.653,1084,25.851
bar,0.317,640.718,0.626,1034,8.256
bar,0.339,641.782,0.624,1031,2.124
bar,0.326,642.845,0.633,1066,8.435
bar,0.316,643.895,0.628,1032,16.033
bar,0.362,645.000,0.640,1105,nan
bar,0.378,646.188,0.699,1144,11.733
bar,0.352,647.372,0.712,1131,8.435
bar,0.357,648.593,0.745,1144,11.733
bar,0.336,649.708,0.682,1048,12.147
bar,0.315,650.581,0.499,1035,5.550
bar,0.330,651.743,0.722,1073,12.187
bar,0.318,652.883,0.707,1071,11.319
bar,0.332,653.991,0.673,1076,7.468
bar,0.324,655.074,0.654,1074,9.672
bar,0.323,656.043,0.562,1040,nan
bar,0.331,657.168,0.685,1040,nan
bar,0.313,658.250,0.665,1033,11.321
bar,0.310,659.251,0.610,1035,5.550
bar,0.342,660.395,0.696,1077,12.572
bar,0.326,661.386,0.577,1037,11.319
bar,0.314,662.462,0.654,1040,nan
bar,0.320,663.529,0.646,1038,9.786
bar,0.337,664.668,0.698,1067,11.323
bar,0.351,665.835,0.695,1136,11.770
bar,0.339,666.969,0.686,1071,11.319
bar,0.316,667.920,0.562,1035,5.550
bar,0.347,669.023,0.654,1048,12.147
bar,0.399,670.153,0.639,1080,11.562
bar,0.321,671.250,0.667,1035,5.550
bar,0.329,672.322,0.652,1101,11.320
bar,0.362,673.514,0.711,1136,11.319
bar,0.357,674.665,0.689,1136,11.319
bar,0.333,675.677,0.582,1066,8.435
bar,0.312,676.803,0.713,1071,11.319
bar,0.324,677.784,0.591,1045,12.150
bar,0.318,678.907,0.689,1070,11.320
bar,0.319,680.030,0.696,1043,8.849
bar,0.324,681.057,0.610,1040,nan
bar,0.321,682.176,0.690,1079,11.733
bar,0.315,683.102,0.529,1040,nan
bar,0.313,684.195,0.673,1035,5.550
bar,0.320,685.297,0.681,1037,13.027
bar,0.337,686.451,0.708,1081,12.102
bar,0.314,687.426,0.571,1035,13.030
bar,0.336,688.521,0.662,1035,11.320
bar,0.332,689.654,0.703,1042,7.413
bar,0.323,690.779,0.696,1040,nan
bar,0.327,691.910,0.696,1067,11.319
