Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.092,716.342,0.769,1031,9.290
bar,0.113,717.639,0.978,1071,11.319
bar,0.091,718.894,0.951,1070,11.320
bar,0.104,720.146,0.956,1089,12.171
bar,0.114,721.429,0.974,1087,11.871
bar,0.110,722.639,0.909,1059,6.396
bar,0.083,723.844,0.940,1045,12.150
bar,0.099,725.057,0.923,1040,nan
bar,0.092,726.270,0.947,1048,12.147
bar,0.094,727.492,0.955,1074,9.672
bar,0.100,728.692,0.926,1071,11.319
bar,0.101,729.812,0.861,1056,12.147
bar,0.112,731.131,1.015,1067,11.323
bar,0.089,732.428,1.008,1071,11.319
bar,0.083,733.614,0.925,1045,6.475
bar,0.101,734.729,0.841,1071,11.319
bar,0.118,735.949,0.916,1048,12.147
bar,0.100,737.250,0.996,1073,9.672
bar,0.097,738.489,0.958,1072,5.529
bar,0.101,739.757,0.963,1076,11.735
bar,0.104,740.781,0.768,1040,nan
bar,0.105,742.074,0.991,1080,5.428
bar,0.094,743.363,1.004,1029,9.397
bar,0.092,744.490,0.866,1040,nan
bar,0.114,745.744,0.956,1040,nan
bar,0.103,746.983,0.951,1085,11.730
bar,0.092,748.089,0.843,1033,13.249
bar,0.114,749.381,0.991,1049,11.594
bar,0.116,750.554,0.883,1071,12.254
bar,0.118,751.865,1.007,1040,nan
bar,0.099,752.858,0.761,1075,11.735
bar,0.116,754.174,1.006,1025,8.858
bar,0.094,755.334,0.893,1037,11.319
bar,0.093,756.511,0.904,1036,11.320
bar,0.093,757.633,0.898,1053,-1.078
bar,0.099,758.709,0.870,1048,12.147
bar,0.095,759.983,0.982,1089,8.858
bar,0.097,761.235,0.968,1071,11.319
bar,0.095,762.453,0.938,1041,11.596
bar,0.103,763.511,0.794,1027,7.463
bar,0.168,764.889,1.004,1100,5.550
bar,0.102,766.192,1.005,1136,11.319
bar,0.093,767.436,0.974,1040,nan
bar,0.092,768.543,0.859,1048,12.147
bar,0.105,769.653,0.847,1077,12.563
bar,0.112,770.960,0.992,1071,11.319
bar,0.092,772.129,0.897,1028,9.694
bar,0.097,773.376,0.958,1048,12.147
bar,0.093,774.632,0.979,1048,12.147
bar,0.101,775.703,0.801,1040,nan
bar,0.112,776.972,0.957,1035,10.085
bar,0.092,778.232,1.000,1076,7.468
bar,0.087,779.424,0.917,1037,11.319
bar,0.107,780.516,0.825,1040,nan
bar,0.090,781.659,0.879,1035,5.550
bar,0.114,782.941,0.974,1040,nan
bar,0.086,784.095,0.894,1043,11.596
bar,0.094,785.273,0.907,1050,11.593
bar,0.112,786.472,0.901,1071,11.319
bar,0.105,787.795,1.040,1040,nan
bar,0.080,788.904,0.868,1048,12.147
bar,0.103,789.947,0.789,1040,nan
bar,0.079,791.213,0.988,1055,9.713
bar,0.105,792.495,0.979,1074,11.543
bar,0.097,793.723,0.955,1037,-1.062
bar,0.099,794.727,0.760,1048,12.147
bar,0.086,795.990,0.974,1040,nan
bar,0.096,797.209,0.945,1039,12.155
bar,0.095,798.445,0.993,1105,nan
bar,0.111,799.629,0.942,1071,11.319
bar,0.090,800.777,0.875,1086,11.871
bar,0.103,802.012,0.944,1048,12.147
bar,0.102,803.271,0.972,1059,6.396
bar,0.092,804.481,0.937,1071,11.319
bar,0.086,805.578,0.832,1047,12.083
bar,0.098,806.829,0.970,1079,11.733
bar,0.102,807.992,0.901,1039,11.318
bar,0.094,809.206,0.939,1025,8.858
bar,0.085,810.315,0.855,1113,12.147
bar,0.099,811.658,1.042,1136,11.319
bar,0.091,812.799,0.885,1033,11.321
bar,0.108,814.052,0.957,1083,9.379
bar,0.103,815.221,0.893,1036,11.320
bar,0.102,816.422,0.926,1071,11.319
bar,0.099,817.679,0.963,1071,11.319
bar,0.093,818.901,0.987,1040,nan
bar,0.110,820.019,0.842,1086,8.860
bar,0.102,821.262,0.938,1037,11.319
bar,0.092,822.582,1.028,1054,11.592
bar,0.102,823.750,0.884,1071,11.319
bar,0.098,824.802,0.802,1035,5.550
bar,0.158,826.050,0.913,1040,nan
bar,0.093,827.331,0.995,1075,11.735
bar,0.108,828.627,1.001,1101,11.320
bar,0.087,829.799,0.895,1079,11.733
bar,0.097,830.986,0.903,1032,9.954
bar,0.098,832.208,0.939,1040,nan
bar,0.094,833.450,0.952,1033,11.321
bar,0.124,834.540,0.825,1040,nan
bar,0.087,835.748,0.932,1065,8.435
bar,0.095,837.026,0.981,1067,5.129
bar,0.103,838.242,0.946,1048,12.147
bar,0.114,839.522,0.996,1027,12.162
bar,0.112,840.770,0.969,1040,nan
bar,0.088,842.312,1.259,1035,5.550
bar,0.116,843.693,1.073,1075,11.735
bar,0.076,844.716,0.786,1070,11.320
bar,0.090,845.805,0.835,1040,nan
bar,0.101,847.019,0.931,1025,14.450
bar,0.080,848.099,0.843,1069,4.103
bar,0.103,849.371,0.972,1040,nan
bar,0.119,850.528,0.895,1069,11.321
bar,0.094,851.822,1.002,1045,12.150
bar,0.097,853.011,0.924,1045,11.595
bar,0.094,854.130,0.863,1028,5.571
bar,0.113,855.172,0.774,1040,nan
bar,0.105,856.372,0.917,1040,nan
bar,0.080,857.583,0.945,1048,12.147
bar,0.098,858.806,0.924,1075,11.735
bar,0.116,859.917,0.848,1055,9.678
bar,0.099,861.108,0.908,1071,11.319
bar,0.107,862.342,0.935,1040,nan
bar,0.099,863.618,0.982,1113,12.147
bar,0.090,864.839,0.939,1035,5.550
bar,0.103,866.021,0.901,1078,11.734
bar,0.083,867.128,0.852,1106,11.596
bar,0.121,868.448,0.982,1140,-2.870
bar,0.109,869.699,0.965,1043,8.849
bar,0.093,870.688,0.799,1040,nan
bar,0.077,871.800,0.911,1040,nan
bar,0.084,872.940,0.935,1040,nan
bar,0.090,874.019,0.818,1070,11.425
bar,0.093,875.212,0.912,1059,6.396
bar,0.101,876.348,0.873,1040,nan
bar,0.096,877.577,0.941,1048,12.147
bar,0.098,878.788,0.921,1040,nan
bar,0.082,879.815,0.791,1062,8.437
bar,0.110,881.106,0.971,1032,11.320
bar,0.082,882.327,0.955,1033,-0.123
bar,0.109,883.587,0.959,1085,9.945
bar,0.092,884.521,0.691,1057,2.737
bar,0.107,885.758,0.945,1040,nan
bar,0.090,886.958,0.922,1032,11.322
bar,0.096,888.223,0.971,1035,-1.060
bar,0.100,889.438,0.941,1079,11.733
bar,0.089,890.588,0.894,1064,5.827
bar,0.099,891.688,0.833,1036,1.580
bar,0.092,892.870,0.898,1042,3.341
bar,0.100,894.124,0.961,1048,12.147
bar,0.094,895.152,0.794,1034,5.551
bar,0.086,896.231,0.819,1074,7.759
bar,0.085,897.464,0.952,1105,nan
bar,0.100,898.710,0.944,1079,11.733
bar,0.094,899.953,0.963,1030,9.397
bar,0.114,901.179,0.929,1048,12.147
bar,0.091,902.209,0.778,1129,5.533
bar,0.086,903.496,0.993,1168,-0.388
bar,0.085,904.776,0.999,1173,8.849
bar,0.112,906.072,0.980,1147,11.851
bar,0.091,907.248,0.915,1036,11.320
bar,0.093,908.386,0.878,1040,nan
bar,0.085,909.609,0.964,1068,5.129
bar,0.101,910.890,0.982,1124,6.396
bar,0.097,912.170,0.968,1075,11.735
bar,0.100,913.329,0.885,1045,11.595
bar,0.103,914.441,0.835,1072,5.336
bar,0.091,915.597,0.890,1037,-1.062
bar,0.099,916.810,0.922,1056,2.667
bar,0.099,917.917,0.838,1040,nan
bar,0.100,919.155,0.951,1048,12.147
bar,0.110,920.197,0.793,1045,5.543
bar,0.111,921.499,0.982,1083,8.709
bar,0.092,922.660,0.882,1068,5.129
bar,0.091,923.853,0.916,1035,-1.060
bar,0.088,924.957,0.860,1071,11.319
bar,0.098,926.226,0.964,1093,1.142
bar,0.089,927.487,0.978,1078,11.312
bar,0.114,928.678,0.901,1058,11.451
bar,0.100,929.769,0.838,1050,7.745
bar,0.082,931.001,0.950,1048,12.147
bar,0.081,932.157,0.902,1067,9.272
bar,0.100,933.371,0.946,1068,5.129
bar,0.084,934.422,0.801,1040,nan
bar,0.090,935.648,0.942,1048,12.147
bar,0.082,936.914,1.002,1065,8.435
bar,0.089,938.048,0.867,1047,5.543
bar,0.110,939.163,0.839,1070,4.056
bar,0.097,940.255,0.880,1040,nan
bar,0.084,941.404,0.909,1034,12.996
bar,0.104,942.674,0.964,1071,11.319
bar,0.094,943.823,0.874,1064,3.065
bar,0.093,944.950,0.862,1040,nan
bar,0.084,946.265,1.030,1116,8.695
bar,0.098,947.539,0.960,1048,12.147
bar,0.102,948.572,0.770,1068,5.129
bar,0.091,949.679,0.852,1039,5.995
bar,0.104,950.992,1.008,1071,11.319
bar,0.106,952.228,0.948,1070,11.320
bar,0.099,953.444,0.921,1048,3.222
bar,0.093,954.541,0.839,1033,2.902
bar,0.102,955.830,0.990,1076,11.735
bar,0.082,956.932,0.848,1048,12.147
bar,0.085,958.096,0.891,1048,12.147
bar,0.108,959.388,0.979,1108,8.849
bar,0.080,960.500,0.868,1040,nan
bar,0.099,961.668,0.888,1071,11.319
bar,0.088,962.915,0.958,1061,8.845
bar,0.100,964.088,0.902,1086,1.771
bar,0.097,965.195,0.844,1027,-1.061
bar,0.099,966.365,0.880,1048,12.147
bar,0.099,967.578,0.929,1048,12.147
bar,0.085,968.746,0.909,1043,8.849
bar,0.092,969.808,0.833,1071,11.319
bar,0.115,970.983,0.887,1045,5.543
bar,0.101,972.207,0.933,1041,11.596
bar,0.091,973.359,0.878,1079,7.467
bar,0.099,974.510,0.879,1059,6.396
bar,0.094,975.769,0.962,1040,nan
bar,0.090,976.959,0.914,1076,7.468
bar,0.084,978.004,0.814,1040,nan
