Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.135,49.027,0.689,1079,1.117
bar,0.142,50.035,0.744,1058,2.034
bar,0.142,51.035,0.759,1034,-1.062
bar,0.161,51.995,0.686,1059,6.396
bar,0.145,52.904,0.656,1052,-0.701
bar,0.150,53.978,0.791,1071,11.319
bar,0.134,54.860,0.647,1062,2.033
bar,0.154,55.823,0.694,1041,-1.065
bar,0.159,56.812,0.705,1037,3.359
bar,0.184,57.978,0.859,1073,-0.669
bar,0.175,58.939,0.693,1025,-0.860
bar,0.158,59.917,0.711,1068,5.869
bar,0.144,60.963,0.779,1040,nan
bar,0.151,61.942,0.719,1088,-0.308
bar,0.147,62.974,0.757,1089,8.858
bar,0.140,63.856,0.641,1048,12.147
bar,0.156,64.814,0.689,1064,-0.910
bar,0.151,65.821,0.745,1035,4.237
bar,0.147,66.839,0.753,1034,-1.062
bar,0.139,67.745,0.669,1071,11.319
bar,0.150,68.731,0.736,1040,nan
bar,0.145,69.803,0.811,1044,5.848
bar,0.142,70.691,0.640,1027,7.194
bar,0.151,71.559,0.615,1048,12.147
bar,0.156,72.579,0.743,1053,5.123
bar,0.182,73.677,0.783,1035,8.418
bar,0.142,74.562,0.639,1040,nan
bar,0.157,75.609,0.783,1135,11.320
bar,0.169,76.726,0.838,1205,5.800
bar,0.156,77.798,0.798,1131,8.435
bar,0.151,78.832,0.749,1071,11.319
bar,0.146,79.919,0.815,1056,12.147
bar,0.143,80.806,0.643,1070,11.320
bar,0.161,81.856,0.759,1065,10.615
bar,0.159,82.888,0.750,1040,nan
bar,0.148,83.848,0.718,1072,8.704
bar,0.146,84.773,0.710,1079,11.733
bar,0.152,85.750,0.720,1148,12.242
bar,0.145,86.800,0.772,1143,11.734
bar,0.167,87.876,0.783,1040,nan
bar,0.155,88.841,0.699,1067,9.272
bar,0.144,89.802,0.708,1045,12.150
bar,0.146,90.702,0.649,1048,12.147
bar,0.139,91.599,0.651,1065,3.065
bar,0.148,92.668,0.799,1075,7.468
bar,0.140,93.619,0.692,1040,nan
bar,0.153,94.604,0.713,1037,8.432
bar,0.141,95.498,0.648,1039,-1.064
bar,0.138,96.524,0.762,1047,8.083
bar,0.146,97.547,0.747,1071,11.319
bar,0.144,98.523,0.725,1064,3.065
bar,0.140,99.510,0.732,1064,5.366
bar,0.143,100.497,0.723,1078,1.410
bar,0.179,101.580,0.778,1072,-1.097
bar,0.160,102.512,0.666,1052,11.532
bar,0.134,103.354,0.613,1035,5.550
bar,0.147,104.373,0.753,1053,13.889
bar,0.153,105.440,0.799,1125,3.888
bar,0.147,106.389,0.693,1042,-1.066
bar,0.139,107.343,0.690,1040,nan
bar,0.148,108.388,0.771,1077,4.551
bar,0.144,109.218,0.600,1046,-1.067
bar,0.162,110.225,0.726,1031,-1.016
bar,0.155,111.269,0.772,1078,11.734
bar,0.153,112.162,0.636,1030,7.193
bar,0.144,113.131,0.714,1032,2.244
bar,0.151,114.163,0.770,1034,-1.062
bar,0.159,115.156,0.725,1044,8.457
bar,0.159,116.098,0.679,1031,-1.062
bar,0.162,117.102,0.723,1033,7.192
bar,0.153,118.166,0.786,1105,nan
bar,0.164,119.266,0.810,1170,14.025
bar,0.155,120.320,0.776,1043,4.331
bar,0.145,121.294,0.716,1041,3.510
bar,0.149,122.199,0.648,1065,-1.090
bar,0.138,123.208,0.751,1043,8.431
bar,0.149,124.288,0.809,1040,nan
bar,0.145,125.264,0.707,1069,3.595
bar,0.143,126.076,0.579,1072,7.469
bar,0.150,127.139,0.787,1040,nan
bar,0.151,128.191,0.772,1143,11.734
bar,0.139,129.206,0.764,1057,13.483
bar,0.152,130.023,0.572,1040,nan
bar,0.153,131.123,0.810,1070,11.320
bar,0.141,132.149,0.756,1067,11.323
bar,0.138,133.111,0.716,1048,12.147
bar,0.142,134.095,0.725,1059,6.396
bar,0.165,134.933,0.580,1056,12.147
bar,0.142,135.990,0.783,1056,12.147
bar,0.145,137.061,0.795,1070,11.320
bar,0.152,138.045,0.723,1062,8.437
bar,0.145,138.970,0.675,1071,11.319
bar,0.136,139.917,0.710,1040,nan
bar,0.139,140.960,0.777,1040,nan
bar,0.139,141.925,0.714,1065,6.736
bar,0.155,142.881,0.686,1063,13.111
bar,0.134,143.861,0.724,1040,nan
bar,0.154,144.928,0.785,1074,11.810
bar,0.170,145.967,0.750,1040,nan
bar,0.148,146.905,0.680,1025,8.858
bar,0.162,147.764,0.603,1035,11.320
bar,0.143,148.801,0.766,1040,nan
bar,0.165,149.931,0.832,1060,12.145
bar,0.139,150.778,0.623,1066,11.320
bar,0.149,151.816,0.760,1059,6.396
bar,0.141,152.717,0.659,1037,11.319
bar,0.168,153.786,0.769,1071,11.319
bar,0.145,154.746,0.704,1071,11.319
bar,0.164,155.675,0.658,1027,5.259
bar,0.173,156.754,0.776,1136,11.319
bar,0.153,157.820,0.790,1110,12.150
bar,0.181,158.889,0.768,1078,11.734
bar,0.153,159.745,0.609,1035,5.550
bar,0.139,160.644,0.657,1048,12.147
bar,0.153,161.660,0.751,1066,11.566
bar,0.152,162.698,0.765,1102,-1.062
bar,0.144,163.723,0.756,1043,8.849
bar,0.135,164.624,0.670,1081,12.200
bar,0.144,165.651,0.765,1048,12.147
bar,0.145,166.547,0.645,1065,8.435
bar,0.144,167.534,0.742,1036,11.320
bar,0.147,168.568,0.760,1040,nan
bar,0.150,169.520,0.690,1040,nan
bar,0.155,170.489,0.702,1081,10.825
bar,0.152,171.388,0.647,1040,nan
bar,0.144,172.341,0.705,1036,11.320
bar,0.186,173.423,0.769,1113,12.147
bar,0.150,174.465,0.762,1100,5.550
bar,0.156,175.378,0.652,1079,11.733
bar,0.167,176.438,0.775,1063,11.321
bar,0.143,177.403,0.699,1034,-1.062
bar,0.141,178.364,0.711,1045,7.392
bar,0.159,179.413,0.759,1040,nan
bar,0.151,180.368,0.703,1029,12.193
bar,0.190,181.493,0.813,1071,11.319
bar,0.139,182.320,0.598,1040,nan
bar,0.200,183.378,0.741,1072,10.231
bar,0.184,184.452,0.773,1079,11.733
bar,0.149,185.440,0.717,1048,12.147
bar,0.144,186.398,0.705,1071,11.319
bar,0.143,187.371,0.714,1071,11.319
bar,0.157,188.316,0.688,1067,9.272
bar,0.159,189.377,0.779,1067,5.129
bar,0.179,190.394,0.727,1076,11.735
bar,0.145,191.454,0.788,1078,11.734
bar,0.141,192.393,0.683,1040,nan
bar,0.158,193.407,0.739,1079,11.733
bar,0.177,194.421,0.731,1089,8.858
bar,0.146,195.381,0.698,1048,12.147
bar,0.152,196.446,0.786,1071,11.319
bar,0.158,197.552,0.825,1076,11.735
bar,0.145,198.526,0.710,1048,12.147
bar,0.145,199.363,0.590,1059,6.396
bar,0.151,200.299,0.675,1048,12.147
bar,0.155,201.306,0.760,1048,12.147
bar,0.152,202.324,0.758,1079,11.733
bar,0.142,203.210,0.645,1033,11.321
bar,0.139,204.297,0.826,1059,6.396
bar,0.144,205.266,0.710,1061,12.134
bar,0.147,206.320,0.780,1071,11.319
bar,0.154,207.295,0.710,1040,nan
bar,0.141,208.289,0.730,1059,7.287
bar,0.162,209.359,0.792,1057,8.025
bar,0.155,210.276,0.697,1040,nan
bar,0.139,211.197,0.696,1040,nan
bar,0.139,212.070,0.656,1040,nan
bar,0.164,213.083,0.741,1056,12.147
bar,0.143,214.016,0.677,1037,11.319
bar,0.142,215.041,0.757,1069,9.271
bar,0.158,215.974,0.670,1045,12.150
bar,0.149,217.003,0.756,1048,12.147
bar,0.143,217.927,0.689,1035,5.550
bar,0.138,218.850,0.675,1036,11.320
bar,0.145,219.959,0.830,1071,11.319
bar,0.172,221.029,0.777,1077,11.734
bar,0.175,221.926,0.616,1028,9.397
bar,0.150,222.951,0.753,1037,-1.062
bar,0.143,223.920,0.714,1040,nan
bar,0.154,224.994,0.799,1074,11.629
bar,0.181,225.931,0.644,1035,5.550
bar,0.141,226.933,0.751,1039,11.318
bar,0.143,227.919,0.729,1067,11.323
bar,0.149,228.876,0.700,1071,11.319
bar,0.147,229.868,0.723,1040,nan
bar,0.149,230.794,0.668,1045,10.099
bar,0.159,231.824,0.754,1105,nan
bar,0.155,233.130,1.018,1063,11.321
bar,0.180,234.368,0.923,1040,nan
bar,0.156,235.391,0.771,1040,nan
bar,0.162,236.554,0.879,1046,9.460
bar,0.147,237.520,0.721,1063,3.871
bar,0.163,238.591,0.784,1048,12.147
bar,0.154,239.670,0.796,1036,11.320
bar,0.141,240.573,0.669,1040,nan
bar,0.168,241.496,0.648,1040,5.545
bar,0.142,242.569,0.805,1055,9.678
bar,0.143,243.592,0.768,1071,11.319
bar,0.140,244.539,0.713,1036,11.320
bar,0.154,245.537,0.737,1056,12.147
bar,0.177,246.577,0.750,1097,2.244
bar,0.152,247.633,0.770,1070,11.320
bar,0.159,248.639,0.733,1068,5.129
bar,0.170,249.731,0.797,1064,7.740
bar,0.150,250.649,0.673,1071,11.319
bar,0.140,251.692,0.787,1040,nan
bar,0.152,252.743,0.768,1087,11.871
bar,0.169,253.763,0.750,1105,nan
bar,0.169,254.753,0.703,1040,10.242
bar,0.158,255.698,0.678,1080,12.233
bar,0.160,256.760,0.779,1133,5.129
bar,0.159,257.809,0.768,1031,9.396
bar,0.143,258.984,0.906,1071,11.319
bar,0.137,259.855,0.638,1040,nan
bar,0.188,260.894,0.745,1033,11.321
bar,0.170,262.018,0.855,1031,9.396
bar,0.143,263.600,1.324,1040,nan
bar,0.141,264.630,0.778,1079,11.733
bar,0.156,265.639,0.728,1040,nan
bar,0.148,266.614,0.718,1048,12.147
bar,0.182,267.651,0.733,1052,9.679
bar,0.139,268.681,0.763,1059,12.613
bar,0.139,269.655,0.718,1048,12.147
bar,0.161,270.612,0.698,1039,7.190
bar,0.175,271.678,0.762,1040,nan
bar,0.147,272.629,0.692,1040,nan
bar,0.141,273.498,0.618,1029,9.955
bar,0.173,274.617,0.838,1044,11.595
bar,0.143,275.653,0.776,1040,nan
bar,0.161,276.684,0.756,1066,11.320
bar,0.159,277.823,0.860,1040,nan
bar,0.211,279.010,0.847,1151,8.860
bar,0.215,280.263,0.912,1135,11.320
bar,0.139,281.251,0.731,1026,11.623
bar,0.150,282.345,0.819,1037,11.319
bar,0.149,283.378,0.768,1071,11.319
bar,0.160,284.429,0.768,1059,6.396
bar,0.158,285.390,0.692,1040,nan
bar,0.152,286.382,0.721,1040,nan
bar,0.144,287.375,0.741,1085,8.556
bar,0.147,288.428,0.793,1074,9.672
bar,0.151,289.487,0.783,1027,13.908
bar,0.150,290.525,0.779,1048,12.147
bar,0.147,291.447,0.668,1040,nan
bar,0.146,292.369,0.675,1067,11.323
bar,0.168,293.547,0.890,1086,10.089
bar,0.199,294.719,0.844,1102,11.319
bar,0.160,295.818,0.817,1036,11.320
bar,0.165,296.952,0.858,1040,nan
bar,0.144,298.183,1.008,1040,nan
bar,0.141,299.215,0.785,1059,6.396
bar,0.156,300.159,0.674,1036,11.320
bar,0.148,301.256,0.835,1042,11.596
bar,0.151,302.394,0.876,1084,12.241
bar,0.151,303.328,0.686,1035,5.550
bar,0.153,304.453,0.849,1059,10.300
bar,0.154,305.643,0.913,1040,nan
bar,0.158,306.706,0.789,1067,11.323
bar,0.167,307.809,0.815,1051,9.948
bar,0.153,308.616,0.564,1055,12.180
bar,0.179,309.729,0.810,1040,nan
bar,0.153,310.963,0.950,1032,9.396
bar,0.160,312.125,0.872,1040,nan
bar,0.153,313.266,0.889,1067,11.323
bar,0.144,314.404,0.867,1069,11.321
bar,0.188,315.605,0.883,1092,7.966
bar,0.176,316.821,0.950,1040,nan
bar,0.149,317.935,0.887,1040,nan
bar,0.148,318.875,0.718,1048,12.147
bar,0.141,319.894,0.752,1035,5.550
bar,0.165,320.825,0.659,1067,13.176
bar,0.154,321.828,0.734,1047,11.616
bar,0.145,322.914,0.809,1040,nan
bar,0.150,323.867,0.698,1035,5.550
bar,0.144,324.740,0.636,1040,nan
bar,0.164,325.745,0.758,1031,11.839
bar,0.171,326.789,0.750,1075,11.735
bar,0.165,327.899,0.820,1043,8.849
bar,0.192,329.061,0.858,1064,12.147
bar,0.145,330.246,0.927,1037,-1.062
bar,0.152,331.257,0.745,1088,8.729
bar,0.136,332.268,0.754,1035,5.550
bar,0.148,333.197,0.666,1040,nan
bar,0.160,334.167,0.701,1083,11.872
bar,0.146,335.263,0.824,1068,11.319
bar,0.147,336.274,0.733,1066,8.435
bar,0.167,337.216,0.661,1071,11.319
bar,0.156,338.219,0.734,1040,nan
bar,0.142,339.179,0.703,1035,5.550
bar,0.162,340.146,0.698,1066,11.320
bar,0.160,341.136,0.717,1047,12.278
bar,0.167,342.137,0.725,1030,17.035
bar,0.150,343.184,0.777,1078,9.671
bar,0.157,344.078,0.631,1113,12.147
bar,0.149,345.109,0.766,1040,nan
bar,0.159,346.149,0.756,1071,11.319
bar,0.142,347.091,0.693,1068,10.369
bar,0.142,348.075,0.730,1039,13.454
bar,0.142,349.035,0.707,1037,11.319
bar,0.147,350.036,0.734,1040,nan
bar,0.145,351.065,0.786,1035,5.550
bar,0.152,351.987,0.658,1040,nan
bar,0.162,353.063,0.794,1033,11.321
bar,0.154,354.058,0.738,1032,11.320
bar,0.160,355.111,0.769,1063,5.269
bar,0.151,356.206,0.819,1040,nan
bar,0.175,357.170,0.682,1040,nan
bar,0.170,358.178,0.720,1040,nan
bar,0.144,359.167,0.738,1061,11.321
bar,0.180,360.266,0.788,1040,nan
bar,0.157,361.401,0.837,1055,10.531
bar,0.151,362.228,0.584,1048,12.147
bar,0.157,363.311,0.803,1040,nan
bar,0.164,364.447,0.842,1074,10.886
bar,0.148,365.470,0.753,1062,5.132
bar,0.170,366.516,0.766,1025,8.858
bar,0.162,367.560,0.769,1052,11.733
bar,0.143,368.643,0.818,1062,14.263
bar,0.158,369.515,0.617,1040,nan
bar,0.152,370.608,0.831,1034,5.551
bar,0.150,371.667,0.786,1067,11.323
bar,0.158,372.719,0.773,1110,11.595
bar,0.152,373.826,0.832,1067,9.860
bar,0.170,374.927,0.802,1040,nan
bar,0.173,375.936,0.716,1048,12.147
bar,0.149,376.913,0.724,1040,nan
bar,0.146,378.012,0.849,1061,8.437
bar,0.154,379.048,0.764,1036,11.320
bar,0.144,380.042,0.733,1074,7.469
bar,0.154,381.074,0.759,1040,nan
bar,0.153,382.097,0.749,1066,8.435
bar,0.156,383.144,0.777,1054,15.946
bar,0.154,384.179,0.766,1067,11.323
bar,0.147,385.188,0.747,1069,14.478
bar,0.143,386.310,0.856,1072,9.673
bar,0.150,387.350,0.769,1048,12.147
bar,0.148,388.303,0.699,1071,11.319
bar,0.150,389.455,0.871,1068,5.129
bar,0.145,390.357,0.656,1040,nan
bar,0.153,391.456,0.819,1067,10.295
bar,0.156,392.525,0.793,1091,5.130
bar,0.150,393.589,0.796,1068,5.129
bar,0.156,394.537,0.683,1071,11.319
bar,0.167,395.574,0.768,1063,5.269
bar,0.148,396.608,0.769,1040,nan
bar,0.151,397.614,0.734,1063,11.321
bar,0.171,398.697,0.785,1040,nan
bar,0.144,399.617,0.660,1064,5.392
bar,0.151,400.614,0.724,1049,12.183
bar,0.152,401.681,0.779,1040,nan
bar,0.148,402.750,0.796,1071,11.319
bar,0.155,403.834,0.816,1038,4.184
bar,0.148,404.869,0.762,1075,5.823
bar,0.154,405.854,0.717,1065,3.065
bar,0.150,406.894,0.767,1036,11.320
bar,0.159,407.889,0.711,1037,-1.062
bar,0.148,408.889,0.741,1040,nan
bar,0.164,409.858,0.691,1060,7.689
bar,0.175,411.007,0.845,1135,11.320
bar,0.156,412.155,0.859,1141,11.735
bar,0.151,413.226,0.804,1071,11.319
bar,0.162,414.283,0.767,1048,12.147
bar,0.149,415.330,0.778,1052,8.877
bar,0.155,416.343,0.747,1098,7.192
bar,0.156,417.402,0.782,1040,nan
bar,0.151,418.568,0.880,1088,9.667
bar,0.146,419.488,0.664,1041,11.596
bar,0.154,420.514,0.755,1040,nan
bar,0.145,421.447,0.719,1040,nan
bar,0.181,422.519,0.773,1080,12.265
bar,0.177,423.590,0.771,1112,9.314
bar,0.155,424.611,0.744,1071,11.319
bar,0.150,425.663,0.777,1071,11.527
bar,0.169,426.691,0.740,1040,nan
bar,0.164,427.780,0.807,1040,nan
bar,0.153,428.862,0.801,1135,6.989
bar,0.173,430.129,0.851,1136,11.319
bar,0.152,431.229,0.861,1040,nan
bar,0.152,432.204,0.716,1086,11.603
bar,0.147,433.219,0.749,1057,7.943
bar,0.177,434.326,0.802,1040,nan
bar,0.147,435.322,0.726,1039,1.676
bar,0.152,436.420,0.821,1087,11.871
bar,0.152,437.325,0.649,1068,5.517
bar,0.176,438.462,0.823,1105,12.285
bar,0.161,439.549,0.818,1079,11.733
bar,0.160,440.602,0.773,1069,11.321
bar,0.169,441.593,0.701,1037,11.722
bar,0.175,442.686,0.789,1044,8.881
bar,0.142,443.722,0.780,1048,12.147
bar,0.153,444.711,0.728,1070,11.320
bar,0.150,445.656,0.689,1040,nan
bar,0.167,446.759,0.804,1081,10.291
bar,0.159,447.801,0.789,1067,11.323
bar,0.147,448.900,0.810,1079,11.298
bar,0.163,449.732,0.575,1040,nan
bar,0.149,450.837,0.837,1078,11.734
bar,0.142,451.881,0.787,1059,6.396
bar,0.189,452.954,0.754,1063,11.321
bar,0.153,453.907,0.699,1045,11.595
bar,0.170,455.031,0.822,1040,nan
bar,0.154,456.079,0.772,1040,nan
bar,0.149,457.101,0.765,1076,0.444
bar,0.163,458.044,0.672,1048,12.147
bar,0.161,459.068,0.749,1036,11.320
bar,0.149,460.196,0.851,1060,12.613
bar,0.152,461.255,0.785,1069,14.061
bar,0.148,462.206,0.694,1042,5.706
bar,0.150,463.362,0.872,1040,nan
bar,0.157,464.564,0.925,1070,11.320
bar,0.177,465.497,0.672,1040,nan
bar,0.145,466.572,0.830,1038,10.084
bar,0.166,467.626,0.766,1040,nan
bar,0.204,468.823,0.859,1054,12.527
bar,0.191,469.959,0.829,1110,12.150
bar,0.167,470.925,0.707,1040,nan
bar,0.163,472.114,0.887,1067,9.272
bar,0.159,473.240,0.837,1061,6.367
bar,0.147,474.305,0.800,1040,nan
bar,0.169,475.348,0.762,1068,11.319
bar,0.150,476.346,0.739,1040,nan
bar,0.151,477.319,0.708,1045,12.150
bar,0.187,478.696,1.057,1050,9.280
bar,0.148,479.705,0.742,1086,3.348
bar,0.149,480.746,0.772,1026,11.727
bar,0.147,481.842,0.821,1050,12.145
bar,0.145,482.599,0.533,1051,9.948
bar,0.157,483.576,0.723,1040,nan
bar,0.151,484.605,0.770,1063,5.839
bar,0.151,485.694,0.813,1070,11.320
bar,0.156,486.562,0.613,1069,11.321
bar,0.166,487.668,0.815,1082,8.829
bar,0.157,488.846,0.874,1048,12.147
bar,0.171,490.057,0.909,1142,9.292
bar,0.178,491.273,0.898,1064,5.131
bar,0.145,492.384,0.854,1035,5.550
bar,0.169,493.380,0.752,1040,nan
bar,0.165,494.538,0.867,1086,11.291
bar,0.162,495.682,0.862,1078,4.189
bar,0.164,496.833,0.860,1028,9.397
bar,0.174,497.960,0.816,1040,nan
bar,0.154,499.071,0.836,1048,12.147
bar,0.155,500.055,0.719,1040,nan
bar,0.161,501.119,0.792,1047,10.261
bar,0.173,502.267,0.878,1036,11.320
bar,0.182,503.249,0.723,1102,17.657
bar,0.206,504.375,0.798,1040,nan
bar,0.169,505.536,0.865,1043,8.849
bar,0.165,506.661,0.826,1077,11.734
bar,0.198,507.653,0.683,1069,11.321
bar,0.148,508.602,0.689,1040,nan
bar,0.153,509.596,0.728,1082,10.291
bar,0.155,510.547,0.689,1040,nan
bar,0.149,511.574,0.763,1040,5.545
bar,0.148,512.471,0.638,1074,9.672
bar,0.157,513.610,0.854,1071,11.319
bar,0.165,514.780,0.877,1052,12.143
bar,0.158,515.823,0.775,1037,11.319
bar,0.159,516.898,0.788,1040,nan
bar,0.145,517.902,0.754,1055,13.075
bar,0.143,518.943,0.778,1026,10.501
bar,0.180,520.049,0.818,1147,-0.562
bar,0.146,521.069,0.782,1071,11.319
bar,0.159,522.104,0.761,1066,8.435
bar,0.144,523.135,0.765,1070,11.320
bar,0.183,524.186,0.755,1085,11.305
bar,0.167,525.296,0.820,1097,11.322
bar,0.163,526.345,0.762,1043,8.849
bar,0.152,527.377,0.770,1033,7.461
bar,0.153,528.491,0.848,1046,-0.666
bar,0.146,529.522,0.786,1059,11.613
bar,0.164,530.631,0.813,1040,nan
bar,0.142,531.649,0.761,1059,6.396
bar,0.142,532.665,0.763,1076,11.735
bar,0.145,533.741,0.813,1075,11.526
bar,0.160,534.778,0.763,1068,5.129
bar,0.173,535.842,0.773,1065,8.435
bar,0.139,536.896,0.794,1040,nan
bar,0.152,537.739,0.607,1105,nan
bar,0.148,538.756,0.766,1067,11.323
bar,0.154,539.781,0.755,1032,11.320
bar,0.177,540.826,0.745,1067,9.272
bar,0.158,541.892,0.779,1070,11.320
bar,0.152,542.830,0.686,1048,12.147
bar,0.173,543.881,0.759,1040,nan
bar,0.140,545.009,0.868,1060,5.270
bar,0.156,546.246,0.977,1037,11.319
bar,0.141,547.114,0.650,1048,12.147
bar,0.153,548.078,0.709,1078,11.734
bar,0.173,549.089,0.727,1040,nan
bar,0.146,550.064,0.719,1057,12.773
bar,0.155,551.061,0.741,1025,8.858
bar,0.165,552.090,0.751,1071,11.319
bar,0.149,553.190,0.822,1070,11.320
bar,0.142,554.230,0.771,1071,11.319
bar,0.149,555.153,0.680,1048,12.147
bar,0.164,556.241,0.805,1075,10.075
bar,0.158,557.280,0.768,1071,11.319
bar,0.142,558.248,0.714,1071,11.319
bar,0.153,559.450,0.930,1071,11.319
bar,0.137,560.694,0.986,1035,5.550
bar,0.160,561.635,0.671,1037,11.288
bar,0.149,562.740,0.832,1074,12.638
bar,0.144,563.600,0.617,1053,12.149
bar,0.155,564.637,0.767,1077,8.864
bar,0.148,565.575,0.686,1079,11.733
bar,0.139,566.606,0.767,1040,nan
bar,0.152,567.597,0.725,1070,11.320
bar,0.142,568.640,0.779,1065,8.435
bar,0.155,569.527,0.629,1050,11.593
bar,0.146,570.563,0.766,1071,11.319
bar,0.176,571.624,0.749,1071,11.319
bar,0.153,572.626,0.741,1073,9.672
bar,0.184,573.533,0.629,1070,11.320
bar,0.147,574.447,0.656,1040,nan
bar,0.150,575.423,0.716,1035,5.550
bar,0.147,576.491,0.802,1098,8.852
bar,0.166,577.587,0.801,1105,nan
bar,0.155,578.522,0.674,1079,11.733
bar,0.160,579.570,0.773,1067,13.254
bar,0.162,580.609,0.775,1040,nan
bar,0.149,581.576,0.719,1067,11.998
bar,0.169,582.618,0.757,1064,11.320
bar,0.161,583.789,0.887,1034,5.551
bar,0.160,585.000,0.937,1084,11.796
bar,0.147,585.982,0.727,1035,11.788
bar,0.209,587.103,0.787,1040,nan
bar,0.158,588.232,0.853,1035,5.550
bar,0.161,589.309,0.790,1070,11.528
bar,0.153,590.218,0.691,1040,nan
bar,0.177,591.373,0.877,1071,11.319
bar,0.176,593.076,1.379,1072,9.673
bar,0.229,594.761,1.274,1040,nan
bar,0.219,596.127,1.011,1075,11.735
bar,0.160,597.209,0.813,1035,5.550
bar,0.145,598.311,0.859,1064,12.147
bar,0.151,599.320,0.758,1040,nan
bar,0.156,600.395,0.823,1037,11.319
bar,0.148,601.340,0.708,1043,8.849
bar,0.145,602.478,0.869,1032,11.322
bar,0.155,603.420,0.677,1040,nan
bar,0.182,604.401,0.696,1037,11.319
bar,0.151,605.494,0.819,1077,5.592
bar,0.146,606.434,0.694,1033,7.192
bar,0.143,607.474,0.785,1067,9.272
bar,0.131,608.278,0.578,1037,-1.062
bar,0.133,609.184,0.674,1048,12.147
bar,0.158,610.071,0.636,1037,10.085
bar,0.141,610.972,0.658,1070,11.320
bar,0.131,611.877,0.669,1071,11.319
bar,0.212,612.853,0.655,1071,11.319
bar,0.133,613.748,0.662,1039,2.240
bar,0.148,614.664,0.665,1133,5.129
bar,0.134,615.628,0.708,1061,4.105
bar,0.157,616.417,0.542,1037,3.343
bar,0.134,617.319,0.654,1040,nan
bar,0.137,618.254,0.686,1045,5.543
bar,0.134,619.148,0.655,1082,6.511
bar,0.130,620.068,0.685,1077,-0.235
bar,0.135,621.053,0.733,1030,-1.062
bar,0.146,621.902,0.604,1104,5.400
bar,0.129,622.855,0.704,1029,-1.061
bar,0.130,623.745,0.652,1035,5.550
bar,0.137,624.669,0.678,1084,7.604
bar,0.129,625.568,0.657,1057,1.415
bar,0.144,626.580,0.760,1039,2.240
bar,0.133,627.528,0.705,1061,5.380
bar,0.139,628.368,0.595,1040,nan
bar,0.144,629.325,0.699,1031,3.570
bar,0.130,630.178,0.619,1040,nan
bar,0.151,631.173,0.727,1110,-0.055
bar,0.134,632.004,0.587,1025,8.858
bar,0.151,632.981,0.700,1067,4.057
bar,0.149,633.920,0.684,1111,3.340
bar,0.150,634.877,0.693,1040,5.545
bar,0.151,635.877,0.730,1040,12.655
bar,0.153,636.741,0.613,1071,5.127
bar,0.148,637.674,0.678,1063,3.066
bar,0.157,638.459,0.542,1034,7.192
bar,0.151,639.380,0.656,1025,8.858
bar,0.148,640.248,0.628,1060,-0.540
bar,0.147,641.114,0.644,1045,12.150
bar,0.136,642.051,0.680,1030,-1.060
bar,0.145,643.005,0.689,1042,8.431
bar,0.136,643.909,0.664,1068,5.129
bar,0.151,644.838,0.668,1056,12.147
bar,0.141,645.622,0.550,1040,nan
