Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.043,46.563,0.278,370,-1.062
bar,0.035,46.851,0.217,308,-1.062
bar,0.030,47.069,0.162,310,-1.062
bar,0.040,47.393,0.248,308,-1.062
bar,0.040,47.563,0.115,310,-1.062
bar,0.035,47.887,0.256,308,-1.062
bar,0.037,48.043,0.104,310,-1.062
bar,0.040,48.378,0.261,370,-1.062
bar,0.037,48.651,0.204,308,-1.062
bar,0.036,48.848,0.137,310,-1.062
bar,0.036,49.150,0.232,308,-1.062
bar,0.037,49.326,0.121,310,-1.062
bar,0.035,49.660,0.264,308,-1.062
bar,0.035,49.827,0.115,310,-1.062
bar,0.046,50.168,0.261,370,-1.062
bar,0.034,50.457,0.222,308,-1.062
bar,0.040,50.664,0.144,310,-1.062
bar,0.032,50.954,0.223,308,-1.062
bar,0.040,51.135,0.120,310,-1.062
bar,0.033,51.448,0.245,308,-1.062
bar,0.033,51.609,0.114,310,-1.062
bar,0.041,51.947,0.257,370,-1.062
bar,0.038,52.247,0.222,308,-1.062
bar,0.036,52.443,0.135,310,-1.062
bar,0.031,52.753,0.235,308,-1.062
bar,0.032,52.917,0.112,310,-1.062
bar,0.040,53.258,0.256,308,-1.062
bar,0.035,53.391,0.086,308,-1.062
bar,0.042,53.740,0.262,372,-1.062
bar,0.032,54.018,0.212,308,-1.062
bar,0.041,54.232,0.147,370,-1.062
bar,0.033,54.574,0.261,310,-1.062
bar,0.032,54.702,0.082,308,-1.062
bar,0.042,55.058,0.265,372,-1.062
bar,0.034,55.325,0.199,308,-1.062
bar,0.034,55.497,0.119,308,-1.062
bar,0.037,55.858,0.275,310,-1.062
bar,0.032,55.990,0.086,308,-1.062
bar,0.036,56.342,0.270,310,-1.062
bar,0.038,56.504,0.111,308,-1.062
bar,0.030,56.800,0.233,308,-1.062
bar,0.034,56.958,0.104,310,-1.062
bar,0.039,57.294,0.256,370,-1.062
bar,0.034,57.640,0.271,310,-1.062
bar,0.039,57.785,0.090,308,-1.062
bar,0.031,58.089,0.230,308,-1.062
bar,0.042,58.272,0.120,310,-1.062
bar,0.032,58.580,0.232,308,-1.062
bar,0.032,58.742,0.112,310,-1.062
bar,0.041,59.062,0.236,370,-1.062
bar,0.035,59.374,0.232,308,-1.062
bar,0.039,59.567,0.134,310,-1.062
bar,0.034,59.883,0.241,308,-1.062
bar,0.033,60.049,0.114,310,-1.062
bar,0.037,60.375,0.247,308,-1.062
bar,0.031,60.530,0.105,310,-1.062
bar,0.043,60.857,0.244,370,-1.062
bar,0.033,61.137,0.209,308,-1.062
bar,0.038,61.343,0.143,310,-1.062
bar,0.034,61.664,0.246,308,-1.062
bar,0.032,61.817,0.105,310,-1.062
bar,0.032,62.140,0.246,308,-1.062
bar,0.032,62.289,0.097,310,-1.062
bar,0.041,62.625,0.249,370,-1.062
bar,0.033,62.932,0.238,308,-1.062
bar,0.032,63.128,0.142,310,-1.062
bar,0.035,63.445,0.241,308,-1.062
bar,0.037,63.613,0.110,310,-1.062
bar,0.036,63.926,0.234,308,-1.062
bar,0.033,64.096,0.118,310,-1.062
bar,0.041,64.416,0.233,370,-1.062
bar,0.034,64.707,0.221,308,-1.062
bar,0.033,64.907,0.144,310,-1.062
bar,0.032,65.205,0.225,308,-1.062
bar,0.041,65.385,0.117,310,-1.062
bar,0.039,65.705,0.236,308,-1.062
bar,0.048,65.884,0.109,370,-1.062
bar,0.032,66.213,0.254,310,-1.062
bar,0.034,66.477,0.193,308,-1.062
bar,0.034,66.682,0.145,310,-1.062
bar,0.034,66.991,0.233,308,-1.062
bar,0.035,67.148,0.107,308,-1.062
bar,0.035,67.471,0.242,310,-1.062
bar,0.033,67.602,0.082,308,-1.062
bar,0.044,67.957,0.265,372,-1.062
bar,0.034,68.241,0.211,308,-1.062
bar,0.031,68.427,0.127,308,-1.062
bar,0.033,68.751,0.248,310,-1.062
bar,0.033,68.886,0.085,308,-1.062
bar,0.034,69.261,0.297,310,-1.062
bar,0.032,69.396,0.088,308,-1.062
bar,0.034,69.721,0.248,308,-1.062
bar,0.037,69.862,0.089,310,-1.062
bar,0.042,70.197,0.254,370,-1.062
bar,0.033,70.537,0.262,310,-1.062
bar,0.035,70.676,0.090,308,-1.062
bar,0.033,70.997,0.245,308,-1.062
bar,0.032,71.153,0.103,310,-1.062
bar,0.036,71.467,0.234,308,-1.062
bar,0.032,71.625,0.107,310,-1.062
bar,0.038,71.955,0.249,370,-1.062
bar,0.034,72.316,0.282,308,-1.062
bar,0.034,72.476,0.105,310,-1.062
bar,0.034,72.792,0.234,308,-1.062
bar,0.031,72.952,0.108,310,-1.062
bar,0.032,73.270,0.245,308,-1.062
bar,0.030,73.420,0.101,310,-1.062
bar,0.043,73.761,0.251,375,-1.062
bar,0.031,74.081,0.240,316,-1.062
bar,0.034,74.259,0.121,319,-1.062
bar,0.035,74.556,0.225,257,-1.062
bar,0.037,74.685,0.078,257,-1.062
bar,0.031,74.986,0.233,257,-1.062
bar,0.032,75.133,0.100,260,nan
bar,0.038,75.294,0.106,288,-0.288
bar,0.033,75.642,0.277,260,nan
bar,0.032,75.779,0.091,260,nan
bar,0.030,76.117,0.268,260,nan
bar,0.035,76.243,0.077,260,nan
bar,0.031,76.570,0.263,260,nan
bar,0.031,76.705,0.094,260,nan
bar,0.032,76.958,0.202,260,nan
bar,0.032,77.126,0.123,260,nan
bar,0.032,77.260,0.094,260,nan
bar,0.032,77.557,0.236,260,nan
bar,0.030,77.693,0.097,260,nan
bar,0.037,78.013,0.255,260,nan
bar,0.031,78.120,0.069,260,nan
bar,0.041,78.456,0.268,260,nan
bar,0.037,78.615,0.110,260,nan
bar,0.032,78.867,0.192,291,11.319
bar,0.037,79.084,0.158,271,-0.726
bar,0.036,79.247,0.107,268,-0.723
bar,0.037,79.571,0.250,291,11.319
bar,0.036,79.732,0.110,292,5.127
bar,0.035,80.088,0.282,290,11.320
bar,0.035,80.225,0.088,262,3.341
bar,0.035,80.503,0.206,257,-1.062
bar,0.030,80.694,0.137,260,nan
bar,0.031,80.846,0.107,260,nan
bar,0.030,81.159,0.240,260,nan
bar,0.031,81.270,0.070,260,nan
bar,0.037,81.601,0.256,260,nan
bar,0.034,81.749,0.101,265,12.150
bar,0.040,82.111,0.281,260,nan
bar,0.037,82.223,0.066,260,nan
bar,0.038,82.599,0.288,320,5.550
bar,0.038,82.721,0.075,260,nan
bar,0.035,82.979,0.190,260,nan
bar,0.031,83.202,0.166,260,nan
bar,0.034,83.351,0.101,260,nan
bar,0.035,83.668,0.243,260,nan
bar,0.032,83.786,0.076,260,nan
bar,0.032,84.115,0.256,291,11.319
bar,0.037,84.272,0.105,260,nan
bar,0.035,84.593,0.250,260,nan
bar,0.034,84.717,0.079,260,nan
bar,0.034,84.982,0.198,260,nan
bar,0.039,85.206,0.163,260,nan
bar,0.031,85.410,0.147,266,7.690
bar,0.033,85.675,0.200,290,11.320
bar,0.035,85.896,0.158,268,12.147
bar,0.034,86.104,0.150,260,nan
bar,0.035,86.379,0.205,260,nan
bar,0.031,86.494,0.074,260,nan
bar,0.032,86.815,0.251,268,12.147
bar,0.033,86.941,0.080,260,nan
bar,0.040,87.251,0.232,279,6.396
bar,0.039,87.432,0.124,260,nan
bar,0.033,87.730,0.226,260,nan
bar,0.038,87.901,0.113,260,nan
bar,0.038,88.145,0.185,260,nan
bar,0.037,88.402,0.194,260,nan
bar,0.030,88.599,0.142,260,nan
bar,0.032,88.821,0.162,260,nan
bar,0.037,88.987,0.109,260,nan
bar,0.034,89.256,0.202,260,nan
bar,0.032,89.427,0.122,260,nan
bar,0.034,89.720,0.226,260,nan
bar,0.033,89.884,0.112,260,nan
bar,0.036,90.203,0.246,311,13.909
bar,0.035,90.370,0.112,260,nan
bar,0.033,90.544,0.122,260,8.850
bar,0.039,90.851,0.232,321,11.320
bar,0.033,91.047,0.139,288,5.129
bar,0.029,91.359,0.247,260,nan
bar,0.036,91.545,0.131,257,-1.062
bar,0.030,91.830,0.217,260,nan
bar,0.037,91.976,0.092,299,11.733
bar,0.037,92.324,0.268,260,nan
bar,0.034,92.468,0.099,260,nan
bar,0.040,92.701,0.170,287,13.063
bar,0.032,92.957,0.194,260,nan
bar,0.036,93.080,0.079,260,nan
bar,0.035,93.433,0.269,260,nan
bar,0.034,93.557,0.076,260,nan
bar,0.038,93.916,0.277,260,nan
bar,0.044,94.074,0.098,320,5.550
bar,0.039,94.454,0.298,260,nan
bar,0.035,94.556,0.056,260,nan
bar,0.034,94.929,0.292,260,nan
bar,0.033,95.014,0.046,260,nan
bar,0.035,95.232,0.157,260,nan
bar,0.030,95.489,0.192,260,nan
bar,0.032,95.602,0.072,260,nan
bar,0.039,95.962,0.277,290,11.320
bar,0.030,96.075,0.071,260,nan
bar,0.031,96.440,0.283,291,11.319
bar,0.030,96.560,0.080,265,12.150
bar,0.033,96.901,0.260,257,-1.062
bar,0.031,97.010,0.065,260,nan
bar,0.031,97.380,0.289,312,11.227
bar,0.044,97.563,0.123,320,5.550
bar,0.030,97.879,0.246,260,nan
bar,0.040,98.006,0.074,260,nan
bar,0.033,98.224,0.165,268,12.147
bar,0.034,98.518,0.222,309,12.171
bar,0.035,98.714,0.138,260,nan
bar,0.033,98.995,0.208,260,nan
bar,0.035,99.161,0.114,268,12.147
bar,0.033,99.446,0.219,260,nan
bar,0.030,99.624,0.127,260,nan
bar,0.031,99.871,0.188,260,nan
bar,0.033,100.088,0.154,260,nan
bar,0.034,100.285,0.137,260,nan
bar,0.034,100.488,0.146,260,nan
bar,0.037,100.702,0.152,260,nan
bar,0.040,101.003,0.221,320,5.550
bar,0.034,101.190,0.137,290,11.320
bar,0.032,101.487,0.222,260,nan
bar,0.036,101.630,0.094,260,nan
bar,0.036,101.970,0.262,318,11.321
bar,0.034,102.158,0.130,260,nan
bar,0.037,102.376,0.156,290,11.320
bar,0.037,102.644,0.196,291,11.319
bar,0.038,102.853,0.151,260,nan
bar,0.035,103.075,0.164,260,nan
bar,0.036,103.317,0.179,291,11.319
bar,0.030,103.565,0.185,260,nan
bar,0.036,103.792,0.167,260,nan
bar,0.034,104.040,0.187,260,nan
bar,0.034,104.244,0.144,260,nan
bar,0.034,104.390,0.101,260,nan
bar,0.030,104.677,0.223,260,nan
bar,0.031,104.851,0.125,268,12.147
bar,0.036,105.132,0.212,260,nan
bar,0.035,105.320,0.133,287,12.193
bar,0.032,105.616,0.226,279,6.396
bar,0.040,105.805,0.130,325,nan
bar,0.033,106.106,0.234,260,nan
bar,0.044,106.285,0.116,325,nan
bar,0.034,106.603,0.244,260,nan
bar,0.039,106.790,0.130,325,nan
bar,0.031,107.160,0.301,287,11.323
bar,0.030,107.294,0.090,260,nan
bar,0.031,107.540,0.187,314,11.791
bar,0.031,107.812,0.202,299,11.733
bar,0.035,108.058,0.184,316,-1.062
bar,0.033,108.297,0.178,260,nan
bar,0.032,108.540,0.180,288,5.129
bar,0.031,108.774,0.175,260,nan
bar,0.032,108.925,0.104,257,-1.062
bar,0.030,109.208,0.216,269,5.536
bar,0.034,109.381,0.119,257,-1.062
bar,0.035,109.646,0.197,260,nan
bar,0.038,109.854,0.146,257,-1.062
bar,0.033,110.032,0.125,260,nan
bar,0.032,110.336,0.241,260,nan
bar,0.032,110.517,0.128,257,-1.062
bar,0.036,110.754,0.171,260,nan
bar,0.034,110.977,0.162,260,nan
bar,0.033,111.207,0.167,260,nan
bar,0.032,111.394,0.133,268,12.147
bar,0.031,111.649,0.190,260,nan
bar,0.033,111.847,0.143,257,-1.062
bar,0.034,112.024,0.126,287,11.323
bar,0.031,112.321,0.228,260,nan
bar,0.032,112.486,0.116,260,nan
bar,0.032,112.776,0.221,260,nan
bar,0.036,112.932,0.107,260,nan
bar,0.039,113.212,0.208,290,11.320
bar,0.032,113.446,0.178,260,nan
bar,0.033,113.628,0.128,276,2.667
bar,0.033,113.915,0.218,260,nan
bar,0.032,114.056,0.095,265,5.543
bar,0.034,114.299,0.181,270,-1.180
bar,0.030,114.521,0.173,268,12.147
bar,0.030,114.740,0.164,257,-1.062
bar,0.034,114.979,0.176,265,5.543
bar,0.030,115.167,0.135,260,nan
bar,0.035,115.468,0.225,317,-1.061
bar,0.033,115.647,0.127,260,nan
bar,0.031,115.892,0.186,257,-1.062
bar,0.034,116.091,0.141,260,nan
bar,0.033,116.342,0.185,260,nan
bar,0.037,116.513,0.116,257,-1.062
bar,0.032,116.766,0.186,260,nan
bar,0.040,116.991,0.161,298,9.134
bar,0.033,117.302,0.246,283,5.131
bar,0.034,117.519,0.154,319,-1.062
bar,0.038,117.845,0.247,373,-1.061
bar,0.037,118.093,0.178,320,-1.060
bar,0.032,118.339,0.181,257,-1.062
bar,0.038,118.584,0.176,321,-1.063
bar,0.036,118.824,0.185,306,3.092
bar,0.035,119.170,0.274,286,5.130
bar,0.030,119.327,0.110,318,-1.062
bar,0.036,119.652,0.253,257,-1.062
bar,0.030,119.768,0.079,257,-1.062
bar,0.033,120.107,0.259,288,5.129
bar,0.036,120.252,0.094,260,nan
bar,0.031,120.576,0.256,291,11.319
bar,0.033,120.736,0.106,260,nan
bar,0.033,120.929,0.138,257,-1.062
bar,0.034,121.180,0.188,260,nan
bar,0.032,121.380,0.145,260,nan
bar,0.033,121.638,0.196,260,nan
bar,0.031,121.781,0.096,260,nan
bar,0.032,122.074,0.235,260,nan
bar,0.038,122.255,0.130,325,nan
bar,0.037,122.554,0.233,260,nan
bar,0.051,122.748,0.130,325,nan
bar,0.031,123.054,0.258,260,nan
bar,0.041,123.229,0.120,325,nan
bar,0.034,123.528,0.243,260,nan
bar,0.040,123.715,0.137,325,nan
bar,0.040,124.005,0.221,317,11.322
bar,0.032,124.177,0.118,260,nan
bar,0.034,124.461,0.215,260,nan
bar,0.033,124.615,0.103,260,nan
bar,0.033,124.887,0.205,257,11.319
bar,0.032,125.031,0.099,260,nan
bar,0.033,125.377,0.272,268,12.147
bar,0.031,125.487,0.066,260,nan
bar,0.036,125.833,0.264,268,12.147
bar,0.042,125.978,0.089,260,nan
bar,0.031,126.286,0.238,260,nan
bar,0.037,126.450,0.111,260,nan
bar,0.032,126.636,0.135,268,12.147
bar,0.034,126.902,0.196,260,nan
bar,0.031,127.094,0.139,260,nan
bar,0.031,127.377,0.214,268,12.147
bar,0.032,127.538,0.111,260,nan
bar,0.031,127.829,0.224,260,nan
bar,0.034,127.944,0.072,260,nan
bar,0.034,128.305,0.284,260,nan
bar,0.032,128.431,0.083,260,nan
bar,0.033,128.608,0.122,260,nan
bar,0.032,128.857,0.187,260,nan
bar,0.036,129.060,0.145,260,nan
bar,0.033,129.367,0.236,287,11.323
bar,0.033,129.556,0.142,260,nan
bar,0.031,129.807,0.199,260,nan
bar,0.032,129.990,0.136,260,nan
bar,0.031,130.260,0.210,290,11.320
bar,0.035,130.387,0.079,268,12.147
bar,0.033,130.725,0.262,260,nan
bar,0.033,130.860,0.088,291,11.319
bar,0.030,131.203,0.269,260,nan
bar,0.035,131.300,0.055,260,nan
bar,0.031,131.570,0.207,276,12.147
bar,0.032,131.782,0.155,257,-1.062
bar,0.035,131.944,0.111,261,-1.066
bar,0.036,132.251,0.235,260,nan
bar,0.030,132.365,0.073,257,-1.062
bar,0.030,132.730,0.281,291,11.319
bar,0.036,132.854,0.076,260,nan
bar,0.035,133.197,0.267,265,5.543
bar,0.033,133.345,0.100,260,nan
bar,0.032,133.555,0.156,257,-1.062
bar,0.031,133.810,0.191,260,nan
bar,0.034,133.976,0.113,260,nan
bar,0.033,134.257,0.212,287,11.323
bar,0.036,134.465,0.150,260,nan
bar,0.032,134.744,0.217,260,nan
bar,0.034,134.842,0.056,260,nan
bar,0.033,135.212,0.294,260,nan
bar,0.035,135.329,0.071,260,nan
bar,0.040,135.726,0.306,320,11.320
bar,0.032,135.843,0.074,260,nan
bar,0.039,136.068,0.159,291,11.319
bar,0.035,136.322,0.192,260,nan
bar,0.034,136.486,0.113,282,6.638
bar,0.031,136.793,0.237,260,nan
bar,0.034,136.963,0.118,260,nan
bar,0.030,137.280,0.245,298,11.312
bar,0.031,137.441,0.116,260,nan
bar,0.035,137.707,0.203,291,11.319
bar,0.031,137.919,0.159,260,nan
bar,0.030,138.030,0.069,260,nan
bar,0.034,138.385,0.274,260,nan
bar,0.035,138.514,0.082,266,-0.266
bar,0.037,138.885,0.289,291,11.319
bar,0.034,139.004,0.071,260,nan
bar,0.031,139.336,0.257,260,nan
bar,0.036,139.487,0.097,268,12.147
bar,0.034,139.679,0.137,260,nan
bar,0.031,139.941,0.197,260,nan
bar,0.037,140.122,0.127,260,nan
bar,0.032,140.414,0.220,260,nan
bar,0.034,140.493,0.041,260,nan
bar,0.036,140.871,0.298,295,11.735
bar,0.032,140.986,0.073,260,nan
bar,0.036,141.318,0.252,294,5.126
bar,0.032,141.470,0.103,260,nan
bar,0.045,141.734,0.194,260,nan
bar,0.036,141.975,0.179,268,12.147
bar,0.033,142.209,0.174,260,nan
bar,0.033,142.446,0.174,260,nan
bar,0.030,142.628,0.133,260,nan
bar,0.036,142.912,0.216,260,nan
bar,0.043,143.108,0.132,279,6.396
bar,0.031,143.386,0.213,260,nan
bar,0.030,143.588,0.148,268,12.147
bar,0.030,143.727,0.095,260,nan
bar,0.031,144.016,0.221,260,nan
bar,0.030,144.180,0.114,260,nan
bar,0.032,144.441,0.195,260,nan
bar,0.032,144.613,0.120,260,nan
bar,0.039,144.881,0.196,276,12.180
bar,0.030,145.106,0.163,260,nan
bar,0.032,145.355,0.191,263,5.544
bar,0.032,145.595,0.180,260,nan
bar,0.034,145.723,0.081,260,nan
bar,0.035,146.043,0.241,290,11.320
bar,0.032,146.183,0.093,260,nan
bar,0.030,146.477,0.230,287,11.323
bar,0.039,146.804,0.248,320,5.550
bar,0.032,146.965,0.110,260,nan
bar,0.033,147.117,0.106,290,11.320
bar,0.032,147.466,0.278,260,nan
bar,0.034,147.596,0.085,260,nan
bar,0.032,147.867,0.207,260,nan
bar,0.040,148.085,0.156,260,nan
bar,0.033,148.379,0.224,260,nan
bar,0.039,148.585,0.143,260,nan
bar,0.030,148.839,0.193,260,nan
bar,0.033,149.034,0.137,260,nan
bar,0.035,149.152,0.070,260,nan
bar,0.036,149.494,0.264,260,nan
bar,0.030,149.620,0.083,260,nan
bar,0.034,149.893,0.206,260,nan
bar,0.031,150.077,0.133,286,8.435
bar,0.030,150.370,0.229,257,11.319
bar,0.043,150.575,0.142,325,nan
bar,0.032,150.855,0.211,260,nan
bar,0.040,151.059,0.141,325,nan
bar,0.034,151.375,0.245,290,11.320
bar,0.035,151.554,0.123,260,nan
bar,0.039,151.835,0.205,284,5.131
bar,0.031,152.041,0.150,260,nan
bar,0.036,152.289,0.186,260,nan
bar,0.047,152.522,0.166,325,nan
bar,0.031,152.755,0.182,260,nan
bar,0.043,152.994,0.177,325,nan
bar,0.037,153.232,0.181,293,12.187
bar,0.034,153.484,0.188,302,18.398
bar,0.032,153.744,0.195,260,nan
bar,0.034,153.890,0.096,260,nan
bar,0.034,154.212,0.249,277,0.463
bar,0.034,154.380,0.115,260,nan
bar,0.034,154.537,0.109,260,nan
bar,0.033,154.805,0.203,288,0.582
bar,0.031,155.015,0.152,260,nan
bar,0.043,155.255,0.173,260,nan
bar,0.033,155.500,0.184,298,11.316
bar,0.031,155.751,0.188,257,-1.062
bar,0.043,155.973,0.152,325,nan
bar,0.038,156.227,0.185,257,-1.062
bar,0.040,156.480,0.182,325,nan
bar,0.040,156.724,0.175,334,7.840
bar,0.035,156.975,0.183,260,nan
bar,0.036,157.204,0.164,316,-1.062
bar,0.041,157.644,0.351,379,1.142
bar,0.029,157.748,0.062,260,nan
bar,0.036,158.113,0.282,316,-1.062
bar,0.033,158.230,0.072,260,nan
bar,0.041,158.592,0.274,346,2.033
bar,0.032,158.841,0.185,260,nan
bar,0.037,159.057,0.150,319,-1.062
bar,0.032,159.328,0.206,260,nan
bar,0.048,159.546,0.148,326,-0.217
bar,0.033,159.836,0.229,295,11.735
bar,0.037,160.031,0.135,319,-1.062
bar,0.032,160.306,0.209,260,nan
bar,0.037,160.493,0.135,257,-1.062
bar,0.035,160.792,0.229,263,-1.133
bar,0.032,160.907,0.071,260,nan
bar,0.034,161.217,0.238,257,-1.062
bar,0.035,161.352,0.089,260,nan
bar,0.032,161.590,0.180,257,-1.062
bar,0.038,161.834,0.176,325,nan
bar,0.032,162.053,0.160,257,-1.062
bar,0.035,162.277,0.165,267,12.217
bar,0.033,162.457,0.130,260,nan
