Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.763,541.026,6.765,10271,3.143
bar,0.790,550.092,7.202,10242,4.208
bar,0.669,558.982,7.155,10244,2.777
bar,0.724,567.547,6.756,10244,1.509
bar,0.699,576.108,6.771,10294,2.387
bar,0.759,584.701,6.721,10266,1.531
bar,0.693,593.633,7.159,10245,2.321
bar,0.620,602.164,6.813,10273,1.622
bar,0.708,610.964,7.003,10343,1.649
bar,0.700,620.407,7.615,10250,2.149
bar,0.785,629.613,7.291,10287,0.283
bar,0.701,638.561,7.140,10276,2.241
bar,0.731,647.057,6.715,10296,2.567
bar,0.671,655.604,6.776,10257,3.426
bar,0.649,664.000,6.655,10266,1.604
bar,0.715,672.648,6.850,10247,1.595
bar,0.635,681.130,6.747,10272,1.916
bar,0.682,689.845,6.972,10293,2.294
bar,0.631,698.354,6.788,10296,0.553
bar,0.662,707.510,7.401,10352,4.260
bar,0.724,716.267,6.916,10265,2.731
bar,0.677,725.225,7.197,10321,1.045
bar,0.705,734.011,6.989,10262,3.072
bar,0.700,742.527,6.709,10279,0.507
bar,0.701,751.120,6.797,10279,2.034
bar,0.715,759.739,6.808,10274,2.291
bar,0.727,768.873,7.155,10242,1.532
bar,0.742,777.931,7.205,10295,3.200
bar,0.798,787.382,7.527,10296,0.879
bar,0.740,796.907,7.661,10300,1.483
bar,0.909,805.924,7.050,10262,0.516
bar,0.727,815.190,7.406,10304,3.071
bar,0.714,823.921,6.895,10290,1.117
bar,0.666,832.727,7.033,10300,1.712
bar,0.633,841.559,7.095,10247,1.582
bar,0.678,850.109,6.761,10265,0.540
bar,0.636,858.384,6.589,10245,0.150
bar,0.618,866.788,6.709,10253,0.087
bar,0.691,875.383,6.789,10259,0.690
bar,0.816,884.098,6.806,10269,1.825
bar,0.597,892.483,6.687,10252,0.122
bar,0.639,900.872,6.688,10308,1.553
bar,0.688,909.443,6.792,10261,2.259
bar,0.655,917.937,6.738,10241,1.216
bar,0.687,926.616,6.891,10278,1.290
bar,0.746,935.405,6.946,10284,2.764
bar,0.635,943.879,6.752,10250,1.911
bar,0.832,953.644,7.745,10259,3.066
bar,0.700,962.400,6.975,10299,3.348
bar,0.720,971.101,6.891,10260,1.512
bar,0.677,980.781,7.904,10249,2.125
bar,0.797,989.817,7.156,10253,2.162
bar,0.643,998.636,7.089,10255,0.621
bar,0.789,1007.318,6.785,10264,1.731
bar,0.763,1016.032,6.851,10363,1.927
bar,0.643,1024.535,6.765,10300,2.063
bar,0.725,1033.207,6.858,10252,2.623
bar,0.659,1041.759,6.786,10281,0.969
bar,0.667,1050.376,6.851,10317,2.634
bar,0.744,1058.894,6.667,10301,0.606
bar,0.712,1067.490,6.782,10262,1.163
bar,0.676,1076.062,6.818,10294,2.143
bar,0.666,1084.612,6.788,10247,1.349
bar,0.706,1093.062,6.683,10292,2.287
bar,0.730,1101.736,6.854,10269,3.544
bar,0.719,1110.362,6.802,10330,4.139
bar,0.743,1119.142,6.907,10301,0.930
bar,0.729,1127.688,6.754,10268,1.179
bar,0.696,1136.261,6.804,10296,3.409
bar,0.708,1144.871,6.684,10242,2.175
bar,0.730,1153.636,6.913,10291,2.734
bar,0.719,1162.280,6.823,10242,1.972
bar,0.763,1170.844,6.691,10304,2.591
bar,0.769,1179.519,6.828,10263,3.866
bar,0.740,1188.026,6.695,10266,2.475
bar,0.682,1196.627,6.846,10300,1.762
bar,0.626,1205.024,6.687,10273,1.747
bar,0.757,1213.751,6.877,10285,4.521
bar,0.728,1222.566,7.007,10270,2.651
bar,0.744,1231.472,7.062,10278,3.104
bar,0.804,1240.108,6.760,10275,3.264
bar,0.745,1248.665,6.725,10246,0.930
bar,0.666,1257.149,6.760,10296,2.068
bar,0.745,1265.780,6.786,10287,1.936
bar,0.612,1274.160,6.689,10261,1.465
bar,0.696,1282.681,6.763,10242,2.347
bar,0.694,1291.275,6.810,10262,1.616
bar,0.701,1299.790,6.717,10248,1.262
bar,0.728,1308.406,6.795,10257,2.246
bar,0.729,1317.102,6.856,10286,4.044
bar,0.721,1325.659,6.742,10264,1.220
bar,0.743,1334.245,6.792,10251,2.784
bar,0.596,1342.735,6.820,10244,1.488
bar,0.695,1351.385,6.872,10294,2.669
bar,0.682,1359.968,6.809,10294,3.703
bar,0.669,1368.529,6.792,10291,3.059
bar,0.722,1377.019,6.676,10252,1.960
bar,0.629,1385.550,6.804,10285,0.881
bar,0.711,1394.095,6.750,10302,1.204
bar,0.687,1402.685,6.796,10255,1.388
bar,0.682,1411.209,6.739,10279,1.072
bar,0.653,1419.725,6.758,10297,0.899
bar,0.714,1428.300,6.778,10276,3.195
bar,0.698,1436.851,6.774,10248,3.121
bar,0.723,1445.517,6.829,10278,2.609
bar,0.737,1454.081,6.735,10270,1.525
bar,0.793,1462.800,6.844,10260,1.901
bar,0.657,1471.298,6.763,10263,1.757
bar,0.740,1480.010,6.889,10263,1.569
bar,0.682,1488.941,7.140,10260,1.461
bar,0.692,1497.526,6.795,10241,2.101
bar,0.705,1506.255,6.902,10295,1.211
bar,0.704,1514.851,6.790,10275,1.761
bar,0.726,1523.569,6.796,10266,2.314
bar,0.664,1532.397,7.025,10283,1.849
bar,0.735,1541.284,7.046,10242,1.434
bar,0.721,1550.750,6.993,10251,3.483
bar,0.829,1559.678,6.994,10292,1.504
bar,0.688,1568.909,7.436,10260,3.147
bar,0.672,1577.633,6.932,10283,1.715
bar,0.701,1586.492,7.051,10259,2.927
bar,0.740,1595.320,6.982,10302,2.359
bar,0.643,1604.161,7.093,10296,1.543
bar,0.596,1612.657,6.816,10247,2.672
bar,0.726,1621.386,6.892,10300,2.641
bar,0.721,1630.056,6.855,10244,1.492
bar,0.676,1638.678,6.861,10286,0.545
bar,0.696,1647.444,6.996,10254,1.965
bar,0.712,1656.029,6.779,10267,2.540
bar,0.657,1664.602,6.827,10274,1.412
bar,0.591,1673.215,6.948,10247,1.443
bar,0.661,1682.074,7.092,10293,1.311
bar,0.722,1690.646,6.781,10365,2.354
bar,0.612,1699.260,6.881,10248,1.076
bar,0.670,1707.785,6.756,10279,1.594
bar,0.630,1716.277,6.777,10263,1.219
bar,0.700,1724.950,6.902,10259,1.563
bar,0.662,1733.456,6.748,10273,2.159
bar,0.671,1741.894,6.702,10294,1.749
bar,0.687,1750.499,6.816,10351,2.568
bar,0.879,1759.970,7.453,10285,2.689
bar,0.660,1769.115,7.379,10253,2.663
bar,0.631,1777.555,6.747,10261,3.134
bar,0.619,1785.979,6.741,10271,1.887
bar,0.655,1794.607,6.876,10351,1.948
bar,0.682,1803.195,6.789,10258,3.271
bar,0.671,1811.738,6.797,10280,3.857
bar,0.671,1820.137,6.673,10279,1.315
bar,0.629,1828.548,6.688,10247,2.747
bar,0.649,1837.031,6.738,10248,1.910
bar,0.631,1845.485,6.721,10328,1.879
bar,0.658,1854.061,6.814,10248,1.591
bar,0.672,1862.519,6.713,10292,1.347
bar,0.747,1871.115,6.739,10242,2.028
bar,0.649,1879.557,6.696,10259,1.156
bar,0.630,1887.950,6.685,10259,2.551
bar,0.704,1896.515,6.755,10283,2.730
bar,0.685,1905.021,6.629,10273,0.623
bar,0.677,1913.628,6.820,10291,2.359
bar,0.700,1922.071,6.668,10255,3.952
bar,0.654,1930.632,6.816,10261,2.993
bar,0.659,1939.199,6.789,10305,1.659
bar,0.656,1947.609,6.661,10241,1.374
bar,0.615,1955.989,6.692,10264,1.949
bar,0.672,1964.538,6.856,10293,3.601
bar,0.691,1973.182,6.852,10276,1.991
bar,0.611,1981.600,6.699,10247,2.661
bar,0.656,1990.044,6.694,10317,1.827
bar,0.645,1998.663,6.853,10277,2.117
bar,0.614,2007.119,6.740,10259,1.475
bar,0.665,2015.642,6.793,10285,4.078
bar,0.640,2024.108,6.740,10245,3.192
bar,0.648,2032.610,6.769,10338,2.159
bar,0.684,2041.218,6.823,10302,2.013
bar,0.635,2049.746,6.811,10284,2.438
bar,0.729,2058.280,6.715,10259,1.438
bar,0.727,2066.835,6.723,10344,0.646
bar,0.683,2075.403,6.776,10262,1.676
bar,0.677,2084.010,6.836,10244,2.200
bar,0.747,2092.648,6.820,10288,3.203
bar,0.736,2101.225,6.772,10280,1.946
bar,0.663,2109.786,6.801,10254,2.024
bar,0.714,2118.319,6.742,10265,1.823
bar,0.752,2126.992,6.835,10292,2.317
bar,0.721,2135.609,6.826,10277,2.004
bar,0.619,2144.059,6.720,10305,1.110
bar,0.742,2152.658,6.785,10271,1.702
bar,0.697,2161.311,6.842,10277,2.830
bar,0.578,2169.672,6.712,10282,2.324
bar,0.654,2178.100,6.695,10286,1.402
bar,0.699,2186.704,6.817,10349,3.921
bar,0.622,2195.258,6.860,10294,3.203
bar,0.673,2203.776,6.781,10281,3.727
bar,0.672,2212.251,6.684,10261,4.744
bar,0.665,2220.837,6.814,10270,3.502
bar,0.584,2229.248,6.751,10247,2.002
bar,0.719,2237.758,6.703,10247,2.901
bar,0.676,2246.247,6.726,10336,1.078
bar,0.642,2254.762,6.777,10330,2.019
bar,0.661,2263.321,6.796,10245,2.188
bar,0.694,2271.978,6.763,10256,1.927
bar,0.751,2280.657,6.823,10281,1.678
bar,0.740,2289.238,6.732,10257,2.291
bar,0.670,2297.737,6.741,10257,2.226
bar,0.641,2306.300,6.808,10265,2.825
bar,0.700,2314.796,6.714,10262,1.715
bar,0.661,2323.326,6.778,10290,1.696
bar,0.652,2331.910,6.816,10255,0.944
bar,0.658,2340.436,6.783,10258,1.474
bar,0.733,2349.084,6.791,10301,1.490
bar,0.710,2357.649,6.763,10264,2.281
bar,0.664,2366.220,6.837,10250,3.981
bar,0.717,2374.737,6.730,10255,2.270
bar,0.701,2383.292,6.775,10275,1.069
bar,0.695,2391.824,6.729,10263,2.531
bar,0.638,2400.334,6.766,10258,1.924
bar,0.683,2408.829,6.717,10262,1.022
bar,0.660,2417.393,6.817,10260,2.173
bar,0.707,2425.924,6.755,10254,1.714
bar,0.687,2434.382,6.709,10283,2.186
bar,0.705,2443.008,6.822,10271,3.589
bar,0.692,2451.674,6.874,10290,2.244
bar,0.640,2460.175,6.746,10283,2.677
bar,0.697,2468.772,6.816,10265,2.792
bar,0.651,2477.230,6.718,10297,0.795
bar,0.689,2485.781,6.773,10244,3.113
bar,0.652,2494.298,6.781,10259,2.784
bar,0.730,2502.894,6.766,10286,2.073
bar,0.726,2511.520,6.802,10293,1.231
bar,0.676,2520.047,6.757,10342,1.058
bar,0.670,2528.591,6.784,10279,1.466
bar,0.726,2537.173,6.791,10295,2.159
bar,0.708,2545.774,6.786,10295,2.510
bar,0.734,2554.920,7.328,10278,2.635
bar,0.685,2563.831,7.107,10286,1.875
bar,0.783,2573.066,7.367,10262,2.056
bar,0.742,2582.451,7.505,10277,0.870
bar,0.760,2591.572,7.254,10288,2.358
bar,0.924,2602.019,8.352,10288,2.757
bar,0.804,2611.319,7.374,10267,2.809
bar,0.671,2619.897,6.802,10265,3.252
bar,0.684,2628.311,6.641,10258,1.798
bar,0.615,2636.434,6.506,10249,1.732
bar,0.708,2644.933,6.730,10262,4.069
bar,0.684,2653.780,6.788,10259,2.576
bar,0.738,2662.735,7.080,10285,2.182
bar,0.651,2671.178,6.693,10293,2.136
bar,0.629,2679.593,6.705,10289,1.381
bar,0.700,2688.332,6.905,10247,1.686
bar,0.654,2696.790,6.700,10283,2.091
bar,0.734,2705.541,6.895,10304,2.033
bar,0.719,2714.021,6.647,10268,1.188
bar,0.766,2722.562,6.683,10300,1.308
bar,0.699,2731.022,6.684,10301,1.999
bar,0.657,2739.421,6.652,10285,5.032
bar,0.699,2748.012,6.788,10349,0.779
bar,0.587,2756.254,6.587,10263,1.465
bar,0.727,2764.733,6.650,10270,2.335
bar,0.651,2773.126,6.669,10301,1.768
bar,0.688,2781.545,6.648,10294,0.846
bar,0.645,2789.941,6.660,10243,3.941
bar,0.683,2798.312,6.611,10241,1.505
bar,0.662,2806.721,6.669,10262,1.994
bar,0.704,2815.192,6.694,10251,2.752
bar,0.703,2823.685,6.707,10288,2.953
bar,0.757,2832.187,6.683,10347,2.349
bar,0.644,2840.577,6.689,10241,2.241
bar,0.690,2848.959,6.602,10283,2.298
bar,0.665,2857.251,6.566,10261,1.386
bar,0.606,2865.590,6.627,10267,2.319
bar,0.741,2874.018,6.603,10260,0.423
bar,0.695,2882.515,6.701,10298,2.874
bar,0.693,2890.826,6.569,10289,2.541
bar,0.639,2899.300,6.736,10278,2.926
bar,0.717,2907.640,6.545,10245,3.091
bar,0.641,2915.955,6.577,10265,1.335
bar,0.652,2924.374,6.682,10269,2.541
bar,0.622,2932.630,6.550,10249,2.061
bar,0.698,2941.135,6.733,10244,3.106
bar,0.666,2949.322,6.474,10264,2.017
bar,0.702,2957.739,6.658,10268,1.342
bar,0.683,2966.188,6.681,10303,2.480
bar,0.787,2974.724,6.641,10256,2.432
bar,0.619,2983.269,6.844,10303,1.962
bar,0.676,2991.718,6.710,10269,2.371
bar,0.715,3000.223,6.697,10274,2.779
bar,0.641,3008.472,6.535,10271,2.825
bar,0.755,3017.154,6.718,10281,0.873
bar,0.758,3025.551,6.551,10241,2.216
bar,0.674,3033.813,6.512,10248,1.551
bar,0.720,3042.296,6.698,10274,2.885
bar,0.874,3050.981,6.723,10300,1.201
bar,0.768,3059.469,6.644,10244,1.328
bar,0.740,3067.988,6.701,10274,1.651
bar,0.708,3076.457,6.672,10269,1.448
bar,0.756,3084.858,6.604,10262,3.590
bar,0.721,3093.305,6.636,10243,3.450
bar,0.675,3101.701,6.640,10253,1.569
bar,0.655,3110.060,6.644,10367,3.132
bar,0.619,3118.342,6.579,10244,1.888
bar,0.588,3126.659,6.644,10253,5.204
bar,0.746,3135.062,6.581,10258,0.959
bar,0.685,3143.451,6.606,10262,2.424
bar,0.758,3151.855,6.572,10277,1.504
bar,0.689,3160.094,6.447,10244,1.548
bar,0.728,3168.637,6.722,10262,2.196
bar,0.646,3177.109,6.788,10266,1.326
bar,0.693,3185.603,6.695,10303,1.715
bar,0.623,3193.840,6.539,10256,1.112
bar,0.688,3202.256,6.680,10266,4.369
bar,0.650,3210.499,6.518,10244,2.497
bar,0.697,3218.899,6.618,10251,2.951
bar,0.658,3227.277,6.610,10268,2.393
bar,0.645,3235.579,6.631,10290,1.809
bar,0.730,3243.978,6.582,10251,2.946
bar,0.699,3252.404,6.658,10275,3.304
bar,0.688,3260.661,6.485,10243,0.658
bar,0.630,3268.994,6.615,10256,1.637
bar,0.703,3277.398,6.617,10280,2.008
bar,0.716,3285.921,6.658,10362,2.946
bar,0.703,3294.364,6.667,10341,1.316
bar,0.680,3302.851,6.728,10274,2.519
bar,0.693,3311.183,6.554,10300,3.926
bar,0.784,3319.701,6.650,10249,3.049
bar,0.725,3328.075,6.593,10289,3.862
bar,0.621,3336.331,6.579,10290,1.631
bar,0.661,3344.762,6.710,10291,1.311
bar,0.699,3353.120,6.567,10291,2.112
bar,0.675,3361.526,6.616,10299,3.438
bar,0.661,3369.782,6.541,10284,2.258
bar,0.662,3378.024,6.531,10252,5.213
bar,0.701,3386.559,6.622,10299,2.537
bar,0.690,3394.954,6.646,10241,2.719
bar,0.726,3403.412,6.642,10295,1.821
bar,0.649,3411.743,6.652,10295,1.529
bar,0.726,3420.120,6.615,10272,2.000
bar,0.727,3428.580,6.636,10296,2.062
bar,0.647,3436.817,6.528,10270,2.298
bar,0.628,3445.125,6.590,10245,2.530
bar,0.694,3453.514,6.594,10301,1.184
bar,0.688,3461.947,6.661,10302,2.348
bar,0.684,3470.218,6.531,10274,0.874
bar,0.771,3478.694,6.628,10241,1.397
bar,0.756,3487.096,6.563,10297,3.397
bar,0.758,3495.671,6.724,10387,1.278
bar,0.715,3504.050,6.594,10304,1.266
bar,0.660,3512.443,6.627,10257,0.992
bar,0.730,3520.815,6.565,10263,1.839
bar,0.639,3529.233,6.713,10259,4.283
bar,0.690,3537.480,6.523,10281,3.227
bar,0.694,3545.873,6.658,10273,1.969
bar,0.802,3554.362,6.590,10252,2.077
bar,0.761,3562.757,6.552,10270,1.711
bar,0.717,3571.267,6.689,10356,2.332
bar,0.723,3579.677,6.625,10283,4.009
bar,0.683,3588.103,6.656,10294,1.688
bar,0.776,3596.581,6.640,10259,3.528
bar,0.717,3604.902,6.542,10256,2.578
bar,0.723,3613.283,6.609,10279,2.717
bar,0.716,3621.765,6.686,10271,2.719
bar,0.676,3630.039,6.556,10256,3.306
bar,0.820,3638.669,6.731,10288,2.402
bar,0.799,3647.150,6.640,10303,1.098
bar,0.670,3655.513,6.597,10301,0.531
bar,0.751,3663.971,6.651,10281,2.737
bar,0.689,3672.466,6.725,10286,2.623
bar,0.714,3680.997,6.739,10244,2.487
bar,0.742,3689.370,6.572,10244,1.707
bar,0.698,3697.735,6.572,10267,1.823
bar,0.663,3706.155,6.670,10242,1.938
bar,0.736,3714.454,6.486,10248,2.713
bar,0.700,3722.934,6.695,10260,0.804
bar,0.716,3731.326,6.604,10281,1.491
bar,0.733,3739.731,6.599,10246,2.077
bar,0.718,3748.207,6.673,10269,1.521
