Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.611,5172.003,6.441,10275,1.239
bar,0.690,5180.065,6.369,10241,1.138
bar,0.690,5188.214,6.436,10258,0.877
bar,0.640,5196.361,6.490,10281,2.955
bar,0.654,5204.385,6.389,10288,2.734
bar,0.608,5212.394,6.432,10289,1.677
bar,0.602,5220.585,6.472,10305,1.915
bar,0.639,5229.129,6.904,10263,3.206
bar,0.619,5237.015,6.323,10261,2.114
bar,0.589,5244.928,6.358,10259,2.538
bar,0.614,5252.905,6.387,10284,2.977
bar,0.678,5260.957,6.396,10257,3.033
bar,0.637,5268.951,6.400,10300,3.860
bar,0.643,5277.062,6.505,10278,1.528
bar,0.645,5285.091,6.392,10276,2.304
bar,0.623,5293.078,6.370,10250,1.314
bar,0.656,5301.372,6.662,10279,1.284
bar,0.664,5309.438,6.411,10283,2.496
bar,0.623,5317.369,6.382,10249,3.173
bar,0.669,5325.423,6.373,10257,3.898
bar,0.657,5333.519,6.461,10274,1.816
bar,0.587,5341.441,6.345,10278,1.270
bar,0.629,5349.514,6.409,10242,1.717
bar,0.661,5357.531,6.372,10257,3.998
bar,0.669,5365.547,6.406,10330,4.805
bar,0.623,5373.471,6.279,10243,2.348
bar,0.691,5381.477,6.318,10277,1.502
bar,0.666,5389.458,6.328,10271,3.488
bar,0.598,5397.374,6.343,10273,2.726
bar,0.673,5405.548,6.497,10241,3.167
bar,0.662,5413.518,6.339,10301,4.853
bar,0.598,5421.458,6.358,10287,1.942
bar,0.650,5429.343,6.338,10294,3.426
bar,0.663,5437.900,6.882,10289,1.930
bar,0.677,5446.238,6.630,10291,3.172
bar,0.684,5454.362,6.445,10304,2.881
bar,0.621,5462.419,6.454,10270,2.825
bar,0.654,5470.634,6.582,10283,1.513
bar,0.665,5478.743,6.440,10284,2.538
bar,0.688,5486.958,6.500,10299,0.873
bar,0.680,5495.203,6.600,10285,3.554
bar,0.657,5503.710,6.845,10267,3.811
bar,0.645,5511.664,6.353,10273,1.531
bar,0.657,5519.691,6.393,10253,2.433
bar,0.689,5527.825,6.489,10288,3.182
bar,0.680,5535.910,6.419,10283,2.722
bar,0.620,5543.860,6.343,10257,2.335
bar,0.685,5552.025,6.492,10292,2.376
bar,0.624,5560.083,6.456,10268,2.410
bar,0.658,5568.060,6.403,10291,2.668
bar,0.625,5576.268,6.434,10272,1.381
bar,0.650,5584.396,6.451,10298,2.632
bar,0.639,5592.444,6.419,10279,4.303
bar,0.681,5600.475,6.389,10293,1.510
bar,0.641,5608.501,6.408,10292,4.419
bar,0.645,5616.755,6.594,10263,3.663
bar,0.624,5624.706,6.377,10267,0.803
bar,0.642,5632.725,6.374,10258,2.995
bar,0.679,5640.888,6.483,10253,1.927
bar,0.638,5648.821,6.312,10280,3.468
bar,0.619,5656.895,6.468,10262,1.965
bar,0.650,5664.907,6.384,10288,1.183
bar,0.674,5673.021,6.444,10279,2.268
bar,0.639,5681.020,6.373,10281,2.053
bar,0.665,5689.031,6.369,10258,2.952
bar,0.635,5697.368,6.666,10278,2.166
bar,0.657,5705.332,6.318,10302,4.141
bar,0.679,5713.549,6.534,10304,2.495
bar,0.684,5721.795,6.591,10299,1.847
bar,0.673,5730.002,6.552,10253,2.586
bar,0.632,5738.044,6.419,10272,2.946
bar,0.620,5746.057,6.383,10241,2.696
bar,0.682,5754.393,6.680,10258,3.685
bar,0.650,5762.472,6.439,10288,1.543
bar,0.681,5770.798,6.674,10302,2.489
bar,0.648,5778.854,6.410,10288,1.401
bar,0.677,5787.003,6.456,10276,2.088
bar,0.706,5795.126,6.419,10297,1.868
bar,0.632,5803.109,6.355,10295,1.370
bar,0.652,5811.082,6.344,10300,2.706
bar,0.718,5819.271,6.488,10355,2.422
bar,0.676,5828.348,7.413,10273,3.191
bar,0.620,5837.313,7.330,10267,1.494
bar,0.638,5845.323,6.402,10244,1.629
bar,0.670,5853.539,6.554,10266,2.231
bar,0.686,5861.645,6.438,10244,1.738
bar,0.640,5869.847,6.549,10267,1.524
bar,0.602,5877.960,6.528,10253,2.114
bar,0.654,5886.280,6.698,10255,2.222
bar,0.683,5894.487,6.528,10253,0.987
bar,0.678,5902.603,6.452,10260,1.955
bar,0.606,5910.677,6.456,10291,1.415
bar,0.586,5918.608,6.380,10263,2.028
bar,0.598,5926.665,6.495,10257,2.387
bar,0.626,5934.892,6.492,10287,2.359
bar,0.571,5942.808,6.378,10257,2.866
bar,0.579,5950.807,6.413,10304,2.675
bar,0.648,5958.897,6.437,10302,2.285
bar,0.615,5967.002,6.514,10287,4.036
bar,0.653,5974.994,6.368,10273,2.542
bar,0.646,5983.124,6.500,10268,2.294
bar,0.585,5991.214,6.514,10292,3.558
bar,0.694,5999.298,6.393,10295,2.351
bar,0.646,6007.535,6.586,10299,1.518
bar,0.656,6015.613,6.436,10287,2.204
bar,0.705,6023.698,6.388,10266,2.833
bar,0.616,6031.737,6.418,10255,2.469
bar,0.615,6039.799,6.487,10241,3.118
bar,0.578,6047.713,6.407,10246,3.189
bar,0.602,6055.813,6.515,10269,2.899
bar,0.607,6063.830,6.435,10287,2.778
bar,0.668,6071.937,6.447,10241,1.954
bar,0.685,6080.115,6.512,10254,3.193
bar,0.619,6088.236,6.510,10294,5.034
bar,0.644,6096.456,6.560,10302,2.311
bar,0.700,6104.675,6.519,10287,2.678
bar,0.677,6112.753,6.472,10275,2.938
bar,0.632,6120.945,6.558,10250,4.427
bar,0.591,6128.864,6.348,10255,1.484
bar,0.632,6137.008,6.509,10243,4.336
bar,0.644,6145.163,6.476,10251,1.878
bar,0.643,6153.325,6.507,10285,1.940
bar,0.644,6161.577,6.584,10287,2.847
bar,0.646,6169.592,6.385,10301,2.297
bar,0.704,6177.785,6.471,10241,1.834
bar,0.677,6185.951,6.500,10285,3.115
bar,0.593,6193.886,6.401,10259,2.851
bar,0.635,6202.076,6.567,10265,3.243
bar,0.642,6210.111,6.409,10246,1.871
bar,0.602,6218.232,6.511,10261,2.858
bar,0.646,6226.328,6.473,10302,1.758
bar,0.643,6234.442,6.474,10302,2.628
bar,0.659,6242.614,6.491,10290,2.119
bar,0.620,6250.809,6.542,10288,4.635
bar,0.620,6258.925,6.480,10300,2.582
bar,0.618,6267.135,6.545,10305,1.624
bar,0.694,6275.454,6.639,10289,4.056
bar,0.589,6283.566,6.418,10252,3.393
bar,0.608,6291.706,6.561,10257,1.311
bar,0.611,6299.809,6.521,10281,2.110
bar,0.641,6307.950,6.495,10279,1.553
bar,0.634,6316.163,6.577,10283,2.049
bar,0.694,6324.273,6.428,10298,1.775
bar,0.664,6332.440,6.508,10269,1.746
bar,0.627,6340.581,6.491,10302,2.551
bar,0.599,6348.559,6.398,10244,3.243
bar,0.628,6356.715,6.517,10291,2.631
bar,0.708,6365.016,6.554,10285,2.986
bar,0.690,6373.159,6.497,10303,3.391
bar,0.620,6381.341,6.521,10263,0.593
bar,0.670,6389.452,6.430,10259,2.580
bar,0.631,6397.577,6.504,10255,1.829
bar,0.642,6405.579,6.370,10252,2.742
bar,0.601,6413.641,6.460,10259,4.578
bar,0.701,6421.780,6.447,10262,2.746
bar,0.609,6429.960,6.546,10277,1.949
bar,0.658,6438.200,6.631,10290,1.590
bar,0.613,6447.573,7.852,10255,1.612
bar,0.648,6456.069,6.877,10277,1.599
bar,0.674,6465.433,7.693,10249,0.980
bar,0.654,6475.028,7.922,10278,1.967
bar,0.701,6484.909,8.130,10281,2.394
bar,0.637,6494.982,8.441,10250,2.109
bar,0.675,6505.101,8.417,10282,1.925
bar,0.756,6514.450,7.545,10349,3.983
bar,0.643,6524.156,8.042,10277,2.211
bar,0.719,6533.567,7.628,10276,2.735
bar,0.750,6543.171,7.807,10289,2.785
bar,0.682,6552.519,7.611,10285,1.239
bar,0.678,6561.509,7.257,10280,2.533
bar,0.662,6570.422,7.207,10281,0.796
bar,0.678,6580.398,8.231,10288,1.588
bar,0.725,6589.530,7.344,10280,1.156
bar,0.759,6598.957,7.592,10353,1.631
bar,0.684,6608.150,7.464,10297,1.936
bar,0.731,6618.164,8.247,10281,3.844
bar,0.780,6628.002,8.009,10271,3.042
bar,0.675,6637.426,7.756,10281,2.020
bar,0.623,6646.715,7.642,10252,2.357
bar,0.721,6656.316,7.828,10249,2.861
bar,0.673,6666.015,7.966,10276,1.337
bar,0.754,6676.418,8.439,10254,2.184
bar,0.708,6686.489,8.321,10254,2.793
bar,0.685,6697.438,9.153,10292,1.039
bar,0.646,6707.233,8.104,10298,2.623
bar,0.662,6716.828,7.833,10271,0.938
bar,0.705,6726.947,8.333,10264,1.545
bar,0.717,6737.181,8.442,10264,2.801
bar,0.677,6747.267,8.326,10286,1.941
bar,0.713,6757.099,8.066,10267,1.155
bar,0.695,6767.438,8.576,10255,2.121
bar,0.760,6777.087,7.814,10278,1.300
bar,0.677,6787.278,8.516,10265,1.328
bar,0.676,6798.104,9.063,10245,2.676
bar,0.725,6808.483,8.584,10265,2.175
bar,0.696,6817.984,7.740,10296,2.294
bar,0.709,6827.174,7.427,10305,3.330
bar,0.684,6837.277,8.319,10291,3.866
bar,0.756,6847.326,8.193,10278,2.431
bar,0.696,6857.560,8.461,10248,3.679
bar,0.683,6867.500,8.198,10260,2.602
bar,0.659,6876.469,7.255,10314,2.604
bar,0.683,6885.029,6.867,10279,4.276
bar,0.635,6894.182,7.513,10287,1.688
bar,0.665,6903.700,7.842,10257,2.092
bar,0.610,6912.982,7.644,10278,1.716
bar,0.668,6922.699,8.020,10247,1.370
bar,0.730,6931.827,7.411,10261,2.805
bar,0.707,6941.835,8.295,10280,2.500
bar,0.631,6950.949,7.445,10269,2.053
bar,0.731,6960.766,8.135,10284,3.299
bar,0.650,6970.066,7.630,10272,3.639
bar,0.623,6979.838,8.121,10255,1.190
bar,0.657,6989.257,7.794,10277,3.463
bar,0.679,6998.617,7.650,10244,2.472
bar,0.775,7009.917,9.463,10250,4.552
bar,0.684,7020.208,8.515,10261,1.406
bar,0.676,7029.255,7.342,10282,1.465
bar,0.686,7039.232,8.241,10304,1.449
bar,0.657,7049.016,8.128,10333,7.845
bar,0.641,7058.403,7.692,10294,1.843
bar,0.635,7068.214,8.128,10283,1.745
bar,0.685,7077.529,7.570,10303,1.154
bar,0.636,7086.848,7.596,10291,0.817
bar,0.661,7096.241,7.685,10272,0.073
bar,0.663,7105.804,7.779,10285,1.025
bar,0.667,7115.203,7.712,10294,1.197
bar,0.657,7125.187,8.307,10260,2.293
bar,0.714,7134.603,7.773,10251,1.892
bar,0.633,7143.885,7.648,10252,3.567
bar,0.683,7153.391,7.862,10295,5.048
bar,0.623,7162.955,7.915,10277,2.172
bar,0.683,7172.707,8.041,10302,2.533
bar,0.665,7181.997,7.597,10273,3.531
bar,0.677,7192.243,8.513,10264,4.863
bar,0.655,7201.410,7.433,10300,1.360
bar,0.677,7210.740,7.612,10243,2.031
bar,0.699,7219.804,7.326,10277,3.152
bar,0.721,7229.157,7.548,10246,2.995
bar,0.674,7238.711,7.858,10250,2.016
bar,0.630,7248.185,7.819,10249,1.590
bar,0.634,7257.677,7.866,10281,1.835
bar,0.672,7267.625,8.255,10256,1.664
bar,0.657,7277.139,7.823,10300,1.465
bar,0.629,7285.967,7.175,10283,2.516
bar,0.615,7295.576,7.964,10248,2.162
bar,0.614,7305.111,7.903,10268,2.461
bar,0.668,7313.936,7.148,10288,1.830
bar,0.612,7323.316,7.785,10285,3.360
bar,0.699,7333.111,8.092,10249,3.615
bar,0.692,7342.128,7.284,10305,4.301
bar,0.655,7350.834,7.001,10266,2.219
bar,0.672,7359.515,6.966,10252,4.004
bar,0.611,7368.438,7.277,10261,2.257
bar,0.673,7378.007,7.897,10284,2.018
bar,0.641,7387.432,7.787,10285,2.499
bar,0.663,7396.080,6.959,10264,3.216
bar,0.649,7405.024,7.268,10257,3.553
bar,0.626,7414.549,7.877,10245,0.796
bar,0.632,7423.874,7.653,10288,2.203
bar,0.610,7433.084,7.545,10277,1.316
bar,0.609,7442.459,7.899,10253,5.492
bar,0.669,7452.347,8.208,10278,2.186
bar,0.674,7461.508,7.482,10290,1.788
bar,0.650,7470.766,7.578,10284,2.370
bar,0.663,7480.447,7.984,10250,4.703
bar,0.721,7489.157,6.981,10276,3.744
bar,0.765,7498.621,7.679,10257,1.588
