Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.144,672.137,0.764,1170,nan
bar,0.126,673.101,0.742,1043,8.849
bar,0.133,673.997,0.657,1048,12.147
bar,0.157,674.854,0.614,1030,12.230
bar,0.125,675.720,0.648,1071,11.319
bar,0.128,676.699,0.737,1066,8.435
bar,0.153,677.673,0.713,1061,12.148
bar,0.146,678.648,0.726,1105,nan
bar,0.133,679.568,0.688,1075,9.715
bar,0.124,680.471,0.680,1048,12.147
bar,0.129,681.435,0.731,1068,5.129
bar,0.126,682.321,0.664,1033,11.321
bar,0.125,683.208,0.656,1027,9.398
bar,0.134,684.107,0.681,1037,-1.062
bar,0.134,685.053,0.705,1040,nan
bar,0.126,686.045,0.750,1048,12.147
bar,0.149,686.921,0.630,1048,12.147
bar,0.183,688.047,0.820,1079,8.020
bar,0.166,689.086,0.751,1048,12.147
bar,0.143,690.069,0.737,1053,12.149
bar,0.126,690.994,0.692,1040,nan
bar,0.145,692.108,0.851,1066,8.435
bar,0.137,693.133,0.786,1045,5.543
bar,0.142,694.118,0.735,1071,11.319
bar,0.159,695.168,0.790,1040,nan
bar,0.219,696.324,0.814,1078,10.292
bar,0.131,697.318,0.756,1056,12.147
bar,0.141,698.331,0.785,1040,nan
bar,0.141,699.176,0.622,1037,11.319
bar,0.142,700.185,0.748,1081,6.133
bar,0.127,701.151,0.733,1071,11.319
bar,0.127,702.041,0.670,1040,nan
bar,0.136,703.023,0.739,1120,9.678
bar,0.132,704.030,0.768,1085,6.360
bar,0.126,704.826,0.576,1035,11.788
bar,0.127,705.803,0.736,1040,nan
bar,0.126,706.641,0.644,1043,8.849
bar,0.123,707.603,0.726,1048,12.147
bar,0.139,708.564,0.717,1067,11.323
bar,0.127,709.424,0.639,1056,12.147
bar,0.126,710.444,0.778,1040,10.084
bar,0.145,711.459,0.757,1040,nan
bar,0.199,712.580,0.801,1071,11.319
bar,0.141,713.704,0.850,1040,nan
bar,0.124,714.614,0.699,1067,11.323
bar,0.127,715.463,0.629,1048,12.147
bar,0.123,716.412,0.717,1080,11.765
bar,0.139,717.423,0.757,1194,12.147
bar,0.159,718.469,0.772,1170,nan
bar,0.134,719.491,0.778,1097,11.562
bar,0.146,720.668,0.898,1033,11.321
bar,0.196,721.717,0.738,1070,11.320
bar,0.145,722.825,0.854,1069,8.433
bar,0.144,723.978,0.873,1048,12.147
bar,0.134,725.047,0.816,1056,12.147
bar,0.187,726.155,0.803,1040,nan
bar,0.137,727.236,0.822,1043,8.849
bar,0.186,728.469,0.923,1045,12.150
bar,0.168,729.699,0.936,1079,11.733
bar,0.130,730.745,0.799,1071,11.319
bar,0.156,731.664,0.659,1071,11.319
bar,0.179,732.687,0.756,1050,12.145
bar,0.152,733.822,0.862,1034,5.528
bar,0.180,734.999,0.872,1066,8.740
bar,0.137,736.152,0.887,1040,nan
bar,0.155,737.257,0.835,1048,12.147
bar,0.190,738.454,0.879,1152,11.871
bar,0.146,739.512,0.791,1161,9.396
bar,0.140,740.517,0.753,1197,11.323
bar,0.142,741.538,0.773,1113,12.147
bar,0.124,742.495,0.724,1040,nan
bar,0.136,743.330,0.618,1032,9.396
bar,0.133,744.313,0.742,1070,11.320
bar,0.138,745.165,0.624,1048,12.147
bar,0.128,746.127,0.728,1086,12.132
bar,0.124,747.095,0.743,1048,12.147
bar,0.127,748.021,0.703,1067,9.272
bar,0.134,748.820,0.580,1037,11.319
bar,0.125,749.806,0.741,1040,nan
bar,0.125,750.726,0.702,1048,12.147
bar,0.127,751.729,0.760,1041,8.850
bar,0.139,752.684,0.714,1048,12.147
bar,0.134,753.520,0.615,1031,12.180
bar,0.131,754.497,0.731,1071,11.319
bar,0.143,755.503,0.749,1108,8.849
bar,0.149,756.603,0.840,1135,11.320
bar,0.130,757.475,0.653,1082,5.122
bar,0.140,758.415,0.685,1033,11.321
bar,0.141,759.337,0.678,1071,11.319
bar,0.132,760.278,0.697,1033,9.954
bar,0.132,761.176,0.681,1071,11.319
bar,0.153,762.387,0.938,1070,11.320
bar,0.142,763.566,0.910,1071,11.319
bar,0.147,764.787,0.929,1070,9.673
bar,0.178,765.820,0.753,1075,3.062
bar,0.177,766.821,0.717,1036,11.320
bar,0.165,767.991,0.862,1037,5.548
bar,0.210,769.395,1.042,1078,11.734
bar,0.137,770.524,0.866,1071,11.319
bar,0.131,771.330,0.591,1067,11.323
bar,0.135,772.297,0.724,1065,8.435
bar,0.126,773.166,0.649,1048,12.147
bar,0.123,774.111,0.716,1048,12.147
bar,0.131,775.082,0.735,1048,11.862
bar,0.134,775.990,0.672,1071,11.319
bar,0.187,777.007,0.727,1059,6.396
bar,0.151,778.078,0.814,1071,11.319
bar,0.127,779.257,0.927,1045,12.150
bar,0.127,780.142,0.658,1078,11.734
bar,0.133,781.008,0.644,1036,11.320
bar,0.131,782.000,0.747,1048,12.147
bar,0.130,782.966,0.733,1067,9.272
bar,0.154,783.964,0.738,1071,11.319
bar,0.142,784.812,0.610,1040,nan
bar,0.181,785.790,0.686,1076,11.735
bar,0.172,786.974,0.880,1078,11.734
bar,0.135,788.369,1.135,1067,9.272
bar,0.150,789.405,0.788,1079,11.733
bar,0.137,790.447,0.789,1071,11.319
bar,0.135,791.297,0.622,1035,5.550
bar,0.127,792.248,0.713,1065,6.366
bar,0.129,793.180,0.690,1037,-1.062
bar,0.125,794.202,0.779,1077,11.734
bar,0.136,795.327,0.902,1037,11.319
bar,0.131,796.235,0.668,1035,5.550
bar,0.129,797.185,0.718,1048,12.147
bar,0.132,798.166,0.736,1067,11.323
bar,0.135,799.091,0.686,1044,11.595
bar,0.128,800.034,0.714,1062,5.269
bar,0.125,800.844,0.595,1040,nan
bar,0.138,801.813,0.709,1056,12.147
bar,0.134,802.770,0.718,1066,8.435
bar,0.127,803.652,0.662,1040,nan
bar,0.129,804.601,0.704,1076,11.735
bar,0.135,805.523,0.679,1044,11.595
bar,0.130,806.447,0.690,1035,5.550
bar,0.143,807.388,0.684,1040,nan
bar,0.132,808.343,0.741,1087,11.871
bar,0.130,809.189,0.634,1040,nan
bar,0.133,810.096,0.672,1028,9.397
bar,0.126,810.974,0.659,1066,11.320
bar,0.139,811.938,0.712,1040,nan
bar,0.142,812.880,0.690,1071,11.319
bar,0.135,813.857,0.730,1037,11.319
bar,0.139,814.773,0.672,1059,6.396
bar,0.130,815.638,0.648,1067,11.319
bar,0.130,816.642,0.755,1075,11.735
bar,0.131,817.501,0.627,1040,nan
bar,0.128,818.397,0.667,1071,11.319
bar,0.142,819.337,0.687,1034,7.192
bar,0.127,820.263,0.702,1025,8.858
bar,0.132,821.216,0.717,1076,11.314
bar,0.129,822.157,0.707,1040,nan
bar,0.128,822.988,0.613,1060,12.145
bar,0.145,823.917,0.697,1045,12.150
bar,0.125,824.857,0.715,1056,9.678
bar,0.126,825.763,0.678,1048,12.147
bar,0.131,826.742,0.740,1070,11.320
bar,0.150,827.659,0.663,1045,5.543
bar,0.144,828.574,0.669,1063,11.321
bar,0.140,829.481,0.666,1054,2.668
bar,0.138,830.469,0.748,1040,nan
bar,0.122,831.391,0.697,1049,11.862
bar,0.153,832.603,0.942,1070,11.320
bar,0.129,833.580,0.740,1071,11.319
bar,0.140,834.447,0.630,1059,6.396
bar,0.135,835.350,0.668,1078,8.639
bar,0.134,836.279,0.685,1040,nan
bar,0.135,837.244,0.712,1071,11.319
bar,0.132,838.152,0.683,1086,11.871
bar,0.159,839.140,0.713,1059,6.396
bar,0.141,840.305,0.922,1075,11.735
bar,0.123,841.229,0.697,1036,11.320
bar,0.123,842.120,0.671,1040,nan
bar,0.132,843.135,0.766,1071,11.319
bar,0.124,844.032,0.679,1051,6.994
bar,0.131,844.984,0.709,1040,nan
bar,0.149,845.887,0.661,1075,11.735
bar,0.133,846.824,0.689,1071,11.319
bar,0.135,847.677,0.622,1044,11.842
bar,0.141,848.671,0.744,1040,nan
bar,0.136,849.552,0.648,1036,11.320
bar,0.130,850.475,0.688,1056,-0.536
bar,0.135,851.479,0.758,1078,9.701
bar,0.143,852.287,0.573,1071,11.319
bar,0.136,853.276,0.747,1036,11.320
bar,0.134,854.164,0.650,1040,nan
bar,0.145,855.135,0.729,1127,8.437
bar,0.145,856.141,0.758,1121,12.147
bar,0.132,857.101,0.723,1071,11.319
bar,0.141,858.090,0.743,1078,11.734
bar,0.125,858.904,0.597,1027,8.889
bar,0.140,859.900,0.745,1040,nan
bar,0.136,860.850,0.714,1040,nan
bar,0.133,861.791,0.705,1064,13.318
bar,0.133,862.626,0.617,1048,11.841
bar,0.126,863.621,0.760,1036,11.320
bar,0.128,864.603,0.751,1025,8.858
bar,0.137,865.428,0.603,1040,nan
bar,0.133,866.344,0.682,1040,nan
bar,0.128,867.312,0.733,1052,9.389
bar,0.145,868.309,0.736,1037,11.319
bar,0.132,869.109,0.585,1069,11.321
bar,0.133,870.045,0.697,1079,11.733
bar,0.142,871.044,0.749,1035,5.550
bar,0.131,871.965,0.710,1071,11.319
bar,0.122,872.948,0.753,1040,nan
bar,0.129,873.911,0.729,1037,12.359
bar,0.130,874.722,0.590,1035,5.550
bar,0.139,875.746,0.784,1048,12.147
bar,0.130,876.656,0.687,1048,12.147
bar,0.139,877.716,0.808,1065,12.125
bar,0.137,878.579,0.625,1035,5.550
bar,0.137,879.524,0.705,1040,nan
bar,0.145,880.429,0.672,1039,11.688
bar,0.131,882.159,1.482,1048,12.147
bar,0.139,883.408,0.996,1073,9.672
bar,0.137,884.367,0.719,1048,12.147
bar,0.162,885.440,0.796,1045,5.543
bar,0.129,886.426,0.743,1048,12.147
bar,0.860,888.362,0.946,1028,6.782
bar,0.162,889.717,1.044,1040,nan
bar,0.161,891.022,0.944,1043,11.784
bar,0.161,892.083,0.810,1040,nan
bar,0.179,893.120,0.764,1037,11.319
bar,0.152,894.047,0.691,1040,nan
bar,0.175,895.200,0.868,1033,9.954
bar,0.150,896.098,0.662,1039,12.221
bar,0.145,897.102,0.762,1040,nan
bar,0.132,898.037,0.706,1040,nan
bar,0.149,899.132,0.829,1073,10.261
bar,0.237,900.382,0.921,1048,12.147
bar,0.147,901.345,0.726,1037,11.319
bar,0.138,902.437,0.846,1065,8.435
bar,0.158,903.454,0.748,1040,nan
bar,0.215,904.581,0.816,1040,nan
bar,0.165,905.721,0.866,1070,11.320
bar,0.147,906.834,0.864,1074,9.672
bar,0.162,908.026,0.919,1045,11.595
bar,0.171,908.941,0.673,1070,11.320
bar,0.142,909.994,0.839,1040,nan
bar,0.153,911.009,0.781,1040,nan
bar,0.169,911.898,0.658,1059,6.396
bar,0.130,912.847,0.707,1045,11.595
bar,0.136,913.844,0.745,1079,11.733
bar,0.160,914.939,0.817,1078,11.734
bar,0.137,915.828,0.672,1035,5.550
bar,0.133,916.781,0.717,1040,nan
bar,0.147,917.795,0.786,1040,nan
bar,0.151,918.835,0.781,1034,7.192
bar,0.133,919.786,0.719,1071,9.673
bar,0.169,921.073,0.995,1069,11.706
bar,0.144,922.109,0.777,1048,12.147
bar,0.135,922.980,0.635,1040,nan
bar,0.147,923.950,0.717,1035,5.550
bar,0.146,924.900,0.696,1071,11.319
bar,0.153,925.956,0.817,1040,nan
bar,0.200,927.174,0.917,1089,11.870
bar,0.179,928.508,1.038,1048,12.147
bar,0.179,929.683,0.903,1075,10.230
bar,0.145,930.697,0.773,1037,-1.062
bar,0.152,931.727,0.774,1040,nan
bar,0.161,932.625,0.655,1071,11.319
bar,0.133,933.791,0.929,1044,11.595
bar,0.141,934.875,0.838,1032,9.954
bar,0.143,935.773,0.685,1040,nan
bar,0.135,936.754,0.744,1070,11.320
bar,0.130,937.760,0.773,1040,nan
bar,0.155,938.774,0.763,1031,9.396
bar,0.182,940.028,0.956,1070,11.320
bar,0.198,941.390,1.043,1070,11.587
bar,0.190,942.574,0.874,1070,11.320
bar,0.161,943.590,0.748,1040,nan
bar,0.165,944.680,0.815,1059,6.396
bar,0.177,945.706,0.752,1040,nan
bar,0.174,946.879,0.878,1135,11.320
bar,0.166,948.004,0.836,1027,8.636
bar,0.160,948.959,0.702,1042,8.849
bar,0.144,949.952,0.747,1048,12.147
bar,0.175,951.028,0.789,1048,12.147
bar,0.147,952.135,0.855,1040,nan
bar,0.151,953.046,0.672,1028,6.782
bar,0.161,954.116,0.828,1040,nan
bar,0.150,955.164,0.814,1079,11.733
bar,0.148,956.194,0.780,1040,nan
bar,0.156,957.249,0.789,1083,11.242
bar,0.176,958.242,0.719,1040,nan
bar,0.148,959.339,0.842,1087,12.502
bar,0.160,960.225,0.635,1105,nan
bar,0.171,961.345,0.840,1101,11.320
bar,0.140,962.382,0.802,1040,nan
bar,0.145,963.269,0.657,1050,14.390
bar,0.129,964.290,0.776,1040,nan
bar,0.126,965.217,0.699,1025,11.718
bar,0.138,966.217,0.750,1040,nan
bar,0.139,967.036,0.594,1071,11.319
bar,0.139,967.917,0.648,1048,12.147
bar,0.132,968.931,0.764,1040,nan
bar,0.153,970.019,0.822,1048,12.147
bar,0.167,970.963,0.688,1035,11.320
bar,0.137,972.007,0.791,1040,nan
bar,0.163,972.990,0.709,1063,17.047
bar,0.142,974.053,0.808,1040,nan
bar,0.164,974.989,0.669,1048,12.147
bar,0.180,976.089,0.806,1070,11.320
bar,0.149,977.013,0.686,1032,9.396
bar,0.162,978.190,0.885,1040,nan
bar,0.156,979.318,0.863,1067,5.129
bar,0.144,980.226,0.696,1058,11.967
bar,0.131,981.199,0.732,1079,11.733
bar,0.135,982.144,0.701,1089,8.858
bar,0.131,983.040,0.667,1040,nan
bar,0.141,984.056,0.761,1056,12.147
bar,0.143,984.947,0.655,1040,nan
bar,0.137,985.864,0.671,1066,8.435
bar,0.133,986.865,0.754,1040,nan
bar,0.165,987.996,0.864,1086,11.871
bar,0.156,989.138,0.869,1082,11.853
bar,0.169,990.094,0.695,1034,7.192
bar,0.132,991.160,0.816,1059,6.396
bar,0.138,992.192,0.771,1040,nan
bar,0.128,993.125,0.709,1036,11.320
bar,0.139,994.069,0.702,1126,1.304
bar,0.140,995.107,0.789,1072,9.673
bar,0.135,996.092,0.752,1071,11.319
bar,0.164,997.096,0.767,1048,12.147
bar,0.139,998.204,0.840,1070,18.670
bar,0.146,999.195,0.737,1071,11.319
bar,0.172,1000.279,0.799,1089,8.858
bar,0.150,1001.411,0.883,1045,11.595
bar,0.184,1002.572,0.873,1045,12.150
bar,0.159,1003.596,0.776,1040,nan
bar,0.140,1004.527,0.718,1035,5.550
bar,0.138,1005.452,0.693,1048,12.147
bar,0.130,1006.329,0.653,1070,11.320
bar,0.143,1007.344,0.748,1054,11.967
bar,0.143,1008.367,0.766,1063,9.306
bar,0.152,1009.326,0.695,1078,12.792
bar,0.122,1010.309,0.744,1037,-1.064
bar,0.144,1011.203,0.643,1040,nan
bar,0.126,1012.212,0.776,1045,5.543
bar,0.137,1013.249,0.784,1051,10.509
bar,0.128,1014.072,0.601,1048,12.147
bar,0.143,1015.057,0.730,1040,nan
bar,0.140,1015.971,0.672,1040,11.623
bar,0.162,1017.084,0.834,1037,-1.062
bar,0.195,1018.356,0.961,1025,8.858
bar,0.243,1019.522,0.833,1035,11.320
bar,0.204,1020.788,0.948,1050,7.745
bar,0.158,1021.830,0.788,1035,-1.060
bar,0.144,1022.952,0.876,1074,9.672
bar,0.139,1023.918,0.728,1040,nan
bar,0.158,1024.931,0.765,1079,11.733
bar,0.163,1026.099,0.894,1040,nan
bar,0.156,1027.167,0.818,1031,9.396
bar,0.134,1028.158,0.758,1075,11.735
bar,0.147,1029.156,0.739,1071,11.319
bar,0.213,1030.347,0.869,1115,12.145
bar,0.204,1031.718,1.037,1131,8.435
bar,0.163,1032.892,0.915,1042,11.596
bar,0.155,1033.784,0.646,1034,11.321
bar,0.123,1034.825,0.800,1040,nan
bar,0.150,1035.800,0.718,1040,nan
bar,0.146,1036.747,0.697,1031,7.041
bar,0.153,1037.682,0.687,1079,11.733
bar,0.138,1038.716,0.786,1033,7.192
bar,0.157,1039.796,0.813,1040,nan
bar,0.159,1040.913,0.857,1035,5.550
bar,0.157,1041.893,0.716,1037,15.624
bar,0.134,1042.899,0.768,1037,11.319
bar,0.174,1044.059,0.873,1071,11.319
bar,0.169,1045.307,0.954,1079,11.315
bar,0.178,1046.405,0.798,1059,6.396
bar,0.139,1047.228,0.606,1040,nan
bar,0.144,1048.342,0.849,1067,11.323
bar,0.149,1049.350,0.744,1048,12.147
bar,0.217,1050.534,0.867,1089,9.166
bar,0.136,1051.478,0.718,1053,9.679
bar,0.155,1052.571,0.824,1040,nan
bar,0.143,1053.867,1.033,1067,11.323
bar,0.156,1054.807,0.698,1040,nan
bar,0.151,1055.918,0.849,1035,5.550
bar,0.139,1057.018,0.856,1067,11.319
bar,0.139,1058.059,0.797,1077,11.734
bar,0.164,1059.053,0.737,1048,12.147
bar,0.145,1060.220,0.933,1087,13.664
bar,0.119,1061.288,0.822,1059,6.396
bar,0.129,1062.301,0.769,1040,nan
bar,0.150,1063.388,0.818,1030,11.790
bar,0.152,1064.330,0.693,1037,11.319
bar,0.144,1065.557,0.968,1113,12.147
bar,0.150,1066.646,0.851,1048,10.151
bar,0.145,1067.804,0.912,1048,12.147
bar,0.283,1068.963,0.771,1075,11.735
bar,0.166,1070.134,0.895,1040,nan
bar,0.161,1071.175,0.770,1066,8.435
bar,0.178,1072.254,0.780,1048,12.147
bar,0.159,1073.500,0.976,1152,11.871
bar,0.140,1074.582,0.827,1037,-1.062
bar,0.159,1075.670,0.829,1073,9.672
bar,0.140,1076.604,0.698,1042,5.544
bar,0.141,1077.654,0.821,1071,11.319
bar,0.150,1078.664,0.797,1040,nan
bar,0.181,1079.688,0.757,1048,12.147
bar,0.157,1080.783,0.832,1056,12.147
bar,0.132,1081.794,0.764,1032,9.954
bar,0.153,1082.810,0.756,1041,11.596
bar,0.155,1084.016,0.922,1040,nan
bar,0.153,1085.135,0.853,1040,nan
bar,0.141,1086.155,0.783,1066,8.435
bar,0.155,1087.183,0.783,1071,11.319
bar,0.175,1088.259,0.800,1041,11.596
bar,0.181,1089.442,0.876,1036,11.320
bar,0.156,1090.624,0.920,1048,12.147
bar,0.186,1091.834,0.901,1059,6.396
bar,0.158,1093.347,1.210,1071,11.319
bar,0.157,1094.384,0.768,1040,nan
bar,0.250,1095.764,1.012,1087,11.540
bar,0.225,1097.060,0.963,1036,11.320
bar,0.213,1098.405,1.014,1059,6.396
bar,0.161,1099.474,0.818,1087,13.108
bar,0.159,1100.698,0.951,1040,nan
bar,0.152,1101.846,0.868,1048,12.147
bar,0.143,1102.855,0.772,1031,11.322
bar,0.150,1103.918,0.793,1041,10.502
bar,0.153,1105.038,0.848,1040,nan
bar,0.159,1106.143,0.829,1078,11.734
bar,0.179,1107.193,0.795,1040,nan
bar,0.164,1108.376,0.904,1071,11.319
bar,0.157,1109.646,0.998,1143,11.299
bar,0.169,1110.829,0.888,1124,7.177
bar,0.169,1112.033,0.904,1078,11.734
bar,0.167,1113.196,0.884,1040,nan
bar,0.162,1114.477,0.984,1113,12.147
bar,0.157,1115.590,0.838,1035,5.550
bar,0.156,1116.668,0.795,1079,11.733
bar,0.164,1117.798,0.846,1056,11.269
bar,0.147,1118.894,0.831,1036,11.320
bar,0.197,1120.058,0.852,1037,5.546
bar,0.146,1121.190,0.872,1088,12.377
bar,0.143,1122.036,0.613,1040,nan
bar,0.148,1123.094,0.787,1069,11.321
bar,0.135,1124.179,0.826,1048,12.147
bar,0.162,1125.250,0.788,1070,11.320
bar,0.148,1126.293,0.778,1067,9.272
bar,0.151,1127.331,0.771,1051,11.682
bar,0.154,1128.325,0.730,1040,nan
bar,0.162,1129.560,0.948,1048,12.147
bar,0.133,1130.693,0.887,1050,12.275
bar,0.173,1132.025,1.039,1045,11.425
bar,0.193,1133.312,0.962,1066,8.696
bar,0.168,1134.598,0.994,1040,11.597
bar,0.177,1135.755,0.871,1071,11.319
bar,0.162,1136.947,0.921,1035,5.550
bar,0.191,1138.132,0.872,1040,nan
bar,0.191,1139.437,0.971,1079,11.733
bar,0.178,1140.594,0.861,1033,11.321
bar,0.174,1141.758,0.883,1070,11.320
bar,0.165,1142.992,0.928,1035,8.190
bar,0.157,1143.975,0.710,1040,nan
bar,0.145,1144.983,0.749,1040,nan
bar,0.162,1146.137,0.870,1071,11.319
bar,0.147,1147.286,0.881,1028,9.397
bar,0.177,1148.335,0.778,1050,12.145
bar,0.147,1149.589,0.992,1045,11.595
bar,0.150,1150.644,0.787,1040,nan
bar,0.146,1151.730,0.819,1074,9.672
bar,0.143,1152.738,0.743,1040,nan
bar,0.161,1153.754,0.741,1071,11.319
bar,0.139,1154.967,0.962,1046,12.185
bar,0.169,1156.114,0.880,1077,7.686
bar,0.144,1157.053,0.703,1073,5.126
bar,0.147,1158.177,0.848,1105,nan
bar,0.154,1159.262,0.816,1067,2.531
bar,0.156,1160.527,0.984,1074,7.469
bar,0.147,1161.586,0.803,1040,nan
bar,0.168,1162.723,0.844,1076,11.800
bar,0.148,1164.159,1.164,1035,7.855
bar,0.149,1165.137,0.731,1037,-1.062
bar,0.158,1166.204,0.791,1135,11.320
bar,0.172,1167.356,0.853,1192,5.132
bar,0.161,1168.562,0.915,1139,7.469
bar,0.154,1169.751,0.900,1109,5.108
bar,0.154,1171.020,0.995,1059,6.396
bar,0.152,1172.380,1.064,1074,12.455
bar,0.158,1173.456,0.802,1071,11.319
bar,0.174,1174.523,0.795,1028,9.397
bar,0.182,1175.806,0.973,1105,nan
bar,0.147,1177.039,0.958,1043,7.189
bar,0.162,1178.238,0.916,1037,-1.062
bar,0.159,1179.332,0.822,1029,8.450
bar,0.139,1180.555,0.958,1040,nan
bar,0.151,1181.839,1.022,1029,9.955
bar,0.146,1182.781,0.696,1045,12.215
bar,0.150,1183.820,0.785,1040,nan
bar,0.150,1184.930,0.877,1040,nan
bar,0.143,1185.942,0.778,1033,7.192
bar,0.159,1187.280,1.039,1075,10.230
bar,0.158,1188.438,0.874,1041,3.016
bar,0.156,1189.716,0.997,1045,12.150
bar,0.163,1190.787,0.795,1089,3.529
bar,0.131,1191.815,0.785,1035,5.550
bar,0.169,1192.957,0.847,1071,11.319
bar,0.167,1194.029,0.818,1040,nan
bar,0.157,1195.130,0.854,1072,9.673
bar,0.149,1196.128,0.739,1056,12.147
bar,0.137,1197.464,1.057,1070,11.320
bar,0.138,1198.639,0.922,1053,12.149
bar,0.151,1199.638,0.751,1066,8.435
bar,0.167,1200.934,0.996,1040,nan
bar,0.161,1201.940,0.742,1037,11.319
bar,0.138,1202.963,0.781,1040,nan
bar,0.173,1204.118,0.860,1074,9.672
bar,0.160,1205.171,0.782,1039,8.432
bar,0.157,1206.309,0.866,1029,3.055
bar,0.162,1207.504,0.907,1049,-1.074
bar,0.139,1208.658,0.899,1077,7.237
bar,0.147,1209.669,0.754,1070,11.320
bar,0.163,1210.683,0.747,1093,5.051
bar,0.149,1211.886,0.926,1086,3.993
bar,0.168,1213.131,0.935,1070,11.320
bar,0.155,1214.312,0.901,1059,6.396
bar,0.168,1215.265,0.688,1048,12.147
bar,0.178,1216.645,1.062,1048,12.147
bar,0.176,1217.937,0.995,1034,6.546
bar,0.178,1219.106,0.866,1030,5.129
bar,0.177,1220.323,0.927,1059,6.396
bar,0.175,1221.674,1.040,1036,6.515
bar,0.187,1223.093,1.106,1071,11.319
bar,0.243,1224.406,0.962,1144,7.467
bar,0.162,1225.712,1.035,1035,5.550
bar,0.135,1226.894,0.926,1075,7.468
bar,0.141,1227.916,0.773,1048,12.147
bar,0.160,1228.886,0.712,1081,11.732
bar,0.151,1229.960,0.801,1040,nan
bar,0.156,1231.162,0.916,1064,11.320
bar,0.161,1232.315,0.879,1059,6.396
bar,0.152,1233.302,0.746,1068,5.129
bar,0.140,1234.398,0.833,1080,11.733
bar,0.194,1235.621,0.915,1136,11.319
bar,0.155,1236.717,0.819,1048,12.147
bar,0.145,1237.642,0.688,1121,9.678
bar,0.156,1238.690,0.771,1040,nan
bar,0.156,1239.940,0.975,1046,12.685
bar,0.140,1241.065,0.870,1070,11.320
bar,0.151,1242.310,0.997,1040,nan
bar,0.151,1243.363,0.815,1074,10.230
bar,0.171,1244.668,1.014,1084,12.198
bar,0.163,1245.858,0.923,1140,11.735
bar,0.150,1246.808,0.687,1040,nan
bar,0.148,1247.886,0.823,1052,10.303
bar,0.147,1248.947,0.795,1071,11.319
bar,0.145,1249.976,0.773,1071,11.319
bar,0.137,1251.005,0.785,1036,11.320
bar,0.141,1252.107,0.851,1067,11.323
bar,0.144,1253.113,0.748,1067,9.272
bar,0.150,1254.226,0.841,1073,11.301
bar,0.145,1255.189,0.720,1040,nan
bar,0.151,1256.239,0.785,1027,12.259
bar,0.158,1257.313,0.799,1071,11.319
bar,0.148,1258.438,0.864,1029,9.955
bar,0.141,1259.509,0.817,1071,11.319
bar,0.133,1260.478,0.725,1033,7.192
bar,0.145,1261.511,0.779,1034,-1.062
bar,0.142,1262.438,0.688,1037,11.319
bar,0.146,1263.506,0.799,1040,8.850
bar,0.135,1264.495,0.744,1086,11.304
bar,0.137,1265.467,0.733,1073,7.469
bar,0.132,1266.513,0.791,1040,nan
bar,0.143,1267.516,0.751,1044,11.595
bar,0.145,1268.515,0.743,1062,2.033
bar,0.148,1269.564,0.779,1042,3.341
bar,0.166,1270.600,0.758,1040,nan
bar,0.155,1271.576,0.718,1075,11.735
bar,0.146,1272.603,0.756,1037,-1.062
bar,0.141,1273.533,0.687,1040,-1.170
bar,0.152,1274.654,0.853,1142,7.468
bar,0.133,1275.735,0.827,1085,6.884
bar,0.146,1276.582,0.609,1034,-1.062
bar,0.170,1277.814,0.953,1073,9.672
bar,0.267,1279.191,0.983,1088,1.756
bar,0.137,1280.376,0.938,1040,nan
bar,0.161,1281.287,0.648,1034,5.788
bar,0.155,1282.327,0.778,1037,-1.062
bar,0.183,1283.488,0.861,1028,9.397
bar,0.161,1284.636,0.876,1045,5.543
bar,0.156,1285.754,0.853,1041,4.361
bar,0.218,1287.355,1.234,1040,nan
bar,0.125,1288.360,0.790,1062,5.269
bar,0.166,1289.425,0.797,1034,-1.062
bar,0.143,1290.688,0.995,1104,2.240
bar,0.130,1291.686,0.756,1041,3.341
bar,0.129,1292.639,0.728,1054,6.516
bar,0.146,1293.644,0.760,1040,nan
bar,0.133,1294.696,0.815,1071,6.989
bar,0.125,1295.646,0.721,1033,3.924
bar,0.154,1296.491,0.609,1105,nan
bar,0.142,1297.540,0.824,1085,3.552
bar,0.121,1298.504,0.735,1065,3.065
bar,0.128,1299.396,0.666,1035,5.550
bar,0.127,1300.397,0.774,1035,5.336
bar,0.153,1301.381,0.738,1052,0.707
bar,0.123,1302.264,0.661,1029,-1.061
bar,0.129,1303.256,0.765,1063,5.269
bar,0.144,1304.131,0.639,1070,11.320
bar,0.138,1305.149,0.787,1073,6.366
bar,0.158,1306.136,0.726,1035,-1.060
bar,0.132,1307.067,0.700,1074,9.672
bar,0.144,1307.927,0.620,1028,5.129
bar,0.137,1308.870,0.695,1099,-1.062
bar,0.137,1309.839,0.722,1040,nan
bar,0.131,1310.765,0.685,1033,11.321
bar,0.131,1311.665,0.669,1040,10.242
bar,0.140,1312.486,0.603,1071,11.319
bar,0.136,1313.467,0.754,1079,11.733
bar,0.147,1314.537,0.808,1127,5.269
bar,0.161,1315.618,0.802,1037,-1.064
bar,0.133,1316.484,0.637,1030,5.129
bar,0.133,1317.482,0.752,1045,5.543
bar,0.230,1318.768,0.942,1071,11.319
bar,0.154,1319.822,0.798,1072,5.191
bar,0.188,1321.136,0.998,1071,11.319
bar,0.158,1322.226,0.854,1040,nan
bar,0.181,1323.335,0.820,1036,11.320
bar,0.159,1324.227,0.654,1030,5.129
