Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.153,651.449,0.876,1070,9.673
bar,0.156,652.460,0.743,1076,11.526
bar,0.147,653.425,0.725,1040,nan
bar,0.150,654.453,0.760,1040,nan
bar,0.142,655.605,0.891,1031,9.396
bar,0.156,656.785,0.899,1034,-1.063
bar,0.146,657.669,0.646,1067,11.323
bar,0.145,658.682,0.745,1045,11.595
bar,0.147,659.757,0.799,1059,8.373
bar,0.148,660.756,0.742,1048,12.147
bar,0.158,661.793,0.753,1040,nan
bar,0.159,662.886,0.822,1040,nan
bar,0.154,663.918,0.753,1067,6.990
bar,0.147,664.857,0.694,1042,8.431
bar,0.162,665.880,0.776,1040,nan
bar,0.153,666.974,0.816,1078,11.734
bar,0.160,668.017,0.768,1045,5.543
bar,0.179,669.002,0.691,1032,2.244
bar,0.154,669.974,0.712,1067,5.129
bar,0.162,671.067,0.805,1041,6.250
bar,0.173,672.135,0.772,1059,1.414
bar,0.160,673.055,0.667,1037,-1.062
bar,0.165,674.085,0.758,1100,5.550
bar,0.149,675.051,0.719,1067,6.941
bar,0.151,676.152,0.820,1065,3.065
bar,0.181,677.269,0.820,1100,9.373
bar,0.151,678.311,0.776,1068,11.322
bar,0.153,679.481,0.895,1071,11.319
bar,0.152,680.551,0.799,1040,nan
bar,0.147,681.551,0.747,1066,8.435
bar,0.148,682.486,0.689,1073,5.336
bar,0.176,683.556,0.801,1085,13.175
bar,0.149,684.659,0.830,1071,11.319
bar,0.175,685.908,0.941,1069,12.141
bar,0.154,687.074,0.879,1059,6.396
bar,0.179,688.143,0.779,1026,-0.078
bar,0.150,689.092,0.701,1032,7.193
bar,0.152,690.162,0.800,1086,14.174
bar,0.165,691.236,0.792,1071,11.319
bar,0.157,692.402,0.907,1083,9.731
bar,0.151,693.479,0.799,1056,12.147
bar,0.182,694.518,0.739,1067,11.323
bar,0.158,695.662,0.857,1068,5.129
bar,0.162,696.772,0.840,1040,nan
bar,0.161,697.939,0.885,1076,7.468
bar,0.145,698.976,0.784,1073,6.737
bar,0.156,700.048,0.804,1064,3.065
bar,0.153,701.314,0.996,1072,13.188
bar,0.170,702.405,0.845,1040,nan
bar,0.163,703.524,0.837,1050,9.970
bar,0.160,704.612,0.811,1040,nan
bar,0.185,705.877,0.957,1133,5.129
bar,0.151,706.918,0.782,1052,11.733
bar,0.150,708.082,0.887,1028,-0.872
bar,0.157,709.114,0.768,1055,-0.833
bar,0.171,710.292,0.878,1056,8.334
bar,0.172,711.487,0.925,1105,nan
bar,0.150,712.481,0.750,1035,11.320
bar,0.210,713.727,0.921,1102,11.319
bar,0.169,714.929,0.900,1130,8.435
bar,0.169,716.080,0.859,1034,5.313
bar,0.168,717.181,0.808,1040,nan
bar,0.157,718.163,0.724,1040,nan
bar,0.156,719.151,0.726,1066,8.435
bar,0.177,720.373,0.912,1036,11.320
bar,0.144,721.348,0.720,1048,12.147
bar,0.142,722.360,0.754,1064,8.224
bar,0.199,723.547,0.859,1035,5.550
bar,0.166,724.566,0.742,1071,11.319
bar,0.153,725.712,0.870,1040,nan
bar,0.167,726.832,0.848,1031,9.396
bar,0.168,727.945,0.837,1040,nan
bar,0.186,729.107,0.857,1078,11.734
bar,0.146,730.421,1.037,1048,12.147
bar,0.177,731.542,0.823,1076,7.468
bar,0.162,732.526,0.711,1040,nan
bar,0.147,733.624,0.830,1055,9.678
bar,0.144,734.634,0.751,1040,nan
bar,0.157,735.731,0.815,1071,11.319
bar,0.157,736.705,0.721,1048,12.147
bar,0.188,737.867,0.849,1069,10.077
bar,0.173,739.030,0.884,1040,nan
bar,0.185,740.073,0.771,1040,nan
bar,0.153,741.097,0.774,1048,12.147
bar,0.170,742.174,0.782,1037,9.308
bar,0.144,743.285,0.842,1040,nan
bar,0.170,744.377,0.809,1082,11.626
bar,0.152,745.377,0.735,1048,12.147
bar,0.165,746.592,0.918,1040,nan
bar,0.149,747.650,0.789,1029,8.856
bar,0.174,748.689,0.756,1040,nan
bar,0.178,749.847,0.891,1121,12.147
bar,0.164,750.987,0.844,1065,8.435
bar,0.184,752.151,0.845,1079,11.733
bar,0.152,753.267,0.851,1048,12.147
bar,0.150,754.343,0.802,1071,11.319
bar,0.165,755.337,0.724,1035,5.550
bar,0.159,756.468,0.838,1070,11.320
bar,0.156,757.586,0.839,1040,nan
bar,0.173,758.630,0.762,1102,11.319
bar,0.154,759.728,0.817,1079,11.733
bar,0.152,760.793,0.797,1043,10.154
bar,0.160,761.824,0.759,1040,nan
bar,0.145,762.686,0.621,1040,nan
bar,0.143,763.763,0.809,1040,nan
bar,0.150,764.757,0.723,1043,8.849
bar,0.151,765.740,0.726,1037,11.754
bar,0.163,766.844,0.838,1040,nan
bar,0.147,767.751,0.667,1051,11.617
bar,0.146,768.870,0.841,1069,14.391
bar,0.143,769.871,0.752,1059,6.396
bar,0.138,770.814,0.696,1040,nan
bar,0.143,771.940,0.856,1079,11.733
bar,0.154,772.886,0.683,1129,12.131
bar,0.177,774.020,0.827,1136,11.319
bar,0.146,775.114,0.834,1025,8.858
bar,0.170,776.137,0.741,1080,11.628
bar,0.147,777.073,0.687,1037,12.898
bar,0.181,778.177,0.804,1036,11.320
bar,0.149,779.178,0.746,1035,5.550
bar,0.166,780.208,0.748,1108,12.217
bar,0.146,781.246,0.773,1041,11.596
bar,0.152,782.304,0.788,1070,11.320
bar,0.157,783.365,0.782,1037,11.319
bar,0.157,784.170,0.585,1040,nan
bar,0.145,785.259,0.823,1067,9.272
bar,0.141,786.269,0.756,1040,nan
bar,0.167,787.378,0.811,1041,11.596
bar,0.167,788.276,0.631,1048,12.147
bar,0.140,789.278,0.748,1084,10.307
bar,0.154,790.319,0.770,1040,nan
bar,0.151,791.444,0.847,1070,11.320
bar,0.146,792.526,0.811,1071,11.319
bar,0.163,793.450,0.654,1087,9.711
bar,0.163,794.553,0.813,1065,-1.090
bar,0.167,795.594,0.747,1078,11.734
bar,0.149,796.557,0.702,1078,11.734
bar,0.172,797.655,0.806,1043,8.849
bar,0.142,798.664,0.748,1071,11.319
bar,0.150,799.717,0.777,1067,11.323
bar,0.153,800.639,0.665,1065,5.130
bar,0.154,801.681,0.775,1048,12.147
bar,0.145,802.750,0.798,1054,9.679
bar,0.150,803.768,0.758,1048,12.147
bar,0.144,804.754,0.733,1067,5.129
bar,0.148,805.736,0.721,1048,-0.699
bar,0.151,806.764,0.765,1030,11.295
bar,0.149,807.829,0.797,1077,11.734
bar,0.148,808.804,0.711,1040,nan
bar,0.168,809.925,0.829,1079,11.733
bar,0.164,811.044,0.822,1064,5.827
bar,0.150,811.950,0.662,1040,nan
bar,0.188,812.978,0.724,1028,12.167
bar,0.150,813.970,0.734,1039,5.578
bar,0.139,815.021,0.782,1037,5.546
bar,0.162,816.218,0.906,1036,11.320
bar,0.166,817.175,0.695,1053,12.616
bar,0.156,818.226,0.776,1058,11.512
bar,0.161,819.183,0.708,1035,5.550
bar,0.145,820.126,0.727,1040,nan
bar,0.147,821.205,0.825,1040,11.597
bar,0.149,822.196,0.732,1036,11.320
bar,0.143,823.135,0.689,1071,11.319
bar,0.149,824.145,0.740,1065,9.273
bar,0.163,825.185,0.755,1048,12.147
bar,0.151,826.247,0.784,1040,nan
bar,0.149,827.258,0.762,1033,11.321
bar,0.155,828.225,0.715,1041,8.850
bar,0.151,829.245,0.752,1048,12.147
bar,0.158,830.296,0.771,1032,8.063
bar,0.146,831.204,0.662,1040,nan
bar,0.146,832.266,0.804,1048,12.147
bar,0.151,833.341,0.801,1059,6.396
bar,0.147,834.267,0.668,1048,12.147
bar,0.183,835.373,0.804,1107,3.341
bar,0.156,836.499,0.845,1136,11.319
bar,0.154,837.455,0.693,1038,10.672
bar,0.161,838.559,0.821,1040,nan
bar,0.149,839.475,0.666,1048,12.147
bar,0.155,840.516,0.769,1105,nan
bar,0.170,841.628,0.816,1031,9.396
bar,0.175,842.534,0.632,1033,11.321
bar,0.152,843.575,0.772,1071,11.319
bar,0.147,844.636,0.792,1063,5.822
bar,0.144,845.655,0.762,1071,11.319
bar,0.147,846.660,0.739,1040,nan
bar,0.149,847.612,0.698,1049,11.781
bar,0.140,848.732,0.855,1025,6.783
bar,0.150,849.713,0.716,1066,5.130
bar,0.149,850.668,0.700,1037,11.319
bar,0.149,851.795,0.837,1059,3.357
bar,0.138,852.712,0.677,1034,1.140
bar,0.154,853.656,0.697,1040,nan
bar,0.147,854.799,0.856,1079,11.733
bar,0.143,855.815,0.756,1040,11.597
bar,0.142,856.857,0.771,1061,5.270
bar,0.165,857.763,0.641,1065,3.065
bar,0.146,858.832,0.802,1070,11.320
bar,0.152,859.917,0.811,1071,11.319
bar,0.148,860.918,0.748,1062,8.437
bar,0.158,861.924,0.747,1096,11.933
bar,0.154,862.943,0.774,1040,nan
bar,0.184,864.044,0.819,1071,11.319
bar,0.146,865.073,0.759,1073,9.672
bar,0.151,866.065,0.724,1071,11.319
bar,0.152,867.067,0.730,1067,11.323
bar,0.144,868.084,0.751,1065,8.435
bar,0.140,869.026,0.692,1048,12.147
bar,0.167,870.140,0.824,1079,11.733
bar,0.148,871.190,0.809,1070,11.320
bar,0.182,872.287,0.802,1074,9.672
bar,0.147,873.163,0.637,1040,nan
bar,0.151,874.254,0.814,1086,11.730
bar,0.144,875.293,0.768,1037,11.319
bar,0.151,876.191,0.642,1030,9.397
bar,0.165,877.275,0.800,1034,-1.062
bar,0.166,878.390,0.830,1071,11.319
bar,0.161,879.445,0.773,1110,5.543
bar,0.150,880.525,0.822,1067,11.323
bar,0.146,881.555,0.766,1074,8.395
bar,0.156,882.492,0.669,1048,12.147
bar,0.158,883.589,0.820,1070,11.320
bar,0.149,884.620,0.768,1040,nan
bar,0.168,885.554,0.666,1071,11.319
bar,0.145,886.639,0.818,1055,4.041
bar,0.166,887.753,0.830,1067,11.319
bar,0.139,888.770,0.772,1048,12.147
bar,0.157,889.744,0.709,1070,11.320
bar,0.174,890.803,0.777,1105,nan
bar,0.147,891.895,0.812,1059,6.396
bar,0.155,892.912,0.747,1037,11.319
bar,0.153,893.887,0.714,1052,13.078
bar,0.146,894.964,0.806,1078,12.162
bar,0.193,895.993,0.735,1105,nan
