Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
bar,0.190,856.662,0.914,1045,12.150
bar,0.167,858.017,0.978,1040,nan
bar,0.149,859.351,0.985,1026,9.376
bar,0.179,860.653,0.930,1048,12.147
bar,0.182,862.107,1.035,1044,11.595
bar,0.188,863.445,0.943,1037,-1.062
bar,0.148,864.818,1.004,1067,11.323
bar,0.153,865.967,0.819,1059,6.396
bar,0.175,867.370,1.018,1037,11.319
bar,0.226,868.900,1.082,1135,11.320
bar,0.186,870.396,1.079,1070,11.320
bar,0.165,871.540,0.861,1040,nan
bar,0.176,873.005,1.065,1037,10.503
bar,0.199,874.400,0.983,1026,0.624
bar,0.193,875.666,0.888,1037,11.319
bar,0.201,877.133,1.043,1070,11.320
bar,0.167,878.397,0.905,1035,5.550
bar,0.196,879.714,0.931,1071,11.319
bar,0.192,881.142,1.017,1033,11.321
bar,0.194,882.555,1.030,1070,11.320
bar,0.203,883.914,1.010,1040,nan
bar,0.198,885.259,0.962,1025,10.740
bar,0.193,886.552,0.907,1040,nan
bar,0.203,888.006,1.033,1071,11.319
bar,0.208,889.377,0.958,1032,11.322
bar,0.208,890.828,1.021,1040,nan
bar,0.190,892.307,1.059,1067,9.272
bar,0.179,893.548,0.870,1067,11.319
bar,0.194,894.951,1.036,1040,nan
bar,0.194,896.358,1.051,1033,11.321
bar,0.191,897.770,1.006,1066,8.435
bar,0.181,899.232,1.058,1040,nan
bar,0.189,900.561,0.935,1070,11.320
bar,0.185,901.885,0.955,1067,11.319
bar,0.187,903.361,1.057,1040,nan
bar,0.189,904.570,0.847,1059,6.396
bar,0.172,905.850,0.917,1040,nan
bar,0.196,907.227,0.966,1026,12.138
bar,0.176,908.647,1.034,1040,nan
bar,0.161,909.891,0.900,1075,11.526
bar,0.150,911.395,1.144,1037,5.418
bar,0.211,912.841,1.019,1040,nan
bar,0.185,914.113,0.891,1067,11.323
bar,0.193,915.711,1.170,1071,11.319
bar,0.197,917.208,1.092,1066,8.435
bar,0.194,918.436,0.901,1040,nan
bar,0.187,920.007,1.229,1040,12.423
bar,0.167,921.175,0.845,1048,12.147
bar,0.170,922.390,0.873,1028,9.397
bar,0.177,923.617,0.882,1040,nan
bar,0.205,925.046,1.009,1136,11.319
bar,0.176,926.374,0.958,1040,nan
bar,0.174,927.501,0.788,1033,9.396
bar,0.155,928.822,0.981,1048,12.147
bar,0.158,930.067,0.937,1065,7.257
bar,0.177,931.435,0.986,1040,nan
bar,0.173,932.760,0.957,1043,8.849
bar,0.168,933.910,0.816,1040,nan
bar,0.186,935.097,0.842,1048,12.147
bar,0.176,936.427,0.957,1082,10.291
bar,0.206,937.846,1.034,1066,5.130
bar,0.181,939.181,1.005,1079,11.733
bar,0.169,940.343,0.880,1045,12.150
bar,0.172,941.652,0.979,1035,5.550
bar,0.164,942.761,0.786,1040,nan
bar,0.162,944.030,0.913,1044,11.595
bar,0.164,945.227,0.856,1036,11.320
bar,0.169,946.517,0.923,1063,11.321
bar,0.166,947.783,0.898,1056,2.667
bar,0.155,948.925,0.812,1040,nan
bar,0.166,950.227,0.939,1040,nan
bar,0.160,951.357,0.800,1084,11.557
bar,0.163,952.640,0.935,1066,8.435
bar,0.164,953.870,0.877,1070,11.320
bar,0.175,955.139,0.918,1071,11.319
bar,0.158,956.420,0.919,1045,12.150
bar,0.189,957.515,0.747,1032,9.396
bar,0.174,958.844,0.966,1036,11.320
bar,0.185,960.206,0.967,1113,12.147
bar,0.153,961.494,0.982,1040,nan
bar,0.158,962.598,0.825,1067,11.323
bar,0.169,963.851,0.899,1067,9.272
bar,0.165,965.035,0.843,1071,11.319
bar,0.159,966.289,0.900,1036,11.320
bar,0.165,967.611,0.959,1113,12.147
bar,0.177,968.778,0.820,1040,nan
bar,0.189,970.070,0.902,1030,9.955
bar,0.176,971.327,0.901,1071,11.319
bar,0.178,972.567,0.905,1070,11.250
bar,0.205,973.832,0.876,1025,11.312
bar,0.167,975.178,0.974,1079,2.525
bar,0.164,976.425,0.889,1040,nan
bar,0.159,977.519,0.774,1033,11.321
bar,0.168,978.781,0.903,1040,nan
bar,0.173,980.021,0.888,1044,3.189
bar,0.176,981.267,0.893,1086,10.089
bar,0.144,982.505,0.924,1071,11.319
bar,0.176,983.694,0.896,1040,nan
bar,0.169,984.998,0.945,1033,11.321
bar,0.170,986.073,0.747,1035,5.550
bar,0.159,987.369,0.938,1040,nan
bar,0.176,988.655,0.917,1078,12.743
bar,0.185,989.947,0.932,1042,11.752
bar,0.165,991.096,0.810,1035,5.550
bar,0.171,992.419,0.951,1071,11.319
bar,0.172,993.711,0.962,1076,12.119
bar,0.191,994.803,0.741,1040,nan
bar,0.170,996.109,0.944,1045,8.914
bar,0.155,997.373,0.914,1036,8.216
bar,0.174,998.511,0.802,1040,nan
bar,0.175,999.764,0.887,1040,nan
bar,0.156,1001.024,0.922,1071,11.319
bar,0.185,1002.235,0.852,1066,8.435
bar,0.167,1003.496,0.915,1034,7.192
bar,0.170,1004.701,0.875,1144,11.733
bar,0.182,1006.053,0.973,1150,12.175
bar,0.174,1007.334,0.916,1048,12.147
bar,0.173,1008.673,0.963,1086,8.860
bar,0.187,1009.827,0.795,1071,11.319
bar,0.167,1011.121,0.930,1068,5.129
bar,0.171,1012.391,0.911,1032,12.228
bar,0.152,1013.582,0.859,1071,4.424
bar,0.196,1014.899,0.971,1075,11.735
bar,0.162,1016.120,0.876,1048,12.147
bar,0.175,1017.399,0.911,1053,-0.208
bar,0.163,1018.602,0.880,1071,11.319
bar,0.191,1019.801,0.833,1079,11.733
bar,0.172,1021.136,0.968,1080,6.372
bar,0.163,1022.410,0.917,1040,nan
bar,0.173,1023.636,0.867,1040,nan
bar,0.163,1024.884,0.899,1067,11.323
bar,0.180,1026.154,0.902,1040,nan
bar,0.181,1027.386,0.870,1081,8.942
bar,0.181,1028.681,0.929,1075,11.526
bar,0.164,1029.885,0.856,1040,nan
bar,0.161,1031.162,0.917,1040,nan
bar,0.155,1032.473,0.946,1058,5.271
bar,0.186,1033.595,0.778,1035,-1.060
bar,0.171,1034.854,0.892,1052,12.273
bar,0.163,1036.195,0.970,1053,11.733
bar,0.174,1037.440,0.878,1053,7.744
bar,0.186,1038.558,0.769,1059,6.396
bar,0.191,1039.914,0.959,1040,nan
bar,0.169,1041.239,0.958,1067,11.323
bar,0.170,1042.460,0.866,1040,nan
bar,0.161,1043.633,0.835,1063,9.877
bar,0.180,1044.981,0.958,1079,11.733
bar,0.181,1046.150,0.842,1040,nan
bar,0.161,1047.248,0.794,1036,5.527
bar,0.168,1048.540,0.931,1077,2.221
bar,0.175,1049.881,0.963,1076,11.735
bar,0.135,1051.146,0.928,1040,nan
bar,0.202,1052.459,0.916,1078,11.734
bar,0.160,1053.425,0.673,1048,12.147
bar,0.178,1054.808,0.995,1117,6.993
bar,0.156,1056.161,0.997,1037,-1.062
bar,0.176,1057.455,0.960,1071,11.319
bar,0.167,1058.647,0.843,1045,12.150
bar,0.138,1059.789,0.833,1066,8.435
bar,0.155,1061.075,0.933,1059,7.742
bar,0.163,1062.244,0.833,1036,11.320
bar,0.181,1063.518,0.903,1088,22.132
bar,0.149,1064.681,0.832,1040,nan
bar,0.156,1066.016,0.981,1067,11.323
bar,0.149,1067.149,0.843,1051,9.280
bar,0.181,1068.421,0.900,1037,11.319
bar,0.178,1069.774,0.970,1071,11.319
bar,0.161,1071.111,0.983,1079,11.733
bar,0.155,1072.277,0.840,1067,11.323
bar,0.163,1073.264,0.679,1040,nan
bar,0.168,1074.626,0.990,1087,5.551
bar,0.184,1076.014,0.994,1102,11.319
bar,0.154,1077.320,0.957,1040,nan
bar,0.180,1078.409,0.780,1059,8.270
bar,0.175,1079.751,0.953,1062,8.437
bar,0.177,1081.032,0.916,1071,11.319
bar,0.182,1082.331,0.920,1071,11.319
bar,0.156,1083.568,0.889,1040,nan
bar,0.192,1084.751,0.825,1043,8.849
bar,0.168,1086.103,0.977,1131,11.320
bar,0.156,1087.403,0.944,1048,12.147
bar,0.178,1088.641,0.893,1071,9.673
bar,0.153,1089.768,0.803,1068,5.129
bar,0.172,1091.052,0.932,1040,nan
bar,0.153,1092.250,0.868,1036,11.320
bar,0.175,1093.501,0.901,1066,8.435
bar,0.174,1094.722,0.863,1079,11.733
bar,0.176,1096.059,0.958,1071,11.319
bar,0.153,1097.371,0.954,1040,nan
bar,0.169,1098.657,0.939,1048,9.949
bar,0.158,1099.950,0.970,1071,11.319
bar,0.165,1100.942,0.687,1048,12.147
bar,0.194,1102.335,0.990,1044,11.595
bar,0.181,1103.684,0.964,1071,11.319
bar,0.167,1104.898,0.856,1040,nan
bar,0.163,1106.034,0.812,1070,11.320
bar,0.171,1107.320,0.923,1083,5.264
bar,0.158,1108.677,0.987,1081,17.984
bar,0.171,1109.911,0.880,1075,11.526
bar,0.185,1111.176,0.896,1070,11.320
bar,0.158,1112.472,0.934,1040,nan
bar,0.170,1113.639,0.827,1025,8.858
bar,0.158,1114.956,0.954,1070,11.320
bar,0.155,1116.085,0.814,1040,nan
bar,0.165,1117.394,0.945,1067,11.319
bar,0.157,1118.727,0.984,1053,12.149
bar,0.195,1120.026,0.931,1033,9.954
bar,0.192,1121.249,0.858,1070,11.320
bar,0.166,1122.435,0.855,1040,nan
bar,0.189,1123.731,0.907,1136,11.319
bar,0.154,1125.065,0.984,1062,8.437
bar,0.195,1126.353,0.900,1080,11.668
bar,0.149,1127.670,0.954,1079,11.733
bar,0.163,1128.844,0.833,1048,12.147
bar,0.155,1130.154,0.943,1035,5.550
bar,0.171,1131.498,0.971,1079,11.733
bar,0.165,1132.625,0.794,1067,11.323
bar,0.183,1133.880,0.882,1065,8.435
bar,0.179,1135.256,1.001,1079,11.733
bar,0.181,1136.392,0.789,1025,6.825
bar,0.178,1137.736,0.971,1040,nan
bar,0.159,1138.968,0.887,1074,9.672
bar,0.182,1140.149,0.832,1032,11.322
